"ref_area","source","indicator","classif1","time","obs_value","note_source"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2017",98.89,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2017",96.1,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2017",100.22,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2017",100.73,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2017",106.53,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2017",100.68,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2016",73.72,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2016",99.53,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2016",100.38,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2016",100.22,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2016",97.48,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2016",100.23,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2016",101.83,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2016",95.79,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2016",97.67,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2016",99.39,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2016",99.98,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2016",101.33,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2016",100.36,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2015",74.56,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2015",100.01,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2015",100,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2015",99.99,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2015",100,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2015",100,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2015",100,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2015",99.99,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2015",100.03,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2015",100,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2015",99.98,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2015",100.01,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2015",100.01,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2014",74.91,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2014",99.62,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2014",98.08,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2014",100.2,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2014",100.08,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2014",100.3,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2014",98.34,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2014",107.14,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2014",98.9,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2014",97.91,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2014",100.42,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2014",98.89,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2014",99.96,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2013",75.07,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2013",101.85,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2013",92.35,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2013",104.61,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2013",98.38,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2013",101.08,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2013",97.52,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2013",107.1,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2013",99.38,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2013",97.14,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2013",100.37,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2013",97.17,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2013",100.33,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2012",73.44,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2012",98.2,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2012",84.22,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2012",108.9,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2012",93.88,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2012",100.55,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2012",96.43,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2012",108.01,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2012",101.03,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2012",96.47,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2012",100.08,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2012",95.32,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2012",98.68,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2011",71.02,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2011",94.69,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2011",80.92,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2011",113.97,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2011",84.97,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2011",98.27,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2011",94.59,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2011",104.54,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2011",106.46,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2011",94.23,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2011",100.83,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2011",94.17,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2011",96.48,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2010",69.44,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2010",91.46,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2010",75.78,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2010",117.92,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2010",82.65,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2010",96.45,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2010",93.81,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2010",98.66,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2010",110.88,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2010",96.28,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2010",108.76,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2010",93.38,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2010",94.89,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2009",68.73,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2009",92.88,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2009",73.87,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2009",123.11,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2009",77.91,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2009",96.57,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2009",91.56,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2009",94.14,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2009",111.61,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2009",94.73,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2009",111.83,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2009",91.54,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2009",93.17,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2008",67.13,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2008",91.4,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2008",65.44,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2008",123.42,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2008",74.23,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2008",93.87,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2008",77.17,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2008",100.65,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2008",112.04,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2008",92.51,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2008",109.04,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2008",88.16,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2008",89.76,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2007",63.29,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2007",83.1,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2007",62.31,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2007",120.17,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2007",69.53,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2007",89.55,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2007",72.86,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2007",96.05,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2007",113.67,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2007",91.32,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2007",106.41,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2007",83.15,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2007",86.05,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2006",61.5,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2006",80.42,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2006",60.42,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2006",114.28,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2006",67.78,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2006",87.74,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2006",71.48,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2006",93.61,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2006",113.92,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2006",89.45,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2006",105.35,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2006",81.33,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2006",82.98,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2005",59.6,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP01","2005",78.45,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP02","2005",59.4,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP03","2005",111.65,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP04","2005",62.9,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP05","2005",85.72,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP06","2005",66.84,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP07","2005",91.2,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP08","2005",113.88,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP09","2005",88.68,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP10","2005",102.21,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP11","2005",78.83,"R1:3139"
"HRV","GA:567","CPI_XCPI_COI_RT","COI_COICOP_CP12","2005",80.83,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2025",527.88,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01","2025",651.65,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP02","2025",268.05,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP03","2025",493.74,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP04","2025",504.14,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP05","2025",439.38,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP06","2025",510.58,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP07","2025",358.35,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP08","2025",218.99,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP09","2025",357.03,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP10","2025",179.28,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP11","2025",569.57,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP12","2025",383.06,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2024",410.34,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01","2024",494.41,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP02","2024",226.7,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP03","2024",400.66,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP04","2024",354.56,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP05","2024",361.28,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP06","2024",431.98,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP07","2024",336.72,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP08","2024",187.03,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP09","2024",305.34,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP10","2024",167.26,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP11","2024",441.47,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP12","2024",313.86,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2023",323.23,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01","2023",358.46,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP02","2023",197.23,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP03","2023",331.07,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP04","2023",290.35,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP05","2023",303.7,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP06","2023",393.42,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP07","2023",330.68,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP08","2023",148.38,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP09","2023",268.45,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP10","2023",157.8,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP11","2023",349.65,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP12","2023",273.19,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2022",236.26,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01","2022",262.97,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP02","2022",165.99,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP03","2022",251.98,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP04","2022",213.5,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP05","2022",230.17,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP06","2022",308.31,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP07","2022",192.82,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP08","2022",126.72,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP09","2022",222.82,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP10","2022",144.07,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP11","2022",261.13,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP12","2022",216.1,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2021",176.33,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01","2021",194.02,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP02","2021",138.55,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP03","2021",185.89,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP04","2021",162.22,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP05","2021",174.42,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP06","2021",235.9,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP07","2021",126.57,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP08","2021",112.88,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP09","2021",185.28,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP10","2021",132.73,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP11","2021",195.85,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP12","2021",165.3,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2020",150.92,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01","2020",162.15,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP02","2020",129.84,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP03","2020",157.11,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP04","2020",141.81,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP05","2020",149.82,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP06","2020",188.57,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP07","2020",119.15,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP08","2020",109.44,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP09","2020",167.48,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP10","2020",121.3,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP11","2020",162.09,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP12","2020",141.57,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2019",122.9,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01","2019",127.27,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP02","2019",113.38,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP03","2019",123.75,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP04","2019",119.62,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP05","2019",125.92,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP06","2019",135.04,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP07","2019",108.62,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP08","2019",104.64,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP09","2019",137.2,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP10","2019",110.63,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP11","2019",128.58,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP12","2019",120.92,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2018",103.54,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP01","2018",104.04,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP02","2018",101.34,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP03","2018",103.75,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP04","2018",103.21,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP05","2018",104.44,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP06","2018",105.21,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP07","2018",101.26,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP08","2018",100.8,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP09","2018",105.66,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP10","2018",102.66,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP11","2018",103.63,"R1:3139"
"HTI","GA:2382","CPI_XCPI_COI_RT","COI_COICOP_CP12","2018",103.5,"R1:3139"
