country_iso3,category,commodity,unit,year,value,flag,source_yearbook_edition
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Fuel oil",thousand 42-gallon barrels,2017,67999,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Fuel oil",thousand 42-gallon barrels,2018,69018,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Gasoline",thousand 42-gallon barrels,2014,145055,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Gasoline",thousand 42-gallon barrels,2015,157320,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Gasoline",thousand 42-gallon barrels,2016,153557,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Gasoline",thousand 42-gallon barrels,2017,157992,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Gasoline",thousand 42-gallon barrels,2018,165966,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Kerosene",thousand 42-gallon barrels,2014,16743,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Kerosene",thousand 42-gallon barrels,2015,18492,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Kerosene",thousand 42-gallon barrels,2016,19520,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Kerosene",thousand 42-gallon barrels,2017,19905,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Kerosene",thousand 42-gallon barrels,2018,21246,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Liquefied petroleum gas",thousand 42-gallon barrels,2014,24341,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Liquefied petroleum gas",thousand 42-gallon barrels,2015,25367,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Liquefied petroleum gas",thousand 42-gallon barrels,2016,26026,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Liquefied petroleum gas",thousand 42-gallon barrels,2017,31567,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Liquefied petroleum gas",thousand 42-gallon barrels,2018,33302,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Naphtha",thousand 42-gallon barrels,2014,218092,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Naphtha",thousand 42-gallon barrels,2015,249931,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Naphtha",thousand 42-gallon barrels,2016,259814,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Naphtha",thousand 42-gallon barrels,2017,307635,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Naphtha",thousand 42-gallon barrels,2018,313839,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Other",thousand 42-gallon barrels,2014,256170,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Other",thousand 42-gallon barrels,2015,274461,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Other",thousand 42-gallon barrels,2016,289214,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Other",thousand 42-gallon barrels,2017,297822,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Other",thousand 42-gallon barrels,2018,296545,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Total",thousand 42-gallon barrels,2014,1030000,r,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Total",thousand 42-gallon barrels,2015,1120000,r,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Total",thousand 42-gallon barrels,2016,1160000,r,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Total",thousand 42-gallon barrels,2017,1230000,,MYB3-2017-18
KOR,MINERAL FUELS AND RELATED MATERIALS,"Petroleum, refinery, Total",thousand 42-gallon barrels,2018,1260000,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, white","Metric tons, gross weight",2015,1500,e,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, white","Metric tons, gross weight",2016,1500,e,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, white","Metric tons, gross weight",2017,1500,e,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, white","Metric tons, gross weight",2019,2226,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, white","Metric tons, gross weight",2020,500,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, white","Metric tons, gross weight",2021,800,"r, e",MYB3-2022
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, white","Metric tons, gross weight",2022,500,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, whitee","Metric tons, gross weight",2014,1500,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, whitee","Metric tons, gross weight",2015,1500,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, whitee","Metric tons, gross weight",2016,1500,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, whitee","Metric tons, gross weight",2017,1500,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Arsenic trioxide, whitee","Metric tons, gross weight",2018,1500,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2014,733067,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2015,650375,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2016,691712,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2017,714105,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2018,752917,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2019,790000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2020,708000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2021,750000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Asbestos,"Metric tons, gross weight",2022,750000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2014,360000,"r, e",MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2015,361000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2016,434000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2017,178000,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2018,163000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2019,228000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2020,287000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2021,250000,"r, e",MYB3-2022
RUS,INDUSTRIAL MINERALS,Barite,"Metric tons, gross weight",2022,250000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2014,81234,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2015,80000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2016,78800,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2017,78800,r,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2018,75100,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2019,81800,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2020,80000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2021,80000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Boron,"Metric tons, gross weight",2022,80000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2014,69139,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2015,62104,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2016,54935,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2017,54721,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2018,53678,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2019,57676,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2020,56165,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2021,59700,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Cement, hydraulic",thousand metric tons,2022,61000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2014,560000,e,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2015,497900,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2016,603000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2017,91000,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2018,50100,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2019,29200,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2020,36400,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2021,36000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Bentonite","Metric tons, gross weight",2022,36000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2014,787000,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2015,786000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2016,1064800,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2017,1226000,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2018,1593000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2019,2424000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2020,2478000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2021,2500000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Clay, Kaolin, including kaolinitic clays","Metric tons, gross weight",2022,2500000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2014,72000,e,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2015,66200,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2016,47300,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2017,52000,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2018,50600,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2019,51000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2020,51000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2021,51000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Diatomite,"Metric tons, gross weight",2022,51000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2014,400000,e,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2015,232995,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2016,278142,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2017,281326,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2018,294411,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2019,641100,r,MYB3-2022
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2020,650000,"r, e",MYB3-2022
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2021,650000,"r, e",MYB3-2022
RUS,INDUSTRIAL MINERALS,Feldspar,"Metric tons, gross weight",2022,650000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Fluorspar, 55% to 96.4% CaF","Metric tons, gross weight",2014,8200,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Fluorspar, 55% to 96.4% CaF","Metric tons, gross weight",2015,3000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Fluorspar, 55% to 96.4% CaF","Metric tons, gross weight",2016,3000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Fluorspar, 55% to 96.4% CaF","Metric tons, gross weight",2017,2700,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Fluorspar, 55% to 96.4% CaF","Metric tons, gross weight",2018,6000,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Fluorspar, 55% to 96.4% CaF","Metric tons, gross weight",2019,4200,r,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Fluorspar, 55% to 96.4% CaF","Metric tons, gross weight",2020,2800,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Fluorspar, 55% to 96.4% CaF","Metric tons, gross weight",2021,20000,e,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Fluorspar, unspecified, 55% to 96.4% CaF","Metric tons, gross weight",2018,6000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Fluorspar, unspecified, 55% to 96.4% CaF","Metric tons, gross weight",2019,4200,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Fluorspar, unspecified, 55% to 96.4% CaF","Metric tons, gross weight",2020,4480,r,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Fluorspar, unspecified, 55% to 96.4% CaF","Metric tons, gross weight",2021,42850,r,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Fluorspar, unspecified, 55% to 96.4% CaF","Metric tons, gross weight",2022,43000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2014,21500,r,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2015,23500,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2016,22600,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2017,23900,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2018,24200,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2019,25400,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2020,17500,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2021,21900,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Gem,thousand carats,2022,23500,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Graphite,"Metric tons, gross weight",2014,15000,"r, e",MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Graphite,"Metric tons, gross weight",2015,15900,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Graphite,"Metric tons, gross weight",2016,19400,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Graphite,"Metric tons, gross weight",2017,25200,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Graphite,"Metric tons, gross weight",2018,17800,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Graphite, All forms","Metric tons, gross weight",2015,15900,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, All forms","Metric tons, gross weight",2016,19400,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, All forms","Metric tons, gross weight",2017,25200,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, All forms","Metric tons, gross weight",2018,17800,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, All forms","Metric tons, gross weight",2019,16600,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, Crystallinee","Metric tons, gross weight",2015,7900,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, Crystallinee","Metric tons, gross weight",2016,9900,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, Crystallinee","Metric tons, gross weight",2017,13200,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, Crystallinee","Metric tons, gross weight",2018,13200,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, Crystallinee","Metric tons, gross weight",2019,13100,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Graphite, all forms","Metric tons, gross weight",2017,19500,r,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Graphite, all forms","Metric tons, gross weight",2018,11900,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Graphite, all forms","Metric tons, gross weight",2019,17500,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Graphite, all forms","Metric tons, gross weight",2020,12900,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Graphite, all forms","Metric tons, gross weight",2021,16200,r,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Graphite, all forms","Metric tons, gross weight",2022,16000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2014,4419,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2015,4223,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2016,3996,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2017,3975,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2018,5487,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2019,4199,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2020,4063,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2021,4100,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Gypsum, mine",thousand metric tons,2022,4100,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Heliume,million cubic meters,2018,3,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Heliume,million cubic meters,2019,5,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Heliume,million cubic meters,2020,5,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Heliume,million cubic meters,2021,5,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Heliume,million cubic meters,2022,5,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2014,16900,r,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2015,18400,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2016,17700,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2017,18800,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2018,19000,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2019,19900,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2020,13700,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2021,17200,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Industrial,thousand carats,2022,18400,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Iodine,"Metric tons, gross weight",2015,14,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Iodine,"Metric tons, gross weight",2016,3,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Iodine,"Metric tons, gross weight",2017,8,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Iodine,"Metric tons, gross weight",2018,8,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Iodine,"Metric tons, gross weight",2019,3,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Iodine,"Metric tons, gross weight",2020,4,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Iodine,"Metric tons, gross weight",2021,3,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Iodine,"Metric tons, gross weight",2022,3,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction","Metric tons, gross weight",2014,11583000,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction","Metric tons, gross weight",2015,11221000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction","Metric tons, gross weight",2016,11549000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction",thousand metric tons,2017,11179,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction",thousand metric tons,2018,11305,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction",thousand metric tons,2019,11577,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction",thousand metric tons,2020,11364,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction",thousand metric tons,2021,11400,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Lime, industrial and construction",thousand metric tons,2022,11400,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2014,1300,e,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2015,1493,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2016,1342,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2017,1397,r,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2018,1571,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2019,935,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2020,900,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2021,1000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Magnesite,thousand metric tons,2022,960,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2014,10000,e,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2015,4823,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2016,3701,,MYB3-2019
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2017,5219,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2018,4465,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2019,5689,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2020,4654,,MYB3-2022
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2021,6000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,Mica,"Metric tons, gross weight",2022,6000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2014,12030,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2015,12455,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2016,13300,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2017,14056,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2018,14859,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2019,15802,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2020,16126,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2021,16300,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Nitrogen, ammonia, N content",thousand metric tons,2022,14000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, Gross weight","Metric tons, gross weight",2017,13200000,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Phosphate rock, Gross weight",thousand metric tons,2018,13600,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, Gross weight",thousand metric tons,2019,13800,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, Gross weight",thousand metric tons,2020,13800,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, Gross weight",thousand metric tons,2021,14100,r,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, Gross weight",thousand metric tons,2022,14000,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content","Metric tons, gross weight",2014,4150000,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content","Metric tons, gross weight",2015,4475000,e,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content","Metric tons, gross weight",2016,5409000,,MYB3-2019
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content","Metric tons, gross weight",2017,5690000,,MYB3-2020-21
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content",thousand metric tons,2018,5777,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content",thousand metric tons,2019,5881,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content",thousand metric tons,2020,6129,,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content",thousand metric tons,2021,6327,r,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Phosphate rock, P2O5 content",thousand metric tons,2022,6300,e,MYB3-2022
RUS,INDUSTRIAL MINERALS,"Potash, K2O content",thousand metric tons,2014,7439,,MYB3-2017-18
RUS,INDUSTRIAL MINERALS,"Potash, K2O content",thousand metric tons,2015,6954,,MYB3-2017-18
