country_iso3,indicator_id,year,value,unit,source_dataset,source_commodity_label,source_unit,flag
ARG,mining__copper_mine_production_cu_content,2017,33303.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Mine, Cu content","Metric tons, gross weight",
ARG,mining__copper_mine_production_cu_content,2018,17435.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Mine, Cu content","Metric tons, gross weight",
ESP,mining__copper_mine_production_cu_content,2014,33386.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",r
ESP,mining__copper_mine_production_cu_content,2015,51492.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",
ESP,mining__copper_mine_production_cu_content,2016,94093.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",
ESP,mining__copper_mine_production_cu_content,2017,124689.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",
ESP,mining__copper_mine_production_cu_content,2018,116976.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",
ESP,mining__copper_mine_production_cu_content,2019,122466.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",
ESP,mining__copper_mine_production_cu_content,2020,128326.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",
ESP,mining__copper_mine_production_cu_content,2021,128729.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",r
ESP,mining__copper_mine_production_cu_content,2022,118000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Concentrates, Cu content","Metric tons, gross weight",e
IRN,mining__copper_mine_production_cu_content,2014,216800.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Mine, Ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",
IRN,mining__copper_mine_production_cu_content,2015,246400.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",
IRN,mining__copper_mine_production_cu_content,2016,289300.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",
IRN,mining__copper_mine_production_cu_content,2017,292400.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Mine, Ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",r
IRN,mining__copper_mine_production_cu_content,2018,311400.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",
IRN,mining__copper_mine_production_cu_content,2019,307300.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",
IRN,mining__copper_mine_production_cu_content,2020,309200.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",
IRN,mining__copper_mine_production_cu_content,2021,315900.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",
IRN,mining__copper_mine_production_cu_content,2022,322000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Ore, 0.6% to 1.2% Cu, Cu content","Metric tons, gross weight",e
KOR,mining__copper_mine_production_cu_content,2016,108.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, concentrate, Cu content","Metric tons, gross weight",
KOR,mining__copper_mine_production_cu_content,2017,7.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Mine, concentrate, Cu content","Metric tons, gross weight",
RUS,mining__copper_mine_production_cu_content,2014,878100.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",
RUS,mining__copper_mine_production_cu_content,2015,870100.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",
RUS,mining__copper_mine_production_cu_content,2016,848100.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",
RUS,mining__copper_mine_production_cu_content,2017,847000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",
RUS,mining__copper_mine_production_cu_content,2018,884100.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",
RUS,mining__copper_mine_production_cu_content,2019,955000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",
RUS,mining__copper_mine_production_cu_content,2020,1134600.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",
RUS,mining__copper_mine_production_cu_content,2021,1146800.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",r
RUS,mining__copper_mine_production_cu_content,2022,1150000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, Cu content, Ore","Metric tons, gross weight",e
SAU,mining__copper_mine_production_cu_content,2014,10800.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, mine, concentrates, Cu content",metric tons,r
SAU,mining__copper_mine_production_cu_content,2015,11600.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, mine, concentrates, Cu content",metric tons,
SAU,mining__copper_mine_production_cu_content,2016,27500.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, mine, concentrates, Cu content",metric tons,
SAU,mining__copper_mine_production_cu_content,2017,67097.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, mine, concentrates, Cu content",metric tons,r
SAU,mining__copper_mine_production_cu_content,2018,70450.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, mine, concentrates, Cu content",metric tons,r
SAU,mining__copper_mine_production_cu_content,2019,69400.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, mine, concentrates, Cu content",metric tons,
TUR,mining__copper_mine_production_cu_content,2012,104300.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Copper, Mine production, exclusive of pyrite, Cu content","Metric tons, gross weight",r
TUR,mining__copper_mine_production_cu_content,2013,120500.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Copper, Mine production, exclusive of pyrite, Cu content","Metric tons, gross weight",r
TUR,mining__copper_mine_production_cu_content,2014,122000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Mine, concentrates, exclusive of pyrites, Cu content","Metric tons, gross weight",
TUR,mining__copper_mine_production_cu_content,2015,108000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",
TUR,mining__copper_mine_production_cu_content,2016,100000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",
TUR,mining__copper_mine_production_cu_content,2017,83000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Mine, concentrates, exclusive of pyrite, Cu content","Metric tons, gross weight",
TUR,mining__copper_mine_production_cu_content,2018,79600.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",
TUR,mining__copper_mine_production_cu_content,2019,73500.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",
TUR,mining__copper_mine_production_cu_content,2020,107000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",
TUR,mining__copper_mine_production_cu_content,2021,110000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",r
TUR,mining__copper_mine_production_cu_content,2022,115000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Mine, concentrate, exclusive of pyrite, Cu content","Metric tons, gross weight",
IRN,mining__copper_refinery_primary,2014,124000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Refinery, Primary","Metric tons, gross weight",
IRN,mining__copper_refinery_primary,2015,127000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
IRN,mining__copper_refinery_primary,2016,139000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
IRN,mining__copper_refinery_primary,2017,103000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
IRN,mining__copper_refinery_primary,2018,165000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
IRN,mining__copper_refinery_primary,2019,177000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
KOR,mining__copper_refinery_primary,2014,491200.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Refinery, Primary","Metric tons, gross weight",
KOR,mining__copper_refinery_primary,2015,515300.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary","Metric tons, gross weight",
KOR,mining__copper_refinery_primary,2016,522400.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary","Metric tons, gross weight",
KOR,mining__copper_refinery_primary,2017,501300.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Refinery, Primary","Metric tons, gross weight",
KOR,mining__copper_refinery_primary,2018,500500.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Refinery, Primary","Metric tons, gross weight",
KOR,mining__copper_refinery_primary,2019,473600.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Refinery, Primary","Metric tons, gross weight",
KOR,mining__copper_refinery_primary,2020,489500.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Refinery, Primary","Metric tons, gross weight",
KOR,mining__copper_refinery_primary,2021,476300.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Refinery, Primary","Metric tons, gross weight",
RUS,mining__copper_refinery_primary,2015,657000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
RUS,mining__copper_refinery_primary,2016,664000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
RUS,mining__copper_refinery_primary,2017,731000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Refinery, Primary, Total","Metric tons, gross weight",r
RUS,mining__copper_refinery_primary,2018,783000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
RUS,mining__copper_refinery_primary,2019,792000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
RUS,mining__copper_refinery_primary,2020,813000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
RUS,mining__copper_refinery_primary,2021,787000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary, Total","Metric tons, gross weight",r
RUS,mining__copper_refinery_primary,2022,811000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary, Total","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2012,76300.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Copper, Refinery production, Primary","Metric tons, gross weight",r
TUR,mining__copper_refinery_primary,2013,64000.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Copper, Refinery production, Primary","Metric tons, gross weight",r
TUR,mining__copper_refinery_primary,2014,61300.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Refinery, Primary","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2015,74000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2016,47400.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Refinery, Primary","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2017,88000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Refinery, Primary","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2018,116300.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2019,106000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2020,116100.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2021,117000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary","Metric tons, gross weight",
TUR,mining__copper_refinery_primary,2022,124600.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Refinery, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2014,285400.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Smelter, blister, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2015,286300.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Smelter, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2016,292300.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Smelter, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2017,272000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2018,284800.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2019,255700.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2020,257700.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2021,253800.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
ESP,mining__copper_smelter_primary,2022,199600.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2014,156500.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2015,153500.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2016,153400.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2017,114200.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2018,204100.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2019,201100.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2020,223300.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2021,246800.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2022,252700.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Copper, Smelter, Primary","Metric tons, gross weight",
IRN,mining__copper_smelter_primary,2023,279700.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Copper, Smelter, Primary","Metric tons, gross weight",
KOR,mining__copper_smelter_primary,2014,500000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Smelter, Primary","Metric tons, gross weight",
KOR,mining__copper_smelter_primary,2015,511200.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Smelter, Primary","Metric tons, gross weight",
KOR,mining__copper_smelter_primary,2016,510000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Smelter, Primary","Metric tons, gross weight",
KOR,mining__copper_smelter_primary,2017,510000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, Primary","Metric tons, gross weight",
KOR,mining__copper_smelter_primary,2018,530000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, Primary","Metric tons, gross weight",
KOR,mining__copper_smelter_primary,2019,520000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, Primary","Metric tons, gross weight",
KOR,mining__copper_smelter_primary,2020,513900.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, Primary","Metric tons, gross weight",
KOR,mining__copper_smelter_primary,2021,520000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, Primary","Metric tons, gross weight",
RUS,mining__copper_smelter_primary,2014,664000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Smelter, blister, Primary","Metric tons, gross weight",r
RUS,mining__copper_smelter_primary,2015,661000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Smelter, blister, Primary","Metric tons, gross weight",
RUS,mining__copper_smelter_primary,2016,665000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Smelter, blister, Primary","Metric tons, gross weight",
RUS,mining__copper_smelter_primary,2017,730000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, blister, Primary","Metric tons, gross weight",
RUS,mining__copper_smelter_primary,2018,789000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, blister, Primary","Metric tons, gross weight",
RUS,mining__copper_smelter_primary,2019,801000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, blister, Primary","Metric tons, gross weight",
RUS,mining__copper_smelter_primary,2020,815200.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, blister, Primary","Metric tons, gross weight",
RUS,mining__copper_smelter_primary,2021,763100.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, blister, Primary","Metric tons, gross weight",r
RUS,mining__copper_smelter_primary,2022,805000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, blister, Primary","Metric tons, gross weight",e
TUR,mining__copper_smelter_primary,2012,35500.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Copper, Smelter production, Primary","Metric tons, gross weight",r
TUR,mining__copper_smelter_primary,2013,35800.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Copper, Smelter production, Primary","Metric tons, gross weight",r
TUR,mining__copper_smelter_primary,2014,40600.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Copper, Smelter, Primary","Metric tons, gross weight",
TUR,mining__copper_smelter_primary,2015,45400.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Smelter, Primary","Metric tons, gross weight",
TUR,mining__copper_smelter_primary,2016,46200.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Copper, Smelter, Primary","Metric tons, gross weight",
TUR,mining__copper_smelter_primary,2017,53400.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Copper, Smelter, Primary","Metric tons, gross weight",
TUR,mining__copper_smelter_primary,2018,85400.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
TUR,mining__copper_smelter_primary,2019,83700.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
TUR,mining__copper_smelter_primary,2020,78900.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
TUR,mining__copper_smelter_primary,2021,79000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
TUR,mining__copper_smelter_primary,2022,79000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Copper, Smelter, Primary","Metric tons, gross weight",
ARG,mining__crude_steel_production,2012,4996000.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2013,5188000.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2014,5488000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2015,5028000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2016,4126000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2017,4624000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2018,5162000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2019,4645000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2020,3651000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel",thousand metric tons,
ARG,mining__crude_steel_production,2021,4875000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2014,14249000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2015,14845000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Steel, raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2016,13616000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Steel, raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2017,14441000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2018,14320000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2019,13588000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2020,10998000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2021,14040000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw steel",thousand metric tons,
ESP,mining__crude_steel_production,2022,11507000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw steel",thousand metric tons,
IRN,mining__crude_steel_production,2014,16331000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Raw steel, ingots, and castings",thousand metric tons,r
IRN,mining__crude_steel_production,2015,16146000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel, ingots and castings",thousand metric tons,
IRN,mining__crude_steel_production,2016,17895000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel, ingots and castings",thousand metric tons,
IRN,mining__crude_steel_production,2017,21236000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Raw steel, ingots and castings",thousand metric tons,
IRN,mining__crude_steel_production,2018,24520000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw steel, ingots and castings",thousand metric tons,
IRN,mining__crude_steel_production,2019,25609000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Steel, raw steel, ingots and castings",thousand metric tons,
IRN,mining__crude_steel_production,2020,28990000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Steel, raw steel, ingots and castings",thousand metric tons,
IRN,mining__crude_steel_production,2021,27901000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Steel, raw steel, ingots and castings",thousand metric tons,
IRN,mining__crude_steel_production,2022,30433000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Steel, raw steel, ingots and castings",thousand metric tons,
IRN,mining__crude_steel_production,2023,32108000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Steel, raw steel, ingots and castings",thousand metric tons,
ITA,mining__crude_steel_production,2014,23714000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Raw steel",thousand metric tons,
ITA,mining__crude_steel_production,2015,22018000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel",thousand metric tons,
ITA,mining__crude_steel_production,2016,23373000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel",thousand metric tons,
ITA,mining__crude_steel_production,2017,24068000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Raw steel",thousand metric tons,
ITA,mining__crude_steel_production,2018,24496000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw",thousand metric tons,
ITA,mining__crude_steel_production,2019,23190000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw",thousand metric tons,
ITA,mining__crude_steel_production,2020,20379000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw",thousand metric tons,
ITA,mining__crude_steel_production,2021,24400000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw",thousand metric tons,
ITA,mining__crude_steel_production,2022,21598000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Steel, raw",thousand metric tons,
KOR,mining__crude_steel_production,2014,71542000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Raw steel",thousand metric tons,
KOR,mining__crude_steel_production,2015,69670000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Steel, Raw steel",thousand metric tons,
KOR,mining__crude_steel_production,2016,68575000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Steel, Raw steel",thousand metric tons,
KOR,mining__crude_steel_production,2017,71030000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Steel, Raw steel",thousand metric tons,
KOR,mining__crude_steel_production,2018,72463000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Steel, Raw steel",thousand metric tons,
