country_iso3,indicator_id,item,element,crop_slug,year,value,unit,source_dataset,source_edition,source_column,notes
IRN,pistachios__area_harvested,"Pistachios, in shell",Area harvested,pistachios,2018,406000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,pistachios__production,"Pistachios, in shell",Production,pistachios,2018,337000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,pistachios__area_harvested,"Pistachios, in shell",Area harvested,pistachios,2019,424000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,pistachios__production,"Pistachios, in shell",Production,pistachios,2019,387000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,pistachios__area_harvested,"Pistachios, in shell",Area harvested,pistachios,2020,512000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,pistachios__production,"Pistachios, in shell",Production,pistachios,2020,360000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,pistachios__area_harvested,"Pistachios, in shell",Area harvested,pistachios,2021,560000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,pistachios__production,"Pistachios, in shell",Production,pistachios,2021,287000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,1999,161000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,potatoes__production,Potatoes,Production,potatoes,1999,3433000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2000,169000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2000,3658000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2001,177000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,"Value revised across editions: cbi_annual_review_1380_2001-02[current]=area177.0,prod3419.0; cbi_annual_review_1381_2002-03[prior]=area175.0,prod3486.0"
IRN,potatoes__production,Potatoes,Production,potatoes,2001,3419000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,"Value revised across editions: cbi_annual_review_1380_2001-02[current]=area177.0,prod3419.0; cbi_annual_review_1381_2002-03[prior]=area175.0,prod3486.0"
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2002,166000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2002,3756000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2003,4180000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1382_2003-04,current,"Value revised across editions: cbi_annual_review_1382_2003-04[current]=areaNone,prod4180.0; cbi_annual_review_1383_2004-05[prior]=area173.0,prod4211.0"
IRN,potatoes__production,Potatoes,Production,potatoes,2004,4600000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1383_2004-05,current,"Value revised across editions: cbi_annual_review_1383_2004-05[current]=areaNone,prod4600.0; cbi_annual_review_1384_2005-06[prior]=area184.0,prod4453.0"
IRN,potatoes__production,Potatoes,Production,potatoes,2005,4300000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1384_2005-06,current,"Value revised across editions: cbi_annual_review_1384_2005-06[current]=areaNone,prod4300.0; cbi_annual_review_1385_2006-07[prior]=area190.0,prod4830.0"
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2006,164000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2006,4219000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2007,4370000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1386_2007-08,current,"Value revised across editions: cbi_annual_review_1386_2007-08[current]=areaNone,prod4370.0; cbi_annual_review_1387_2008-09[prior]=area149.0,prod4026.4"
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2008,175600.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area175.6,prod4640.2; cbi_annual_review_1388_2009-10[prior]=area177.5,prod4706.7; cbi_annual_review_1389_2010-11[prior]=area154.0,prod4108.0"
IRN,potatoes__production,Potatoes,Production,potatoes,2008,4640200.0,t,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area175.6,prod4640.2; cbi_annual_review_1388_2009-10[prior]=area177.5,prod4706.7; cbi_annual_review_1389_2010-11[prior]=area154.0,prod4108.0"
IRN,potatoes__production,Potatoes,Production,potatoes,2009,4108000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1388_2009-10,current,"Value revised across editions: cbi_annual_review_1388_2009-10[current]=areaNone,prod4108.0; cbi_annual_review_1389_2010-11[current]=area146.0,prod4274.0"
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2010,146000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,potatoes__production,Potatoes,Production,potatoes,2010,4274000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,potatoes__production,Potatoes,Production,potatoes,2011,4656000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,current,"Value revised across editions: cbi_annual_review_1390_2011-12[current]=areaNone,prod4656.0; cbi_annual_review_1391_2012-13[prior]=area186.0,prod5578.0"
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2012,177000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area177.0,prod5632.0; cbi_annual_review_1392_2013-14[prior]=area181.0,prod5069.0; cbi_annual_review_1393_2014-15[prior]=area159.0,prod4598.0"
IRN,potatoes__production,Potatoes,Production,potatoes,2012,5632000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area177.0,prod5632.0; cbi_annual_review_1392_2013-14[prior]=area181.0,prod5069.0; cbi_annual_review_1393_2014-15[prior]=area159.0,prod4598.0"
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2013,159000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area159.0,prod4598.0; cbi_annual_review_1393_2014-15[current]=area159.0,prod4989.0; cbi_annual_review_1394_2015-16[prior]=area159.0,prod4989.0"
IRN,potatoes__production,Potatoes,Production,potatoes,2013,4598000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area159.0,prod4598.0; cbi_annual_review_1393_2014-15[current]=area159.0,prod4989.0; cbi_annual_review_1394_2015-16[prior]=area159.0,prod4989.0"
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2014,160000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2014,5141000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2015,159000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2015,4995000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2016,147000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2016,5019000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2017,148000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2017,5143000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2018,143000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2018,5237000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2019,153000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2019,5637000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2020,109000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2020,3912000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,potatoes__area_harvested,Potatoes,Area harvested,potatoes,2021,131000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,potatoes__production,Potatoes,Production,potatoes,2021,4687000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,1999,935000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,pulses__production,Pulses (aggregate),Production,pulses,1999,471000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2000,1016000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2000,562000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2001,1202000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,"Value revised across editions: cbi_annual_review_1380_2001-02[current]=area1202.0,prod575.0; cbi_annual_review_1381_2002-03[prior]=area1145.0,prod558.0"
IRN,pulses__production,Pulses (aggregate),Production,pulses,2001,575000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,"Value revised across editions: cbi_annual_review_1380_2001-02[current]=area1202.0,prod575.0; cbi_annual_review_1381_2002-03[prior]=area1145.0,prod558.0"
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2002,1096000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2002,670000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2003,700000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1382_2003-04,current,"Value revised across editions: cbi_annual_review_1382_2003-04[current]=areaNone,prod700.0; cbi_annual_review_1383_2004-05[prior]=area1014.0,prod671.0"
IRN,pulses__production,Pulses (aggregate),Production,pulses,2004,650000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1383_2004-05,current,"Value revised across editions: cbi_annual_review_1383_2004-05[current]=areaNone,prod650.0; cbi_annual_review_1384_2005-06[prior]=area930.0,prod665.0"
IRN,pulses__production,Pulses (aggregate),Production,pulses,2005,670000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1384_2005-06,current,"Value revised across editions: cbi_annual_review_1384_2005-06[current]=areaNone,prod670.0; cbi_annual_review_1385_2006-07[prior]=area908.0,prod639.0"
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2006,941000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2006,678000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2007,697000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1386_2007-08,current,"Value revised across editions: cbi_annual_review_1386_2007-08[current]=areaNone,prod697.0; cbi_annual_review_1387_2008-09[prior]=area956.6,prod710.6"
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2008,695800.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area695.8,prod387.0; cbi_annual_review_1388_2009-10[prior]=area697.3,prod388.1; cbi_annual_review_1389_2010-11[prior]=area869.0,prod508.0"
IRN,pulses__production,Pulses (aggregate),Production,pulses,2008,387000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area695.8,prod387.0; cbi_annual_review_1388_2009-10[prior]=area697.3,prod388.1; cbi_annual_review_1389_2010-11[prior]=area869.0,prod508.0"
IRN,pulses__production,Pulses (aggregate),Production,pulses,2009,508000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1388_2009-10,current,"Value revised across editions: cbi_annual_review_1388_2009-10[current]=areaNone,prod508.0; cbi_annual_review_1389_2010-11[current]=area790.0,prod716.0"
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2010,790000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2010,716000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2011,787000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,current,"Value revised across editions: cbi_annual_review_1390_2011-12[current]=areaNone,prod787.0; cbi_annual_review_1391_2012-13[prior]=area680.0,prod607.0"
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2012,886000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area886.0,prod792.0; cbi_annual_review_1392_2013-14[prior]=area734.0,prod462.0; cbi_annual_review_1393_2014-15[prior]=area770.0,prod505.0"
IRN,pulses__production,Pulses (aggregate),Production,pulses,2012,792000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area886.0,prod792.0; cbi_annual_review_1392_2013-14[prior]=area734.0,prod462.0; cbi_annual_review_1393_2014-15[prior]=area770.0,prod505.0"
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2013,770000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area770.0,prod505.0; cbi_annual_review_1393_2014-15[current]=area822.0,prod615.0; cbi_annual_review_1394_2015-16[prior]=area822.0,prod615.0"
IRN,pulses__production,Pulses (aggregate),Production,pulses,2013,505000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area770.0,prod505.0; cbi_annual_review_1393_2014-15[current]=area822.0,prod615.0; cbi_annual_review_1394_2015-16[prior]=area822.0,prod615.0"
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2014,712000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2014,519000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2015,787000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2015,671000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2016,799000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2016,700000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2017,867000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2017,748000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2018,842000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2018,699000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2019,815000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2019,788000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2020,570000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2020,458000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,pulses__area_harvested,Pulses (aggregate),Area harvested,pulses,2021,613000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,pulses__production,Pulses (aggregate),Production,pulses,2021,515000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,1999,587000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,rice__production,Rice,Production,rice,1999,2348000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,rice__area_harvested,Rice,Area harvested,rice,2000,534000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,rice__production,Rice,Production,rice,2000,1971000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2001,515000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,
IRN,rice__production,Rice,Production,rice,2001,1990000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2002,611000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,rice__production,Rice,Production,rice,2002,2888000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,rice__production,Rice,Production,rice,2003,3100000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1382_2003-04,current,"Value revised across editions: cbi_annual_review_1382_2003-04[current]=areaNone,prod3100.0; cbi_annual_review_1383_2004-05[prior]=area615.0,prod2931.0"
IRN,rice__production,Rice,Production,rice,2004,3100000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1383_2004-05,current,"Value revised across editions: cbi_annual_review_1383_2004-05[current]=areaNone,prod3100.0; cbi_annual_review_1384_2005-06[prior]=area611.0,prod2542.0"
IRN,rice__production,Rice,Production,rice,2005,3100000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1384_2005-06,current,"Value revised across editions: cbi_annual_review_1384_2005-06[current]=areaNone,prod3100.0; cbi_annual_review_1385_2006-07[prior]=area628.0,prod2737.0"
IRN,rice__area_harvested,Rice,Area harvested,rice,2006,631000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,rice__production,Rice,Production,rice,2006,2612000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,rice__production,Rice,Production,rice,2007,3343000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1386_2007-08,current,"Value revised across editions: cbi_annual_review_1386_2007-08[current]=areaNone,prod3343.0; cbi_annual_review_1387_2008-09[prior]=area615.9,prod2664.2"
IRN,rice__area_harvested,Rice,Area harvested,rice,2008,526900.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area526.9,prod2184.0; cbi_annual_review_1388_2009-10[prior]=area526.9,prod2184.0; cbi_annual_review_1389_2010-11[prior]=area536.0,prod2253.0"
IRN,rice__production,Rice,Production,rice,2008,2184000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area526.9,prod2184.0; cbi_annual_review_1388_2009-10[prior]=area526.9,prod2184.0; cbi_annual_review_1389_2010-11[prior]=area536.0,prod2253.0"
IRN,rice__production,Rice,Production,rice,2009,2253000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1388_2009-10,current,"Value revised across editions: cbi_annual_review_1388_2009-10[current]=areaNone,prod2253.0; cbi_annual_review_1389_2010-11[current]=area564.0,prod3013.0"
IRN,rice__area_harvested,Rice,Area harvested,rice,2010,564000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,rice__production,Rice,Production,rice,2010,3013000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,rice__production,Rice,Production,rice,2011,3437000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,current,"Value revised across editions: cbi_annual_review_1390_2011-12[current]=areaNone,prod3437.0; cbi_annual_review_1391_2012-13[prior]=area574.0,prod2747.0"
IRN,rice__area_harvested,Rice,Area harvested,rice,2012,590000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area590.0,prod2791.0; cbi_annual_review_1392_2013-14[prior]=area570.0,prod2360.0; cbi_annual_review_1393_2014-15[prior]=area565.0,prod2450.0"
IRN,rice__production,Rice,Production,rice,2012,2791000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area590.0,prod2791.0; cbi_annual_review_1392_2013-14[prior]=area570.0,prod2360.0; cbi_annual_review_1393_2014-15[prior]=area565.0,prod2450.0"
IRN,rice__area_harvested,Rice,Area harvested,rice,2013,565000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area565.0,prod2450.0; cbi_annual_review_1393_2014-15[current]=area539.0,prod2347.0; cbi_annual_review_1394_2015-16[prior]=area539.0,prod2347.0"
IRN,rice__production,Rice,Production,rice,2013,2450000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area565.0,prod2450.0; cbi_annual_review_1393_2014-15[current]=area539.0,prod2347.0; cbi_annual_review_1394_2015-16[prior]=area539.0,prod2347.0"
IRN,rice__area_harvested,Rice,Area harvested,rice,2014,530000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,rice__production,Rice,Production,rice,2014,2348000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2015,596000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,rice__production,Rice,Production,rice,2015,2921000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2016,598000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,rice__production,Rice,Production,rice,2016,3206000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2017,623000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,rice__production,Rice,Production,rice,2017,3106000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2018,892000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,rice__production,Rice,Production,rice,2018,4422000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2019,855000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,rice__production,Rice,Production,rice,2019,4561000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2020,651000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,rice__production,Rice,Production,rice,2020,3033000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,rice__area_harvested,Rice,Area harvested,rice,2021,792000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,rice__production,Rice,Production,rice,2021,3629000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,1999,186000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,1999,5548000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,prior,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2000,163000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2000,4332000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1379_2000-01,current,
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2001,172000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,"Value revised across editions: cbi_annual_review_1380_2001-02[current]=area172.0,prod4648.0; cbi_annual_review_1381_2002-03[prior]=area172.0,prod4649.0"
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2001,4648000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,"Value revised across editions: cbi_annual_review_1380_2001-02[current]=area172.0,prod4648.0; cbi_annual_review_1381_2002-03[prior]=area172.0,prod4649.0"
IRN,sugar_beet__area_harvested,Sugar beet,Area harvested,sugar_beet,2002,192000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2002,6098000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2003,6000000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1382_2003-04,current,"Value revised across editions: cbi_annual_review_1382_2003-04[current]=areaNone,prod6000.0; cbi_annual_review_1383_2004-05[prior]=area178.0,prod5933.0"
IRN,sugar_beet__production,Sugar beet,Production,sugar_beet,2004,4900000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1383_2004-05,current,"Value revised across editions: cbi_annual_review_1383_2004-05[current]=areaNone,prod4900.0; cbi_annual_review_1384_2005-06[prior]=area156.0,prod4916.0"
