fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,value_usd_nominal,value_usd_real_2015,currency_conversion_note
1965/66,1966,Others,,0.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0066,0.0275,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Others,,3.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0462,0.189,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Others,,1.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0145,0.059,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Others,,5.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0752,0.2955,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Others,,4.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0594,0.2293,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Others,,5.5,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0726,0.2692,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Others,,6.2,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.0818,0.3034,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Others,,10.2,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,0.1347,0.469,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,TOTAL,,43.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.5795,2.547,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,TOTAL,,49.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.6535,2.7639,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,TOTAL,,54.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.7248,3.0033,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,TOTAL,,59.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.7908,3.2889,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,TOTAL,,69.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,0.9122,3.732,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,TOTAL,,80.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,1.064,4.3217,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,TOTAL,,98.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,1.3003,5.1063,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,TOTAL,,113.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.1-ordinary-budget-expenditure,1.4983,5.783,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,TOTAL,,133.5,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71, not an actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,1.7624,6.5331,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,TOTAL,,134.1,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision), not a final actual.",IRN,wb1971-table5.1-ordinary-budget-expenditure,1.7703,6.5625,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,TOTAL,,168.9,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report.",IRN,wb1971-table5.1-ordinary-budget-expenditure,2.2297,7.7665,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
