country_iso3,line_item,price_basis,solar_year,gregorian_year_approx,value_bln_rials,source,notes
IRN,Gross national product = Gross national income,constant 1390 prices,1394,2015,6580612,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross national product = Gross national income,constant 1390 prices,1395,2016,7512740,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross national product = Gross national income,constant 1390 prices,1396,2017,7870629,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Gross national product = Gross national income,constant 1390 prices,1397,2018,7485469,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Less: consumption of fixed capital,constant 1390 prices,1390,2011,814187,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,Less: consumption of fixed capital,constant 1390 prices,1393,2014,881522,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Less: consumption of fixed capital,constant 1390 prices,1394,2015,905564,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Less: consumption of fixed capital,constant 1390 prices,1395,2016,914837,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Less: consumption of fixed capital,constant 1390 prices,1396,2017,929362,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,Less: consumption of fixed capital,constant 1390 prices,1397,2018,966243,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,National income,constant 1390 prices,1390,2011,6053115,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
IRN,National income,constant 1390 prices,1393,2014,5703912,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,National income,constant 1390 prices,1394,2015,5675048,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,National income,constant 1390 prices,1395,2016,6597904,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,National income,constant 1390 prices,1396,2017,6941268,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",Revised figures (marked '(1)' in source).
IRN,National income,constant 1390 prices,1397,2018,6519226,"SCI Iran Statistical Yearbook 1399, Table 23.6 (Gross Domestic Product by Final Expenditure Components)",
