province,indicator,year_sh,value,unit,value_label_fa,rank,edition,source_title_fa
گلستان,industrial_workshop_count_share_pct,1400,1.4762452737136282,(درصد),سهم,18,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گيلان,industrial_workshop_count_share_pct,1396,2.663853356191481,(درصد),سهم,12,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گيلان,industrial_workshop_count_share_pct,1397,2.5848474460061706,(درصد),سهم,13,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گيلان,industrial_workshop_count_share_pct,1398,2.892136681762042,(درصد),سهم,12,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گيلان,industrial_workshop_count_share_pct,1399,3.0692131544557544,(درصد),سهم,12,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
گيلان,industrial_workshop_count_share_pct,1400,2.456024987670557,(درصد),سهم,14,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
لرستان,industrial_workshop_count_share_pct,1396,0.9758670710800474,(درصد),سهم,21,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
لرستان,industrial_workshop_count_share_pct,1397,1.0935893040795337,(درصد),سهم,21,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
لرستان,industrial_workshop_count_share_pct,1398,1.1698915877590228,(درصد),سهم,21,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
لرستان,industrial_workshop_count_share_pct,1399,2.1448524739536503,(درصد),سهم,16,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
لرستان,industrial_workshop_count_share_pct,1400,0.8910077264507644,(درصد),سهم,24,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مازندران,industrial_workshop_count_share_pct,1396,3.5836740076486877,(درصد),سهم,9,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مازندران,industrial_workshop_count_share_pct,1397,3.6784367500857043,(درصد),سهم,7,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مازندران,industrial_workshop_count_share_pct,1398,3.873336077947029,(درصد),سهم,9,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مازندران,industrial_workshop_count_share_pct,1399,4.031938999388555,(درصد),سهم,8,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مازندران,industrial_workshop_count_share_pct,1400,3.6100608252506987,(درصد),سهم,10,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_workshop_count_share_pct,1396,3.768297507582751,(درصد),سهم,8,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_workshop_count_share_pct,1397,3.675008570449092,(درصد),سهم,8,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_workshop_count_share_pct,1398,3.8836283793056126,(درصد),سهم,8,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_workshop_count_share_pct,1399,1.749211715762088,(درصد),سهم,19,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
مركزي,industrial_workshop_count_share_pct,1400,4.070360019727108,(درصد),سهم,7,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_workshop_count_share_pct,1396,0.8110246604246341,(درصد),سهم,23,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_workshop_count_share_pct,1397,0.836475831333562,(درصد),سهم,24,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_workshop_count_share_pct,1398,0.8645533141210375,(درصد),سهم,24,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_workshop_count_share_pct,1399,2.286324017791845,(درصد),سهم,15,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
هرمزگان,industrial_workshop_count_share_pct,1400,0.9205983889528193,(درصد),سهم,23,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_workshop_count_share_pct,1396,1.4308321244889886,(درصد),سهم,17,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_workshop_count_share_pct,1397,1.4364072677408297,(درصد),سهم,19,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_workshop_count_share_pct,1398,1.3311376423768355,(درصد),سهم,20,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_workshop_count_share_pct,1399,2.1148796892421684,(درصد),سهم,17,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
همدان,industrial_workshop_count_share_pct,1400,1.4565181653789248,(درصد),سهم,19,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_workshop_count_share_pct,1396,3.108927864961097,(درصد),سهم,11,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_workshop_count_share_pct,1397,3.2499142955090847,(درصد),سهم,11,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_workshop_count_share_pct,1398,3.35872101001784,(درصد),سهم,10,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_workshop_count_share_pct,1399,1.478257741970291,(درصد),سهم,23,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
يزد,industrial_workshop_count_share_pct,1400,3.7613019891500907,(درصد),سهم,9,jaygah_1398-1402,8- توزیع تعداد کارگاه های صنعتی دارای ده نفر کارکن و بیشتر
