province,indicator,year_sh,value,unit,value_label_fa,rank,edition,source_title_fa
چهارمحال و بختیاری,insurance_claims_paid_share_pct,1397,0.8,(درصد),سهم,29,jaygah_1398-1402,10- توزیع خسارت پرداختی
چهارمحال و بختیاری,insurance_claims_paid_share_pct,1398,0.79,(درصد),سهم,27,jaygah_1398-1402,10- توزیع خسارت پرداختی
چهارمحال و بختیاری,insurance_claims_paid_share_pct,1399,0.8,(درصد),سهم,28,jaygah_1398-1402,10- توزیع خسارت پرداختی
چهارمحال و بختیاری,insurance_claims_paid_share_pct,1400,0.7570434079780611,(درصد),سهم,28,jaygah_1398-1402,10- توزیع خسارت پرداختی
چهارمحال و بختیاری,insurance_claims_paid_share_pct,1401,0.7186708061427899,(درصد),سهم,28,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان جنوبی,insurance_claims_paid_share_pct,1397,0.59,(درصد),سهم,31,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان جنوبی,insurance_claims_paid_share_pct,1398,0.59,(درصد),سهم,31,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان جنوبی,insurance_claims_paid_share_pct,1399,0.7,(درصد),سهم,31,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان جنوبی,insurance_claims_paid_share_pct,1400,0.6145913765795218,(درصد),سهم,31,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان جنوبی,insurance_claims_paid_share_pct,1401,0.7166731210269813,(درصد),سهم,29,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان رضوی,insurance_claims_paid_share_pct,1397,5.8,(درصد),سهم,3,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان رضوی,insurance_claims_paid_share_pct,1398,5.7,(درصد),سهم,3,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان رضوی,insurance_claims_paid_share_pct,1399,5.6,(درصد),سهم,3,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان رضوی,insurance_claims_paid_share_pct,1400,5.3637712196700935,(درصد),سهم,3,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان رضوی,insurance_claims_paid_share_pct,1401,5.462555556460854,(درصد),سهم,3,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان شمالی,insurance_claims_paid_share_pct,1397,0.7,(درصد),سهم,30,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان شمالی,insurance_claims_paid_share_pct,1398,0.76,(درصد),سهم,29,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان شمالی,insurance_claims_paid_share_pct,1399,0.7,(درصد),سهم,29,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان شمالی,insurance_claims_paid_share_pct,1400,0.6891692702069556,(درصد),سهم,29,jaygah_1398-1402,10- توزیع خسارت پرداختی
خراسان شمالی,insurance_claims_paid_share_pct,1401,0.7107341562002876,(درصد),سهم,30,jaygah_1398-1402,10- توزیع خسارت پرداختی
خوزستان,insurance_claims_paid_share_pct,1397,4.6,(درصد),سهم,5,jaygah_1398-1402,10- توزیع خسارت پرداختی
خوزستان,insurance_claims_paid_share_pct,1398,4.67,(درصد),سهم,4,jaygah_1398-1402,10- توزیع خسارت پرداختی
خوزستان,insurance_claims_paid_share_pct,1399,4.1,(درصد),سهم,5,jaygah_1398-1402,10- توزیع خسارت پرداختی
خوزستان,insurance_claims_paid_share_pct,1400,4.355980597601563,(درصد),سهم,5,jaygah_1398-1402,10- توزیع خسارت پرداختی
خوزستان,insurance_claims_paid_share_pct,1401,4.625038625600396,(درصد),سهم,5,jaygah_1398-1402,10- توزیع خسارت پرداختی
زنجان,insurance_claims_paid_share_pct,1397,1,(درصد),سهم,22,jaygah_1398-1402,10- توزیع خسارت پرداختی
زنجان,insurance_claims_paid_share_pct,1398,1.06,(درصد),سهم,24,jaygah_1398-1402,10- توزیع خسارت پرداختی
زنجان,insurance_claims_paid_share_pct,1399,1,(درصد),سهم,24,jaygah_1398-1402,10- توزیع خسارت پرداختی
زنجان,insurance_claims_paid_share_pct,1400,1.1015005732060992,(درصد),سهم,23,jaygah_1398-1402,10- توزیع خسارت پرداختی
زنجان,insurance_claims_paid_share_pct,1401,1.106204104323691,(درصد),سهم,23,jaygah_1398-1402,10- توزیع خسارت پرداختی
سمنان,insurance_claims_paid_share_pct,1397,0.9,(درصد),سهم,25,jaygah_1398-1402,10- توزیع خسارت پرداختی
سمنان,insurance_claims_paid_share_pct,1398,0.9,(درصد),سهم,25,jaygah_1398-1402,10- توزیع خسارت پرداختی
سمنان,insurance_claims_paid_share_pct,1399,0.9,(درصد),سهم,26,jaygah_1398-1402,10- توزیع خسارت پرداختی
سمنان,insurance_claims_paid_share_pct,1400,0.9116596224057605,(درصد),سهم,25,jaygah_1398-1402,10- توزیع خسارت پرداختی
سمنان,insurance_claims_paid_share_pct,1401,0.9306349261580102,(درصد),سهم,25,jaygah_1398-1402,10- توزیع خسارت پرداختی
سيستان و بلوچستان,insurance_claims_paid_share_pct,1397,1.42,(درصد),سهم,19,jaygah_1398-1402,10- توزیع خسارت پرداختی
سيستان و بلوچستان,insurance_claims_paid_share_pct,1398,1.42,(درصد),سهم,18,jaygah_1398-1402,10- توزیع خسارت پرداختی
سيستان و بلوچستان,insurance_claims_paid_share_pct,1399,1.7,(درصد),سهم,16,jaygah_1398-1402,10- توزیع خسارت پرداختی
سيستان و بلوچستان,insurance_claims_paid_share_pct,1400,1.6399485638378175,(درصد),سهم,15,jaygah_1398-1402,10- توزیع خسارت پرداختی
سيستان و بلوچستان,insurance_claims_paid_share_pct,1401,1.6222713813940435,(درصد),سهم,15,jaygah_1398-1402,10- توزیع خسارت پرداختی
فارس,insurance_claims_paid_share_pct,1397,4.6,(درصد),سهم,4,jaygah_1398-1402,10- توزیع خسارت پرداختی
فارس,insurance_claims_paid_share_pct,1398,4.65,(درصد),سهم,5,jaygah_1398-1402,10- توزیع خسارت پرداختی
فارس,insurance_claims_paid_share_pct,1399,4.8,(درصد),سهم,4,jaygah_1398-1402,10- توزیع خسارت پرداختی
فارس,insurance_claims_paid_share_pct,1400,4.590304926280579,(درصد),سهم,4,jaygah_1398-1402,10- توزیع خسارت پرداختی
فارس,insurance_claims_paid_share_pct,1401,4.7070366585530925,(درصد),سهم,4,jaygah_1398-1402,10- توزیع خسارت پرداختی
قزوين,insurance_claims_paid_share_pct,1397,1.14,(درصد),سهم,21,jaygah_1398-1402,10- توزیع خسارت پرداختی
قزوين,insurance_claims_paid_share_pct,1398,1.14,(درصد),سهم,21,jaygah_1398-1402,10- توزیع خسارت پرداختی
قزوين,insurance_claims_paid_share_pct,1399,1.1,(درصد),سهم,22,jaygah_1398-1402,10- توزیع خسارت پرداختی
قزوين,insurance_claims_paid_share_pct,1400,1.22125248415905,(درصد),سهم,21,jaygah_1398-1402,10- توزیع خسارت پرداختی
قزوين,insurance_claims_paid_share_pct,1401,1.11269814834615,(درصد),سهم,22,jaygah_1398-1402,10- توزیع خسارت پرداختی
قم,insurance_claims_paid_share_pct,1397,1.62,(درصد),سهم,15,jaygah_1398-1402,10- توزیع خسارت پرداختی
قم,insurance_claims_paid_share_pct,1398,1.62,(درصد),سهم,16,jaygah_1398-1402,10- توزیع خسارت پرداختی
قم,insurance_claims_paid_share_pct,1399,1.6,(درصد),سهم,18,jaygah_1398-1402,10- توزیع خسارت پرداختی
قم,insurance_claims_paid_share_pct,1400,1.5705991787015963,(درصد),سهم,16,jaygah_1398-1402,10- توزیع خسارت پرداختی
قم,insurance_claims_paid_share_pct,1401,1.569844641772689,(درصد),سهم,18,jaygah_1398-1402,10- توزیع خسارت پرداختی
کردستان,insurance_claims_paid_share_pct,1397,0.78,(درصد),سهم,27,jaygah_1398-1402,10- توزیع خسارت پرداختی
کردستان,insurance_claims_paid_share_pct,1398,0.78,(درصد),سهم,28,jaygah_1398-1402,10- توزیع خسارت پرداختی
کردستان,insurance_claims_paid_share_pct,1399,0.9,(درصد),سهم,25,jaygah_1398-1402,10- توزیع خسارت پرداختی
کردستان,insurance_claims_paid_share_pct,1400,0.8407450132163232,(درصد),سهم,26,jaygah_1398-1402,10- توزیع خسارت پرداختی
کردستان,insurance_claims_paid_share_pct,1401,0.8953708172371736,(درصد),سهم,26,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمان,insurance_claims_paid_share_pct,1397,3,(درصد),سهم,8,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمان,insurance_claims_paid_share_pct,1398,2.91,(درصد),سهم,8,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمان,insurance_claims_paid_share_pct,1399,3,(درصد),سهم,8,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمان,insurance_claims_paid_share_pct,1400,2.9539904847700735,(درصد),سهم,8,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمان,insurance_claims_paid_share_pct,1401,2.9311022039095427,(درصد),سهم,8,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمانشاه,insurance_claims_paid_share_pct,1397,1.8,(درصد),سهم,13,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمانشاه,insurance_claims_paid_share_pct,1398,1.85,(درصد),سهم,13,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمانشاه,insurance_claims_paid_share_pct,1399,1.9,(درصد),سهم,12,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمانشاه,insurance_claims_paid_share_pct,1400,1.7030438822703846,(درصد),سهم,13,jaygah_1398-1402,10- توزیع خسارت پرداختی
کرمانشاه,insurance_claims_paid_share_pct,1401,1.6918294024533038,(درصد),سهم,14,jaygah_1398-1402,10- توزیع خسارت پرداختی
كهگیلويه و بوير احمد,insurance_claims_paid_share_pct,1397,0.84,(درصد),سهم,26,jaygah_1398-1402,10- توزیع خسارت پرداختی
كهگیلويه و بوير احمد,insurance_claims_paid_share_pct,1398,0.84,(درصد),سهم,26,jaygah_1398-1402,10- توزیع خسارت پرداختی
كهگیلويه و بوير احمد,insurance_claims_paid_share_pct,1399,0.9,(درصد),سهم,27,jaygah_1398-1402,10- توزیع خسارت پرداختی
كهگیلويه و بوير احمد,insurance_claims_paid_share_pct,1400,0.7838390088129555,(درصد),سهم,27,jaygah_1398-1402,10- توزیع خسارت پرداختی
كهگیلويه و بوير احمد,insurance_claims_paid_share_pct,1401,0.8101867935040022,(درصد),سهم,27,jaygah_1398-1402,10- توزیع خسارت پرداختی
گلستان,insurance_claims_paid_share_pct,1397,1.5,(درصد),سهم,17,jaygah_1398-1402,10- توزیع خسارت پرداختی
گلستان,insurance_claims_paid_share_pct,1398,1.7,(درصد),سهم,15,jaygah_1398-1402,10- توزیع خسارت پرداختی
گلستان,insurance_claims_paid_share_pct,1399,1.5,(درصد),سهم,19,jaygah_1398-1402,10- توزیع خسارت پرداختی
گلستان,insurance_claims_paid_share_pct,1400,1.5612910351829061,(درصد),سهم,18,jaygah_1398-1402,10- توزیع خسارت پرداختی
گلستان,insurance_claims_paid_share_pct,1401,1.5736970017676737,(درصد),سهم,17,jaygah_1398-1402,10- توزیع خسارت پرداختی
گيلان,insurance_claims_paid_share_pct,1397,2.6,(درصد),سهم,9,jaygah_1398-1402,10- توزیع خسارت پرداختی
گيلان,insurance_claims_paid_share_pct,1398,2.61,(درصد),سهم,11,jaygah_1398-1402,10- توزیع خسارت پرداختی
گيلان,insurance_claims_paid_share_pct,1399,2.6,(درصد),سهم,9,jaygah_1398-1402,10- توزیع خسارت پرداختی
گيلان,insurance_claims_paid_share_pct,1400,2.6466621844432217,(درصد),سهم,10,jaygah_1398-1402,10- توزیع خسارت پرداختی
گيلان,insurance_claims_paid_share_pct,1401,2.5290609009685534,(درصد),سهم,10,jaygah_1398-1402,10- توزیع خسارت پرداختی
لرستان,insurance_claims_paid_share_pct,1397,1.39,(درصد),سهم,18,jaygah_1398-1402,10- توزیع خسارت پرداختی
لرستان,insurance_claims_paid_share_pct,1398,1.39,(درصد),سهم,19,jaygah_1398-1402,10- توزیع خسارت پرداختی
لرستان,insurance_claims_paid_share_pct,1399,1.6,(درصد),سهم,17,jaygah_1398-1402,10- توزیع خسارت پرداختی
لرستان,insurance_claims_paid_share_pct,1400,1.4745317396940025,(درصد),سهم,19,jaygah_1398-1402,10- توزیع خسارت پرداختی
لرستان,insurance_claims_paid_share_pct,1401,1.4987403949575409,(درصد),سهم,19,jaygah_1398-1402,10- توزیع خسارت پرداختی
مازندران,insurance_claims_paid_share_pct,1397,3.4,(درصد),سهم,7,jaygah_1398-1402,10- توزیع خسارت پرداختی
مازندران,insurance_claims_paid_share_pct,1398,3.4,(درصد),سهم,7,jaygah_1398-1402,10- توزیع خسارت پرداختی
مازندران,insurance_claims_paid_share_pct,1399,3.5,(درصد),سهم,7,jaygah_1398-1402,10- توزیع خسارت پرداختی
مازندران,insurance_claims_paid_share_pct,1400,3.2647521307139113,(درصد),سهم,7,jaygah_1398-1402,10- توزیع خسارت پرداختی
مازندران,insurance_claims_paid_share_pct,1401,3.4138179648516385,(درصد),سهم,7,jaygah_1398-1402,10- توزیع خسارت پرداختی
مرکزي,insurance_claims_paid_share_pct,1397,1.5,(درصد),سهم,16,jaygah_1398-1402,10- توزیع خسارت پرداختی
مرکزي,insurance_claims_paid_share_pct,1398,1.57,(درصد),سهم,17,jaygah_1398-1402,10- توزیع خسارت پرداختی
مرکزي,insurance_claims_paid_share_pct,1399,1.7,(درصد),سهم,14,jaygah_1398-1402,10- توزیع خسارت پرداختی
مرکزي,insurance_claims_paid_share_pct,1400,1.6672374403783101,(درصد),سهم,14,jaygah_1398-1402,10- توزیع خسارت پرداختی
مرکزي,insurance_claims_paid_share_pct,1401,1.5899621941744724,(درصد),سهم,16,jaygah_1398-1402,10- توزیع خسارت پرداختی
هرمزگان,insurance_claims_paid_share_pct,1397,2,(درصد),سهم,12,jaygah_1398-1402,10- توزیع خسارت پرداختی
هرمزگان,insurance_claims_paid_share_pct,1398,1.72,(درصد),سهم,14,jaygah_1398-1402,10- توزیع خسارت پرداختی
هرمزگان,insurance_claims_paid_share_pct,1399,1.7,(درصد),سهم,14,jaygah_1398-1402,10- توزیع خسارت پرداختی
هرمزگان,insurance_claims_paid_share_pct,1400,1.568026651779034,(درصد),سهم,17,jaygah_1398-1402,10- توزیع خسارت پرداختی
هرمزگان,insurance_claims_paid_share_pct,1401,2.0166729618545496,(درصد),سهم,12,jaygah_1398-1402,10- توزیع خسارت پرداختی
همدان,insurance_claims_paid_share_pct,1397,1.29,(درصد),سهم,20,jaygah_1398-1402,10- توزیع خسارت پرداختی
همدان,insurance_claims_paid_share_pct,1398,1.29,(درصد),سهم,20,jaygah_1398-1402,10- توزیع خسارت پرداختی
همدان,insurance_claims_paid_share_pct,1399,1.3,(درصد),سهم,20,jaygah_1398-1402,10- توزیع خسارت پرداختی
همدان,insurance_claims_paid_share_pct,1400,1.2013893726313416,(درصد),سهم,22,jaygah_1398-1402,10- توزیع خسارت پرداختی
همدان,insurance_claims_paid_share_pct,1401,1.2182944650442133,(درصد),سهم,21,jaygah_1398-1402,10- توزیع خسارت پرداختی
يزد,insurance_claims_paid_share_pct,1397,1.7,(درصد),سهم,14,jaygah_1398-1402,10- توزیع خسارت پرداختی
يزد,insurance_claims_paid_share_pct,1398,1.86,(درصد),سهم,12,jaygah_1398-1402,10- توزیع خسارت پرداختی
يزد,insurance_claims_paid_share_pct,1399,1.8,(درصد),سهم,13,jaygah_1398-1402,10- توزیع خسارت پرداختی
يزد,insurance_claims_paid_share_pct,1400,1.771942727380692,(درصد),سهم,12,jaygah_1398-1402,10- توزیع خسارت پرداختی
يزد,insurance_claims_paid_share_pct,1401,1.9837030018052901,(درصد),سهم,13,jaygah_1398-1402,10- توزیع خسارت پرداختی
کل کشور,insurance_premium_per_capita_million_rial,1397,5.5,(میلیون ریال),شاخص,××,jaygah_1398-1402,11- حق بیمه سرانه
کل کشور,insurance_premium_per_capita_million_rial,1398,7.2,(میلیون ریال),شاخص,××,jaygah_1398-1402,11- حق بیمه سرانه
کل کشور,insurance_premium_per_capita_million_rial,1399,9.8,(میلیون ریال),شاخص,××,jaygah_1398-1402,11- حق بیمه سرانه
کل کشور,insurance_premium_per_capita_million_rial,1400,13.56971082352941,(میلیون ریال),شاخص,××,jaygah_1398-1402,11- حق بیمه سرانه
کل کشور,insurance_premium_per_capita_million_rial,1401,20.722240729411766,(میلیون ریال),شاخص,××,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان شرقي,insurance_premium_per_capita_million_rial,1397,4.1,(میلیون ریال),شاخص,14,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان شرقي,insurance_premium_per_capita_million_rial,1398,5.4,(میلیون ریال),شاخص,13,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان شرقي,insurance_premium_per_capita_million_rial,1399,7.3,(میلیون ریال),شاخص,10,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان شرقي,insurance_premium_per_capita_million_rial,1400,10.22,(میلیون ریال),شاخص,13,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان شرقي,insurance_premium_per_capita_million_rial,1401,15.75642305025372,(میلیون ریال),شاخص,15,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان غربي,insurance_premium_per_capita_million_rial,1397,3,(میلیون ریال),شاخص,27,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان غربي,insurance_premium_per_capita_million_rial,1398,4,(میلیون ریال),شاخص,27,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان غربي,insurance_premium_per_capita_million_rial,1399,5.1,(میلیون ریال),شاخص,28,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان غربي,insurance_premium_per_capita_million_rial,1400,7.3,(میلیون ریال),شاخص,27,jaygah_1398-1402,11- حق بیمه سرانه
آذربايجان غربي,insurance_premium_per_capita_million_rial,1401,11.501299487316759,(میلیون ریال),شاخص,28,jaygah_1398-1402,11- حق بیمه سرانه
اردبيل,insurance_premium_per_capita_million_rial,1397,3.1,(میلیون ریال),شاخص,26,jaygah_1398-1402,11- حق بیمه سرانه
اردبيل,insurance_premium_per_capita_million_rial,1398,4.2,(میلیون ریال),شاخص,25,jaygah_1398-1402,11- حق بیمه سرانه
اردبيل,insurance_premium_per_capita_million_rial,1399,5.9,(میلیون ریال),شاخص,21,jaygah_1398-1402,11- حق بیمه سرانه
اردبيل,insurance_premium_per_capita_million_rial,1400,8.44,(میلیون ریال),شاخص,21,jaygah_1398-1402,11- حق بیمه سرانه
اردبيل,insurance_premium_per_capita_million_rial,1401,14.132789971799227,(میلیون ریال),شاخص,20,jaygah_1398-1402,11- حق بیمه سرانه
اصفهان,insurance_premium_per_capita_million_rial,1397,5.2,(میلیون ریال),شاخص,6,jaygah_1398-1402,11- حق بیمه سرانه
اصفهان,insurance_premium_per_capita_million_rial,1398,6.5,(میلیون ریال),شاخص,5,jaygah_1398-1402,11- حق بیمه سرانه
اصفهان,insurance_premium_per_capita_million_rial,1399,9.1,(میلیون ریال),شاخص,3,jaygah_1398-1402,11- حق بیمه سرانه
اصفهان,insurance_premium_per_capita_million_rial,1400,12.14,(میلیون ریال),شاخص,6,jaygah_1398-1402,11- حق بیمه سرانه
اصفهان,insurance_premium_per_capita_million_rial,1401,19.229710518852404,(میلیون ریال),شاخص,4,jaygah_1398-1402,11- حق بیمه سرانه
البرز,insurance_premium_per_capita_million_rial,1397,5.3,(میلیون ریال),شاخص,4,jaygah_1398-1402,11- حق بیمه سرانه
البرز,insurance_premium_per_capita_million_rial,1398,6.7,(میلیون ریال),شاخص,4,jaygah_1398-1402,11- حق بیمه سرانه
البرز,insurance_premium_per_capita_million_rial,1399,8.4,(میلیون ریال),شاخص,7,jaygah_1398-1402,11- حق بیمه سرانه
البرز,insurance_premium_per_capita_million_rial,1400,11.52,(میلیون ریال),شاخص,7,jaygah_1398-1402,11- حق بیمه سرانه
البرز,insurance_premium_per_capita_million_rial,1401,16.913818856180878,(میلیون ریال),شاخص,10,jaygah_1398-1402,11- حق بیمه سرانه
ايلام,insurance_premium_per_capita_million_rial,1397,4.4,(میلیون ریال),شاخص,10,jaygah_1398-1402,11- حق بیمه سرانه
ايلام,insurance_premium_per_capita_million_rial,1398,5.7,(میلیون ریال),شاخص,9,jaygah_1398-1402,11- حق بیمه سرانه
ايلام,insurance_premium_per_capita_million_rial,1399,6.8,(میلیون ریال),شاخص,15,jaygah_1398-1402,11- حق بیمه سرانه
ايلام,insurance_premium_per_capita_million_rial,1400,8.93,(میلیون ریال),شاخص,28,jaygah_1398-1402,11- حق بیمه سرانه
ايلام,insurance_premium_per_capita_million_rial,1401,16.294827412961983,(میلیون ریال),شاخص,12,jaygah_1398-1402,11- حق بیمه سرانه
بوشهر,insurance_premium_per_capita_million_rial,1397,4.1,(میلیون ریال),شاخص,14,jaygah_1398-1402,11- حق بیمه سرانه
بوشهر,insurance_premium_per_capita_million_rial,1398,5.6,(میلیون ریال),شاخص,11,jaygah_1398-1402,11- حق بیمه سرانه
بوشهر,insurance_premium_per_capita_million_rial,1399,7.2,(میلیون ریال),شاخص,12,jaygah_1398-1402,11- حق بیمه سرانه
بوشهر,insurance_premium_per_capita_million_rial,1400,11.28,(میلیون ریال),شاخص,9,jaygah_1398-1402,11- حق بیمه سرانه
بوشهر,insurance_premium_per_capita_million_rial,1401,18.314829564345516,(میلیون ریال),شاخص,7,jaygah_1398-1402,11- حق بیمه سرانه
تهران,insurance_premium_per_capita_million_rial,1397,13.2,(میلیون ریال),شاخص,1,jaygah_1398-1402,11- حق بیمه سرانه
تهران,insurance_premium_per_capita_million_rial,1398,17.9,(میلیون ریال),شاخص,1,jaygah_1398-1402,11- حق بیمه سرانه
تهران,insurance_premium_per_capita_million_rial,1399,24.5,(میلیون ریال),شاخص,1,jaygah_1398-1402,11- حق بیمه سرانه
تهران,insurance_premium_per_capita_million_rial,1400,33.55,(میلیون ریال),شاخص,1,jaygah_1398-1402,11- حق بیمه سرانه
تهران,insurance_premium_per_capita_million_rial,1401,48.96189771460518,(میلیون ریال),شاخص,1,jaygah_1398-1402,11- حق بیمه سرانه
چهارمحال و بختیاری,insurance_premium_per_capita_million_rial,1397,3,(میلیون ریال),شاخص,28,jaygah_1398-1402,11- حق بیمه سرانه
چهارمحال و بختیاری,insurance_premium_per_capita_million_rial,1398,4,(میلیون ریال),شاخص,27,jaygah_1398-1402,11- حق بیمه سرانه
چهارمحال و بختیاری,insurance_premium_per_capita_million_rial,1399,5.8,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
چهارمحال و بختیاری,insurance_premium_per_capita_million_rial,1400,7.61,(میلیون ریال),شاخص,26,jaygah_1398-1402,11- حق بیمه سرانه
چهارمحال و بختیاری,insurance_premium_per_capita_million_rial,1401,11.985517165950252,(میلیون ریال),شاخص,27,jaygah_1398-1402,11- حق بیمه سرانه
خراسان جنوبی,insurance_premium_per_capita_million_rial,1397,3.3,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
خراسان جنوبی,insurance_premium_per_capita_million_rial,1398,4.4,(میلیون ریال),شاخص,20,jaygah_1398-1402,11- حق بیمه سرانه
خراسان جنوبی,insurance_premium_per_capita_million_rial,1399,6.6,(میلیون ریال),شاخص,18,jaygah_1398-1402,11- حق بیمه سرانه
خراسان جنوبی,insurance_premium_per_capita_million_rial,1400,9.42,(میلیون ریال),شاخص,16,jaygah_1398-1402,11- حق بیمه سرانه
خراسان جنوبی,insurance_premium_per_capita_million_rial,1401,15.45259023456679,(میلیون ریال),شاخص,16,jaygah_1398-1402,11- حق بیمه سرانه
خراسان رضوی,insurance_premium_per_capita_million_rial,1397,4.6,(میلیون ریال),شاخص,8,jaygah_1398-1402,11- حق بیمه سرانه
خراسان رضوی,insurance_premium_per_capita_million_rial,1398,5.3,(میلیون ریال),شاخص,14,jaygah_1398-1402,11- حق بیمه سرانه
خراسان رضوی,insurance_premium_per_capita_million_rial,1399,6.8,(میلیون ریال),شاخص,15,jaygah_1398-1402,11- حق بیمه سرانه
خراسان رضوی,insurance_premium_per_capita_million_rial,1400,9.16,(میلیون ریال),شاخص,17,jaygah_1398-1402,11- حق بیمه سرانه
خراسان رضوی,insurance_premium_per_capita_million_rial,1401,14.186984519142818,(میلیون ریال),شاخص,19,jaygah_1398-1402,11- حق بیمه سرانه
خراسان شمالی,insurance_premium_per_capita_million_rial,1397,3.3,(میلیون ریال),شاخص,23,jaygah_1398-1402,11- حق بیمه سرانه
خراسان شمالی,insurance_premium_per_capita_million_rial,1398,4.2,(میلیون ریال),شاخص,25,jaygah_1398-1402,11- حق بیمه سرانه
خراسان شمالی,insurance_premium_per_capita_million_rial,1399,5.7,(میلیون ریال),شاخص,26,jaygah_1398-1402,11- حق بیمه سرانه
خراسان شمالی,insurance_premium_per_capita_million_rial,1400,7.89,(میلیون ریال),شاخص,25,jaygah_1398-1402,11- حق بیمه سرانه
خراسان شمالی,insurance_premium_per_capita_million_rial,1401,13.487279705702763,(میلیون ریال),شاخص,22,jaygah_1398-1402,11- حق بیمه سرانه
خوزستان,insurance_premium_per_capita_million_rial,1397,3.8,(میلیون ریال),شاخص,18,jaygah_1398-1402,11- حق بیمه سرانه
خوزستان,insurance_premium_per_capita_million_rial,1398,4.8,(میلیون ریال),شاخص,18,jaygah_1398-1402,11- حق بیمه سرانه
خوزستان,insurance_premium_per_capita_million_rial,1399,6.1,(میلیون ریال),شاخص,19,jaygah_1398-1402,11- حق بیمه سرانه
خوزستان,insurance_premium_per_capita_million_rial,1400,8.71,(میلیون ریال),شاخص,20,jaygah_1398-1402,11- حق بیمه سرانه
خوزستان,insurance_premium_per_capita_million_rial,1401,14.493653363609967,(میلیون ریال),شاخص,18,jaygah_1398-1402,11- حق بیمه سرانه
زنجان,insurance_premium_per_capita_million_rial,1397,4,(میلیون ریال),شاخص,17,jaygah_1398-1402,11- حق بیمه سرانه
زنجان,insurance_premium_per_capita_million_rial,1398,5.3,(میلیون ریال),شاخص,15,jaygah_1398-1402,11- حق بیمه سرانه
زنجان,insurance_premium_per_capita_million_rial,1399,7.2,(میلیون ریال),شاخص,12,jaygah_1398-1402,11- حق بیمه سرانه
زنجان,insurance_premium_per_capita_million_rial,1400,10.64,(میلیون ریال),شاخص,11,jaygah_1398-1402,11- حق بیمه سرانه
زنجان,insurance_premium_per_capita_million_rial,1401,16.654297782420002,(میلیون ریال),شاخص,11,jaygah_1398-1402,11- حق بیمه سرانه
سمنان,insurance_premium_per_capita_million_rial,1397,5.3,(میلیون ریال),شاخص,5,jaygah_1398-1402,11- حق بیمه سرانه
سمنان,insurance_premium_per_capita_million_rial,1398,6.8,(میلیون ریال),شاخص,3,jaygah_1398-1402,11- حق بیمه سرانه
سمنان,insurance_premium_per_capita_million_rial,1399,8.7,(میلیون ریال),شاخص,4,jaygah_1398-1402,11- حق بیمه سرانه
سمنان,insurance_premium_per_capita_million_rial,1400,12.42,(میلیون ریال),شاخص,5,jaygah_1398-1402,11- حق بیمه سرانه
سمنان,insurance_premium_per_capita_million_rial,1401,18.8290422617312,(میلیون ریال),شاخص,5,jaygah_1398-1402,11- حق بیمه سرانه
سيستان و بلوچستان,insurance_premium_per_capita_million_rial,1397,1.7,(میلیون ریال),شاخص,31,jaygah_1398-1402,11- حق بیمه سرانه
سيستان و بلوچستان,insurance_premium_per_capita_million_rial,1398,2.3,(میلیون ریال),شاخص,31,jaygah_1398-1402,11- حق بیمه سرانه
سيستان و بلوچستان,insurance_premium_per_capita_million_rial,1399,3,(میلیون ریال),شاخص,31,jaygah_1398-1402,11- حق بیمه سرانه
سيستان و بلوچستان,insurance_premium_per_capita_million_rial,1400,4.19,(میلیون ریال),شاخص,31,jaygah_1398-1402,11- حق بیمه سرانه
