province,indicator,year_sh,value,unit,value_label_fa,rank,edition,source_title_fa
قم..............,capital_expenditure_share_pct,1401,1.149075492161159,(درصد),سهم,31,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كردستان..............,capital_expenditure_share_pct,1397,2.49,(درصد),سهم,16,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كردستان..............,capital_expenditure_share_pct,1398,2.96,(درصد),سهم,15,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كردستان..............,capital_expenditure_share_pct,1399,3.59,(درصد),سهم,11,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كردستان..............,capital_expenditure_share_pct,1400,2.945147195057513,(درصد),سهم,15,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كردستان..............,capital_expenditure_share_pct,1401,2.6738631048390453,(درصد),سهم,18,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمان..............,capital_expenditure_share_pct,1397,5.5,(درصد),سهم,4,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمان..............,capital_expenditure_share_pct,1398,5.1,(درصد),سهم,8,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمان..............,capital_expenditure_share_pct,1399,4.11,(درصد),سهم,8,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمان..............,capital_expenditure_share_pct,1400,3.7539501428378808,(درصد),سهم,12,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمان..............,capital_expenditure_share_pct,1401,4.732767452711227,(درصد),سهم,6,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمانشاه..............,capital_expenditure_share_pct,1397,3.81,(درصد),سهم,11,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمانشاه..............,capital_expenditure_share_pct,1398,3.97,(درصد),سهم,10,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمانشاه..............,capital_expenditure_share_pct,1399,2.89,(درصد),سهم,16,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمانشاه..............,capital_expenditure_share_pct,1400,2.154615828217143,(درصد),سهم,21,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كرمانشاه..............,capital_expenditure_share_pct,1401,3.5584304661325756,(درصد),سهم,9,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كهگيلويه و بوير احمد..............,capital_expenditure_share_pct,1397,2.03,(درصد),سهم,20,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كهگيلويه و بوير احمد..............,capital_expenditure_share_pct,1398,1.7,(درصد),سهم,22,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كهگيلويه و بوير احمد..............,capital_expenditure_share_pct,1399,1.5,(درصد),سهم,26,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كهگيلويه و بوير احمد..............,capital_expenditure_share_pct,1400,1.5208011037409601,(درصد),سهم,31,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
كهگيلويه و بوير احمد..............,capital_expenditure_share_pct,1401,1.6111850661853444,(درصد),سهم,29,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گلستان..............,capital_expenditure_share_pct,1397,2.5,(درصد),سهم,15,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گلستان..............,capital_expenditure_share_pct,1398,2.88,(درصد),سهم,17,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گلستان..............,capital_expenditure_share_pct,1399,3.39,(درصد),سهم,14,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گلستان..............,capital_expenditure_share_pct,1400,3.6054383316086285,(درصد),سهم,13,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گلستان..............,capital_expenditure_share_pct,1401,2.5701289162594816,(درصد),سهم,19,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گيلان..............,capital_expenditure_share_pct,1397,2.7,(درصد),سهم,14,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گيلان..............,capital_expenditure_share_pct,1398,3.81,(درصد),سهم,11,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گيلان..............,capital_expenditure_share_pct,1399,2.8,(درصد),سهم,17,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گيلان..............,capital_expenditure_share_pct,1400,3.7992122218170405,(درصد),سهم,11,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
گيلان..............,capital_expenditure_share_pct,1401,2.962325038312882,(درصد),سهم,15,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
لرستان..............,capital_expenditure_share_pct,1397,2.15,(درصد),سهم,18,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
لرستان..............,capital_expenditure_share_pct,1398,5.3,(درصد),سهم,6,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
لرستان..............,capital_expenditure_share_pct,1399,3.85,(درصد),سهم,10,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
لرستان..............,capital_expenditure_share_pct,1400,3.8626521341391933,(درصد),سهم,10,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
لرستان..............,capital_expenditure_share_pct,1401,3.1352656326203774,(درصد),سهم,13,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مازندران..............,capital_expenditure_share_pct,1397,4.25,(درصد),سهم,8,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مازندران..............,capital_expenditure_share_pct,1398,3.2,(درصد),سهم,14,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مازندران..............,capital_expenditure_share_pct,1399,3.58,(درصد),سهم,12,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مازندران..............,capital_expenditure_share_pct,1400,4.603650314102155,(درصد),سهم,6,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مازندران..............,capital_expenditure_share_pct,1401,3.8035204143074015,(درصد),سهم,8,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مركزي..............,capital_expenditure_share_pct,1397,1.99,(درصد),سهم,21,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مركزي..............,capital_expenditure_share_pct,1398,0.92,(درصد),سهم,30,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مركزي..............,capital_expenditure_share_pct,1399,1.08,(درصد),سهم,30,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مركزي..............,capital_expenditure_share_pct,1400,0.6594156513280959,(درصد),سهم,31,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
مركزي..............,capital_expenditure_share_pct,1401,2.1417147345189296,(درصد),سهم,25,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
هرمزگان..............,capital_expenditure_share_pct,1397,5.01,(درصد),سهم,5,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
هرمزگان..............,capital_expenditure_share_pct,1398,6.14,(درصد),سهم,4,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
هرمزگان..............,capital_expenditure_share_pct,1399,5.3,(درصد),سهم,4,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
هرمزگان..............,capital_expenditure_share_pct,1400,5.036363110151182,(درصد),سهم,4,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
هرمزگان..............,capital_expenditure_share_pct,1401,4.916231530649298,(درصد),سهم,4,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
همدان..............,capital_expenditure_share_pct,1397,1.94,(درصد),سهم,22,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
همدان..............,capital_expenditure_share_pct,1398,1.59,(درصد),سهم,25,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
همدان..............,capital_expenditure_share_pct,1399,1.94,(درصد),سهم,24,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
همدان..............,capital_expenditure_share_pct,1400,2.109296736444506,(درصد),سهم,22,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
همدان..............,capital_expenditure_share_pct,1401,2.483731827581486,(درصد),سهم,22,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
يزد..............,capital_expenditure_share_pct,1397,1.59,(درصد),سهم,29,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
يزد..............,capital_expenditure_share_pct,1398,0.95,(درصد),سهم,29,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
يزد..............,capital_expenditure_share_pct,1399,1.24,(درصد),سهم,29,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
يزد..............,capital_expenditure_share_pct,1400,1.1984209173737972,(درصد),سهم,30,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
يزد..............,capital_expenditure_share_pct,1401,1.6317012489967797,(درصد),سهم,28,jaygah_1398-1402,2- توزیع عملكرد اعتبارات تملك دارايي‌هاي سرمايه‌اي (عمراني)
