province,indicator,year_sh,share_pct,rank,edition,source_title_fa
گلستان,industry_value_added_share,1400,0.7328531644793193,25,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
گيلان,industry_value_added_share,1396,1.7780425336186325,15,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
گيلان,industry_value_added_share,1397,1.6474606133928795,15,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
گيلان,industry_value_added_share,1398,1.7685075799237633,15,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
گيلان,industry_value_added_share,1399,1.6882661075150622,15,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
گيلان,industry_value_added_share,1400,1.4187459143449666,18,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
لرستان,industry_value_added_share,1396,0.7904674993328318,25,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
لرستان,industry_value_added_share,1397,0.6688712541944805,26,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
لرستان,industry_value_added_share,1398,0.7011005218878558,26,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
لرستان,industry_value_added_share,1399,0.6310830906686463,25,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
لرستان,industry_value_added_share,1400,0.5410257951583279,27,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مازندران,industry_value_added_share,1396,2.718083183963788,12,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مازندران,industry_value_added_share,1397,2.4302287419117925,14,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مازندران,industry_value_added_share,1398,2.100146813464969,14,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مازندران,industry_value_added_share,1399,1.9597936757075904,14,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مازندران,industry_value_added_share,1400,2.035017001957339,14,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مرکزي,industry_value_added_share,1396,3.3512122863061253,9,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مرکزي,industry_value_added_share,1397,3.6511891203191227,8,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مرکزي,industry_value_added_share,1398,3.1450197204774306,10,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مرکزي,industry_value_added_share,1399,3.9846766055970506,7,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
مرکزي,industry_value_added_share,1400,3.8689723358048553,7,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
هرمزگان,industry_value_added_share,1396,2.617532304654701,13,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
هرمزگان,industry_value_added_share,1397,3.124606262635728,10,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
هرمزگان,industry_value_added_share,1398,3.480491220039238,8,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
هرمزگان,industry_value_added_share,1399,4.0684573930950885,6,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
هرمزگان,industry_value_added_share,1400,4.121484334179329,6,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
همدان,industry_value_added_share,1396,0.9763894869699634,23,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
همدان,industry_value_added_share,1397,1.149907539396341,20,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
همدان,industry_value_added_share,1398,0.7893586260203712,24,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
همدان,industry_value_added_share,1399,0.8442373142464451,23,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
همدان,industry_value_added_share,1400,0.8794330621325677,22,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
يزد,industry_value_added_share,1396,2.22685383053688,14,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
يزد,industry_value_added_share,1397,2.4519486593141493,13,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
يزد,industry_value_added_share,1398,2.5768524448624723,13,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
يزد,industry_value_added_share,1399,3.259074642632072,10,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
يزد,industry_value_added_share,1400,3.5187205212023662,9,jaygah_1398-1402,5- سهم استان از ارزش افزوده بخش صنعت(1)
کل کشور (2),services_value_added_share,1396,100,××,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کل کشور (2),services_value_added_share,1397,100,××,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کل کشور (2),services_value_added_share,1398,100,××,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کل کشور (2),services_value_added_share,1399,100,××,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کل کشور (2),services_value_added_share,1400,100,××,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان شرقي,services_value_added_share,1396,3.39030666713638,7,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان شرقي,services_value_added_share,1397,3.4320843863713297,7,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان شرقي,services_value_added_share,1398,3.4676014320377013,7,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان شرقي,services_value_added_share,1399,3.391387619787304,7,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان شرقي,services_value_added_share,1400,3.5220833011840735,7,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان غربي,services_value_added_share,1396,2.72820595618309,10,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان غربي,services_value_added_share,1397,2.7152488884017623,10,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان غربي,services_value_added_share,1398,2.7112819540913464,10,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان غربي,services_value_added_share,1399,2.733402359099221,10,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
آذربايجان غربي,services_value_added_share,1400,2.7699357535349005,9,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اردبيل,services_value_added_share,1396,0.9651234596007171,25,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اردبيل,services_value_added_share,1397,0.9882723604435919,24,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اردبيل,services_value_added_share,1398,1.022446913069671,24,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اردبيل,services_value_added_share,1399,0.9814049351872793,25,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اردبيل,services_value_added_share,1400,1.0027672018826204,25,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اصفهان,services_value_added_share,1396,6.390810712107722,3,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اصفهان,services_value_added_share,1397,6.416785367514874,3,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اصفهان,services_value_added_share,1398,6.593359276837426,3,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اصفهان,services_value_added_share,1399,6.479011391266007,2,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
اصفهان,services_value_added_share,1400,6.610739456006176,2,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
البرز,services_value_added_share,1396,3.041257036397618,9,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
البرز,services_value_added_share,1397,3.0050113361504103,9,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
البرز,services_value_added_share,1398,2.881983931348786,9,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
البرز,services_value_added_share,1399,2.7904488255665103,9,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
البرز,services_value_added_share,1400,2.563891819580589,11,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
ايلام,services_value_added_share,1396,0.44538025435616624,31,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
ايلام,services_value_added_share,1397,0.4257813957428452,31,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
ايلام,services_value_added_share,1398,0.4209517785631485,31,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
ايلام,services_value_added_share,1399,0.3891909396722572,31,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
ايلام,services_value_added_share,1400,0.38149666209791194,31,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
بوشهر,services_value_added_share,1396,1.3838064250598172,20,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
بوشهر,services_value_added_share,1397,1.4068493160208282,19,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
بوشهر,services_value_added_share,1398,1.4079750844888692,19,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
بوشهر,services_value_added_share,1399,1.41170380548416,19,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
بوشهر,services_value_added_share,1400,1.4938261823019339,18,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
تهران,services_value_added_share,1396,33.847847060577315,1,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
تهران,services_value_added_share,1397,33.74266751335046,1,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
تهران,services_value_added_share,1398,33.09370478747322,1,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
تهران,services_value_added_share,1399,33.9936221825582,1,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
تهران,services_value_added_share,1400,31.464248101244763,1,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
چهارمحال و بختیاری,services_value_added_share,1396,0.7753642420198414,27,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
چهارمحال و بختیاری,services_value_added_share,1397,0.764308579950743,27,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
چهارمحال و بختیاری,services_value_added_share,1398,0.7638512141529903,27,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
چهارمحال و بختیاری,services_value_added_share,1399,0.7901804422851887,27,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
چهارمحال و بختیاری,services_value_added_share,1400,0.8157398165353782,27,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان جنوبی,services_value_added_share,1396,0.5185423298268728,30,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان جنوبی,services_value_added_share,1397,0.5072754602160853,30,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان جنوبی,services_value_added_share,1398,0.5331513649023294,30,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان جنوبی,services_value_added_share,1399,0.5130014324331631,30,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان جنوبی,services_value_added_share,1400,0.5291026723475447,30,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان رضوی,services_value_added_share,1396,6.550172887144511,2,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان رضوی,services_value_added_share,1397,6.5843998071086,2,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان رضوی,services_value_added_share,1398,6.6472419714913284,2,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان رضوی,services_value_added_share,1399,6.392788086258458,3,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان رضوی,services_value_added_share,1400,6.547885313937446,3,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان شمالی,services_value_added_share,1396,0.6065493600391517,28,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان شمالی,services_value_added_share,1397,0.5874513088448708,29,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان شمالی,services_value_added_share,1398,0.5821381778238024,29,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان شمالی,services_value_added_share,1399,0.583093584557677,28,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خراسان شمالی,services_value_added_share,1400,0.5542117601688757,29,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خوزستان,services_value_added_share,1396,4.213245698087617,6,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خوزستان,services_value_added_share,1397,4.140266529263673,6,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خوزستان,services_value_added_share,1398,4.173980220090696,6,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خوزستان,services_value_added_share,1399,3.989941548067604,6,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
خوزستان,services_value_added_share,1400,4.440975384287331,6,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
زنجان,services_value_added_share,1396,1.0682066838551072,24,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
زنجان,services_value_added_share,1397,0.9803779999003321,25,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
زنجان,services_value_added_share,1398,0.9952358618731798,25,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
زنجان,services_value_added_share,1399,1.0855005344169646,23,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
زنجان,services_value_added_share,1400,1.0760338571883608,23,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سمنان,services_value_added_share,1396,0.7775224414288184,26,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سمنان,services_value_added_share,1397,0.7817869388304794,26,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سمنان,services_value_added_share,1398,0.7887523213266544,26,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سمنان,services_value_added_share,1399,0.8176894419437863,26,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سمنان,services_value_added_share,1400,0.8737458952147414,26,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سيستان و بلوچستان,services_value_added_share,1396,1.561318769902385,18,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سيستان و بلوچستان,services_value_added_share,1397,1.6487257465976706,16,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سيستان و بلوچستان,services_value_added_share,1398,1.519855530835626,18,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سيستان و بلوچستان,services_value_added_share,1399,1.459182592904285,18,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
سيستان و بلوچستان,services_value_added_share,1400,1.4871056930395545,19,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
فارس,services_value_added_share,1396,5.471225806624677,4,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
فارس,services_value_added_share,1397,5.449083033758583,4,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
فارس,services_value_added_share,1398,5.599922857985032,4,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
فارس,services_value_added_share,1399,5.464509437223991,4,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
فارس,services_value_added_share,1400,5.864931975154198,4,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قزوين,services_value_added_share,1396,1.1415322564848407,22,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قزوين,services_value_added_share,1397,1.1057769330088054,22,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قزوين,services_value_added_share,1398,1.097846999242257,23,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قزوين,services_value_added_share,1399,1.0859405348484956,22,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قزوين,services_value_added_share,1400,1.054119782078966,24,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قم,services_value_added_share,1396,1.087574707432825,23,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قم,services_value_added_share,1397,1.0424780479627276,23,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قم,services_value_added_share,1398,1.1258839688576239,22,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قم,services_value_added_share,1399,1.0762542750149735,24,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
قم,services_value_added_share,1400,1.1257478618284826,22,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کردستان,services_value_added_share,1396,1.2814498500765352,21,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کردستان,services_value_added_share,1397,1.265743754863659,21,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کردستان,services_value_added_share,1398,1.2701919146349863,21,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کردستان,services_value_added_share,1399,1.274997276487088,21,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کردستان,services_value_added_share,1400,1.3087369166446903,21,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمان,services_value_added_share,1396,2.170888037460247,11,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمان,services_value_added_share,1397,2.0740103186939827,13,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمان,services_value_added_share,1398,2.0315366273584545,13,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمان,services_value_added_share,1399,1.9826484617069686,13,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمان,services_value_added_share,1400,2.014989855186677,14,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمانشاه,services_value_added_share,1396,2.0759392204085305,12,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمانشاه,services_value_added_share,1397,2.1201235750554335,12,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمانشاه,services_value_added_share,1398,2.1222230218387073,12,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمانشاه,services_value_added_share,1399,2.1186634267315316,12,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کرمانشاه,services_value_added_share,1400,2.2255216088708756,12,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
كهگیلويه و بوير احمد,services_value_added_share,1396,0.5898448934700705,29,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
كهگیلويه و بوير احمد,services_value_added_share,1397,0.6082876680253008,28,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
كهگیلويه و بوير احمد,services_value_added_share,1398,0.59919165747157,28,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
كهگیلويه و بوير احمد,services_value_added_share,1399,0.5386045355235088,29,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
كهگیلويه و بوير احمد,services_value_added_share,1400,0.5914782965016457,28,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گلستان,services_value_added_share,1396,1.6233079504111765,15,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گلستان,services_value_added_share,1397,1.6291485048921983,17,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گلستان,services_value_added_share,1398,1.6607111376827028,16,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گلستان,services_value_added_share,1399,1.6728149964396029,16,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گلستان,services_value_added_share,1400,1.7727280734430764,17,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گيلان,services_value_added_share,1396,3.08485216504181,8,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گيلان,services_value_added_share,1397,3.0470718593820565,8,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گيلان,services_value_added_share,1398,3.0439600339383928,8,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گيلان,services_value_added_share,1399,2.973669621673822,8,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
گيلان,services_value_added_share,1400,3.0389287894581765,8,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
لرستان,services_value_added_share,1396,1.4467556911211297,19,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
لرستان,services_value_added_share,1397,1.3688233068127362,20,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
لرستان,services_value_added_share,1398,1.337713426512058,20,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
لرستان,services_value_added_share,1399,1.3051925215353712,20,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
لرستان,services_value_added_share,1400,1.3099113399062974,20,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مازندران,services_value_added_share,1396,4.793553800943839,5,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مازندران,services_value_added_share,1397,4.795407350471412,5,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مازندران,services_value_added_share,1398,4.885429865840094,5,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مازندران,services_value_added_share,1399,4.866456480238724,5,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مازندران,services_value_added_share,1400,5.0471924231064484,5,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مرکزي,services_value_added_share,1396,1.5634686207250639,17,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مرکزي,services_value_added_share,1397,1.611017431444844,18,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مرکزي,services_value_added_share,1398,1.6229321225840219,17,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مرکزي,services_value_added_share,1399,1.6341909817856877,17,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
مرکزي,services_value_added_share,1400,1.7750693487879805,16,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
هرمزگان,services_value_added_share,1396,2.0544461742134756,13,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
هرمزگان,services_value_added_share,1397,2.1944182683567863,11,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
هرمزگان,services_value_added_share,1398,2.318014037064484,11,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
هرمزگان,services_value_added_share,1399,2.421746721127412,11,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
هرمزگان,services_value_added_share,1400,2.7670491091021274,10,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
همدان,services_value_added_share,1396,1.7300460292604631,14,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
همدان,services_value_added_share,1397,1.7788069357758833,14,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
همدان,services_value_added_share,1398,1.8270690017487747,14,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
همدان,services_value_added_share,1399,1.833289135899466,15,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
همدان,services_value_added_share,1400,1.8672067432279955,15,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
يزد,services_value_added_share,1396,1.5990293254295807,16,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
يزد,services_value_added_share,1397,1.7440760488314535,15,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
يزد,services_value_added_share,1398,1.8083398186898172,15,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
يزد,services_value_added_share,1399,1.9192504033412585,14,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
يزد,services_value_added_share,1400,2.06287613469824,13,jaygah_1398-1402,6- سهم استان از ارزش افزوده بخش خدمات(1)
کل کشور (1),gdp_share_current_prices,1393,100,××,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
کل کشور (1),gdp_share_current_prices,1394,100,××,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
کل کشور (1),gdp_share_current_prices,1395,100,××,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
کل کشور (1),gdp_share_current_prices,1396,100,××,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
کل کشور (1),gdp_share_current_prices,1397,100,××,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان شرقي,gdp_share_current_prices,1393,3.18,7,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان شرقي,gdp_share_current_prices,1394,3.62,8,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان شرقي,gdp_share_current_prices,1395,3.51,7,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان شرقي,gdp_share_current_prices,1396,3.48,7,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان شرقي,gdp_share_current_prices,1397,3.38,7,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان غربي,gdp_share_current_prices,1393,1.92,13,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان غربي,gdp_share_current_prices,1394,2.18,12,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان غربي,gdp_share_current_prices,1395,2.11,12,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان غربي,gdp_share_current_prices,1396,2.03,14,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
آذربايجان غربي,gdp_share_current_prices,1397,2,15,NE_jaygah_1395-99,1- سهم استان ازتولید ناخالص داخلی
