country_iso3,category,commodity,unit,year,value,flag,source_yearbook_edition
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Limestone, block","metric tons, gross weight",2017,109,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Limestone, block","metric tons, gross weight",2018,114,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Limestone, block","metric tons, gross weight",2019,120,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Limestone, block","metric tons, gross weight",2020,480,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Limestone, block","metric tons, gross weight",2021,504,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Limestone, block","metric tons, gross weight",2022,529,r,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Limestone, block","metric tons, gross weight",2023,550,e,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2014,115,r,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2015,13,r,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2016,12,r,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2017,13,r,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2018,13,r,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2019,14,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2020,35,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2021,36,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2022,37,r,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension, Marble, block","metric tons, gross weight",2023,40,e,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension:","metric tons, gross weight",2017,13,,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension:","metric tons, gross weight",2018,13,,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension:","metric tons, gross weight",2019,14,,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension:","metric tons, gross weight",2020,35,,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Stone, sand, and gravel, construction, Stone, Dimension:","metric tons, gross weight",2021,36,,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Sulfur, all forms and sources, unspecified, S content, hydrocarbon processing","metric tons, gross weight",2014,4400,,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Sulfur, all forms and sources, unspecified, S content, hydrocarbon processing","metric tons, gross weight",2015,4900,,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Sulfur, all forms and sources, unspecified, S content, hydrocarbon processing","metric tons, gross weight",2016,6000,,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Sulfur, all forms and sources, unspecified, S content, hydrocarbon processing","metric tons, gross weight",2017,6500,,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Sulfur, all forms and sources, unspecified, S content, hydrocarbon processing","metric tons, gross weight",2018,6500,e,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S content","metric tons, gross weight",2015,4900,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S content","metric tons, gross weight",2016,6000,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S content","metric tons, gross weight",2017,6500,,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S content","metric tons, gross weight",2018,6500,e,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S content","metric tons, gross weight",2019,6500,e,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S content","metric tons, gross weight",2020,6500,e,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S content","metric tons, gross weight",2021,7000,e,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S contente","metric tons, gross weight",2019,6500,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S contente","metric tons, gross weight",2020,6500,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S contente","metric tons, gross weight",2021,7000,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S contente","metric tons, gross weight",2022,7500,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Sulfur, hydrocarbon processing, S contente","metric tons, gross weight",2023,7500,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Talc and related materials, pyrophyllite","metric tons, gross weight",2017,44,,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Talc and related materials, pyrophyllite","metric tons, gross weight",2018,46,,MYB3-2020-21
SAU,INDUSTRIAL MINERALS,"Talc and related materials, pyrophyllite","metric tons, gross weight",2019,48,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Talc and related materials, pyrophyllite","metric tons, gross weight",2020,61,,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Talc and related materials, pyrophyllite","metric tons, gross weight",2021,167,r,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Talc and related materials, pyrophyllite","metric tons, gross weight",2022,175,r,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Talc and related materials, pyrophyllite","metric tons, gross weight",2023,170,e,MYB3-2023
SAU,INDUSTRIAL MINERALS,"Talc and related minerals, pyrophyllite","metric tons, gross weight",2015,40,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Talc and related minerals, pyrophyllite","metric tons, gross weight",2016,42,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Talc and related minerals, pyrophyllite","metric tons, gross weight",2017,44,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Talc and related minerals, pyrophyllite","metric tons, gross weight",2018,46,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Talc and related minerals, pyrophyllite","metric tons, gross weight",2019,48,,MYB3-2019
SAU,INDUSTRIAL MINERALS,"Talc and related minerials, pyrophyllite","metric tons, gross weight",2014,7,,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Talc and related minerials, pyrophyllite","metric tons, gross weight",2015,40,r,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Talc and related minerials, pyrophyllite","metric tons, gross weight",2016,42,r,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Talc and related minerials, pyrophyllite","metric tons, gross weight",2017,44,,MYB3-2017-18
SAU,INDUSTRIAL MINERALS,"Talc and related minerials, pyrophyllite","metric tons, gross weight",2018,46,,MYB3-2017-18
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2014,23,,MYB3-2017-18
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2015,846,,MYB3-2019
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2016,1429,,MYB3-2019
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2017,1484,,MYB3-2020-21
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2018,1774,,MYB3-2020-21
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2019,1798,,MYB3-2023
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2020,1782,,MYB3-2023
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2021,1922,,MYB3-2023
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2022,1745,r,MYB3-2023
SAU,METALS,"Aluminum, Alumina","metric tons, gross weight",2023,1825,,MYB3-2023
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2014,1096,r,MYB3-2017-18
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2015,1148,,MYB3-2019
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2016,3843,,MYB3-2019
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2017,3990,r,MYB3-2020-21
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2018,4623,r,MYB3-2020-21
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2019,5031,,MYB3-2023
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2020,4946,,MYB3-2023
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2021,5077,r,MYB3-2023
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2022,5300,r,MYB3-2023
SAU,METALS,"Aluminum, Bauxite","metric tons, gross weight",2023,5400,e,MYB3-2023
SAU,METALS,"Aluminum, Metal, Primary","metric tons, gross weight",2014,662,,MYB3-2017-18
SAU,METALS,"Aluminum, Metal, Primary","metric tons, gross weight",2015,682,,MYB3-2019
SAU,METALS,"Aluminum, Metal, Primary","metric tons, gross weight",2016,740,,MYB3-2019
SAU,METALS,"Aluminum, Metal, Primary","metric tons, gross weight",2017,786,,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Primary","metric tons, gross weight",2018,776,r,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Primary","metric tons, gross weight",2019,776,r,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Primary","metric tons, gross weight",2020,796,,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Primary","metric tons, gross weight",2021,800,e,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Products, flat-rolled","metric tons, gross weight",2015,59,,MYB3-2019
SAU,METALS,"Aluminum, Metal, Products, flat-rolled","metric tons, gross weight",2016,101,,MYB3-2019
SAU,METALS,"Aluminum, Metal, Products, flat-rolled","metric tons, gross weight",2017,153,,MYB3-2019
SAU,METALS,"Aluminum, Metal, Products, flat-rolled","metric tons, gross weight",2018,231,,MYB3-2019
SAU,METALS,"Aluminum, Metal, Products, flat-rolled","metric tons, gross weight",2019,300,e,MYB3-2019
SAU,METALS,"Aluminum, Metal, Secondary","metric tons, gross weight",2014,0,,MYB3-2017-18
SAU,METALS,"Aluminum, Metal, Secondary","metric tons, gross weight",2015,59,,MYB3-2017-18
SAU,METALS,"Aluminum, Metal, Secondary","metric tons, gross weight",2016,101,,MYB3-2017-18
SAU,METALS,"Aluminum, Metal, Secondary","metric tons, gross weight",2017,153,,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Secondary","metric tons, gross weight",2018,220,r,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Secondary","metric tons, gross weight",2019,279,r,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Secondary","metric tons, gross weight",2020,284,,MYB3-2020-21
SAU,METALS,"Aluminum, Metal, Secondary","metric tons, gross weight",2021,300,e,MYB3-2020-21
SAU,METALS,"Aluminum, Metals, Primary","metric tons, gross weight",2019,776,,MYB3-2023
SAU,METALS,"Aluminum, Metals, Primary","metric tons, gross weight",2020,796,,MYB3-2023
SAU,METALS,"Aluminum, Metals, Primary","metric tons, gross weight",2021,805,r,MYB3-2023
SAU,METALS,"Aluminum, Metals, Primary","metric tons, gross weight",2022,776,r,MYB3-2023
SAU,METALS,"Aluminum, Metals, Primary","metric tons, gross weight",2023,730,e,MYB3-2023
SAU,METALS,"Aluminum, Metals, Secondary","metric tons, gross weight",2019,279,,MYB3-2023
SAU,METALS,"Aluminum, Metals, Secondary","metric tons, gross weight",2020,284,,MYB3-2023
SAU,METALS,"Aluminum, Metals, Secondary","metric tons, gross weight",2021,288,"r, e",MYB3-2023
SAU,METALS,"Aluminum, Metals, Secondary","metric tons, gross weight",2022,288,"r, e",MYB3-2023
SAU,METALS,"Aluminum, Metals, Secondary","metric tons, gross weight",2023,288,e,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Cu content",metric tons,2014,10800,r,MYB3-2017-18
SAU,METALS,"Copper, mine, concentrates, Cu content",metric tons,2015,11600,,MYB3-2019
SAU,METALS,"Copper, mine, concentrates, Cu content",metric tons,2016,27500,,MYB3-2019
SAU,METALS,"Copper, mine, concentrates, Cu content",metric tons,2017,67097,r,MYB3-2019
SAU,METALS,"Copper, mine, concentrates, Cu content",metric tons,2018,70450,r,MYB3-2019
SAU,METALS,"Copper, mine, concentrates, Cu content",metric tons,2019,69400,,MYB3-2019
SAU,METALS,"Copper, mine, concentrates, Cu content, 25% Cu",metric tons,2017,67097,r,MYB3-2020-21
SAU,METALS,"Copper, mine, concentrates, Cu content, 25% Cu",metric tons,2018,60340,r,MYB3-2020-21
SAU,METALS,"Copper, mine, concentrates, Cu content, 25% Cu",metric tons,2019,68000,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Cu content, 25% Cu",metric tons,2020,77000,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Cu content, 25% Cu",metric tons,2021,77000,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Cu content, 25% Cu",metric tons,2022,76000,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Cu content, 25% Cu",metric tons,2023,72000,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2014,33116,,MYB3-2017-18
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2015,46253,,MYB3-2019
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2016,110000,,MYB3-2019
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2017,172000,,MYB3-2020-21
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2018,235200,,MYB3-2020-21
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2019,277600,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2020,308000,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2021,308000,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2022,304000,,MYB3-2023
SAU,METALS,"Copper, mine, concentrates, Gross weight",metric tons,2023,288000,,MYB3-2023
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2014,8000,,MYB3-2017-18
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2015,7000,,MYB3-2019
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2016,10000,,MYB3-2019
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2017,10000,,MYB3-2020-21
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2018,15000,r,MYB3-2020-21
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2019,12000,,MYB3-2023
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2020,9000,,MYB3-2023
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2021,9000,,MYB3-2023
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2022,9000,,MYB3-2023
SAU,METALS,"Ferroalloys, Ferromanganese",metric tons,2023,9000,,MYB3-2023
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2014,60000,,MYB3-2017-18
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2015,63000,,MYB3-2019
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2016,55000,,MYB3-2019
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2017,65000,,MYB3-2020-21
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2018,70000,r,MYB3-2020-21
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2019,63000,,MYB3-2023
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2020,35000,,MYB3-2023
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2021,48000,,MYB3-2023
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2022,40000,,MYB3-2023
SAU,METALS,"Ferroalloys, Silicomanganese",metric tons,2023,56000,,MYB3-2023
SAU,METALS,"Gold, mine, Au content",kilograms,2014,4954,,MYB3-2017-18
SAU,METALS,"Gold, mine, Au content",kilograms,2015,5078,,MYB3-2019
SAU,METALS,"Gold, mine, Au content",kilograms,2016,7010,,MYB3-2019
SAU,METALS,"Gold, mine, Au content",kilograms,2017,10333,,MYB3-2020-21
SAU,METALS,"Gold, mine, Au content",kilograms,2018,12905,,MYB3-2020-21
SAU,METALS,"Gold, mine, Au content",kilograms,2019,12593,,MYB3-2023
SAU,METALS,"Gold, mine, Au content",kilograms,2020,11822,,MYB3-2023
SAU,METALS,"Gold, mine, Au content",kilograms,2021,11153,r,MYB3-2023
SAU,METALS,"Gold, mine, Au content",kilograms,2022,12268,r,MYB3-2023
SAU,METALS,"Gold, mine, Au content",kilograms,2023,13476,,MYB3-2023
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2014,6460,,MYB3-2017-18
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2015,5800,,MYB3-2019
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2016,5119,,MYB3-2019
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2017,5700,r,MYB3-2020-21
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2018,6000,,MYB3-2020-21
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2019,5780,r,MYB3-2023
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2020,5192,r,MYB3-2023
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2021,6128,,MYB3-2023
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2022,6714,,MYB3-2023
SAU,METALS,"Iron and steel, Direct-reduced iron","metric tons, gross weight",2023,6812,,MYB3-2023
SAU,METALS,"Iron and steel, Raw steel","metric tons, gross weight",2017,4831,,MYB3-2020-21
SAU,METALS,"Iron and steel, Raw steel","metric tons, gross weight",2018,8187,r,MYB3-2020-21
SAU,METALS,"Iron and steel, Raw steel","metric tons, gross weight",2019,8191,,MYB3-2023
SAU,METALS,"Iron and steel, Raw steel","metric tons, gross weight",2020,7775,,MYB3-2023
SAU,METALS,"Iron and steel, Raw steel","metric tons, gross weight",2021,8735,,MYB3-2023
SAU,METALS,"Iron and steel, Raw steel","metric tons, gross weight",2022,9860,,MYB3-2023
SAU,METALS,"Iron and steel, Raw steel","metric tons, gross weight",2023,9940,,MYB3-2023
SAU,METALS,"Iron and steel, Steel, raw steel","metric tons, gross weight",2014,6291,,MYB3-2017-18
SAU,METALS,"Iron and steel, Steel, raw steel","metric tons, gross weight",2015,5229,e,MYB3-2019
SAU,METALS,"Iron and steel, Steel, raw steel","metric tons, gross weight",2016,5461,,MYB3-2019
SAU,METALS,"Iron and steel, Steel, raw steel","metric tons, gross weight",2017,4831,,MYB3-2019
SAU,METALS,"Iron and steel, Steel, raw steel","metric tons, gross weight",2018,8187,r,MYB3-2019
SAU,METALS,"Iron and steel, Steel, raw steel","metric tons, gross weight",2019,8191,,MYB3-2019
SAU,METALS,"Lead, smelter, secondary",metric tons,2014,36000,e,MYB3-2017-18
SAU,METALS,"Lead, smelter, secondary",metric tons,2015,37000,e,MYB3-2019
SAU,METALS,"Lead, smelter, secondary",metric tons,2016,50000,e,MYB3-2019
SAU,METALS,"Lead, smelter, secondary",metric tons,2017,82000,,MYB3-2020-21
SAU,METALS,"Lead, smelter, secondary",metric tons,2018,68000,,MYB3-2020-21
SAU,METALS,"Lead, smelter, secondary",metric tons,2019,68000,,MYB3-2023
SAU,METALS,"Lead, smelter, secondary",metric tons,2020,68000,,MYB3-2023
SAU,METALS,"Lead, smelter, secondary",metric tons,2021,75600,,MYB3-2023
SAU,METALS,"Lead, smelter, secondary",metric tons,2022,75600,,MYB3-2023
SAU,METALS,"Lead, smelter, secondary",metric tons,2023,78000,,MYB3-2023
SAU,METALS,"Silver, mine, Ag content",kilograms,2014,4800,,MYB3-2017-18
SAU,METALS,"Silver, mine, Ag content",kilograms,2015,4500,,MYB3-2017-18
SAU,METALS,"Silver, mine, Ag content",kilograms,2016,4710,r,MYB3-2017-18
SAU,METALS,"Silver, mine, Ag content",kilograms,2017,5069,,MYB3-2017-18
SAU,METALS,"Silver, mine, Ag content",kilograms,2018,5760,,MYB3-2017-18
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2015,4500,,MYB3-2019
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2016,4710,,MYB3-2019
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2017,5069,,MYB3-2020-21
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2018,5322,r,MYB3-2020-21
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2019,7123,,MYB3-2023
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2020,6493,,MYB3-2023
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2021,8604,r,MYB3-2023
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2022,9464,r,MYB3-2023
SAU,METALS,"Silver, mine, concentrate, Ag content",kilograms,2023,9500,e,MYB3-2023
SAU,METALS,"Titanium, sponge",metric tons,2019,100,r,MYB3-2023
SAU,METALS,"Titanium, sponge",metric tons,2020,2800,r,MYB3-2023
SAU,METALS,"Titanium, sponge",metric tons,2021,5700,,MYB3-2023
SAU,METALS,"Titanium, sponge",metric tons,2022,9700,,MYB3-2023
SAU,METALS,"Titanium, sponge",metric tons,2023,12000,,MYB3-2023
SAU,METALS,"Zinc, mine, concentrate, Gross weight",metric tons,2014,39798,,MYB3-2017-18
SAU,METALS,"Zinc, mine, concentrate, Gross weight",metric tons,2015,39008,,MYB3-2017-18
SAU,METALS,"Zinc, mine, concentrate, Gross weight",metric tons,2016,5100,r,MYB3-2017-18
SAU,METALS,"Zinc, mine, concentrate, Gross weight",metric tons,2017,43574,,MYB3-2017-18
SAU,METALS,"Zinc, mine, concentrate, Gross weight",metric tons,2018,48000,,MYB3-2017-18
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2014,17350,r,MYB3-2017-18
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2015,18757,,MYB3-2019
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2016,2550,,MYB3-2019
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2017,21800,,MYB3-2020-21
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2018,24000,,MYB3-2020-21
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2019,30000,,MYB3-2023
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2020,25400,,MYB3-2023
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2021,23000,r,MYB3-2023
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2022,25500,r,MYB3-2023
SAU,METALS,"Zinc, mine, concentrate, Zn content",metric tons,2023,26000,e,MYB3-2023
SAU,MINERAL FUELS AND RELATED MATERIALS,Natural gas,"metric tons, gross weight",2019,111200,r,MYB3-2022
SAU,MINERAL FUELS AND RELATED MATERIALS,Natural gas,"metric tons, gross weight",2020,103500,r,MYB3-2022
SAU,MINERAL FUELS AND RELATED MATERIALS,Natural gas,"metric tons, gross weight",2021,104806,r,MYB3-2022
SAU,MINERAL FUELS AND RELATED MATERIALS,Natural gas,"metric tons, gross weight",2022,109800,,MYB3-2022
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Dry basis",million cubic meters,2014,97300,r,MYB3-2017-18
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Dry basis",million cubic meters,2015,99200,,MYB3-2019
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Dry basis",million cubic meters,2016,105300,,MYB3-2019
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Dry basis",million cubic meters,2017,90300,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Dry basis",million cubic meters,2018,91500,r,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Dry basis",million cubic meters,2019,92800,r,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Dry basis",million cubic meters,2020,93400,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Dry basis",million cubic meters,2021,95100,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Ethane",million cubic meters,2014,9365,r,MYB3-2017-18
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Ethane",million cubic meters,2015,9210,,MYB3-2019
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Ethane",million cubic meters,2016,9513,,MYB3-2019
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Ethane",million cubic meters,2017,9678,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Ethane",million cubic meters,2018,10300,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Ethane",million cubic meters,2019,9900,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Ethane",million cubic meters,2020,9800,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Ethane",million cubic meters,2021,9700,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Gross",million cubic meters,2014,117000,,MYB3-2017-18
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Gross",million cubic meters,2015,120000,,MYB3-2019
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Gross",million cubic meters,2016,124000,,MYB3-2019
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Gross",million cubic meters,2017,115000,r,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Gross",million cubic meters,2018,117000,r,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Gross",million cubic meters,2019,118000,r,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Gross",million cubic meters,2020,119000,r,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, Gross",million cubic meters,2021,120485,,MYB3-2020-21
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, dry basis",million cubic meters,2019,111200,,MYB3-2023
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, dry basis",million cubic meters,2020,103500,,MYB3-2023
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, dry basis",million cubic meters,2021,104806,,MYB3-2023
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, dry basis",million cubic meters,2022,109800,,MYB3-2023
SAU,MINERAL FUELS AND RELATED MATERIALS,"Natural gas, dry basis",million cubic meters,2023,110348,,MYB3-2023
