chart_id,verdict,merge_into,proposed_title,proposed_category,reason
"faostat__Lemons, Limes and products__consumption",retitle,,"Lemons, Limes and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Maize Germ Oil__consumption,retitle,,"Maize Germ Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Maize and products__consumption,retitle,,"Maize and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Marine Fish, Other__consumption",retitle,,"Marine Fish, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Meat__consumption,retitle,,"Meat, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Meat, Other__consumption",retitle,,"Meat, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Milk - Excluding Butter__consumption,retitle,,"Milk - Excluding Butter, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Miscellaneous__consumption,retitle,,"Miscellaneous, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Molluscs, Other__consumption",retitle,,"Molluscs, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Mutton & Goat Meat__consumption,retitle,,"Mutton & Goat Meat, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Nuts and products__consumption,retitle,,"Nuts and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Oats__consumption,retitle,,"Oats, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Offals__consumption,retitle,,"Offals, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Offals, Edible__consumption",retitle,,"Offals, Edible, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Oilcrops__consumption,retitle,,"Oilcrops, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Oilcrops Oil, Other__consumption",retitle,,"Oilcrops Oil, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Oilcrops, Other__consumption",retitle,,"Oilcrops, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Olive Oil__consumption,retitle,,"Olive Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Olives (including preserved)__consumption,retitle,,"Olives (including preserved), per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Onions__consumption,retitle,,"Onions, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Oranges, Mandarines__consumption",retitle,,"Oranges, Mandarines, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Palm Oil__consumption,retitle,,"Palm Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Palmkernel Oil__consumption,retitle,,"Palmkernel Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Peas__consumption,retitle,,"Peas, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Pelagic Fish__consumption,retitle,,"Pelagic Fish, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Pepper__consumption,retitle,,"Pepper, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Pigmeat__consumption,retitle,,"Pigmeat, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Pimento__consumption,retitle,,"Pimento, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Pineapples and products__consumption,retitle,,"Pineapples and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Plantains__consumption,retitle,,"Plantains, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Potatoes and products__consumption,retitle,,"Potatoes and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Poultry Meat__consumption,retitle,,"Poultry Meat, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Pulses__consumption,retitle,,"Pulses, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Pulses, Other and products__consumption",retitle,,"Pulses, Other and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Rape and Mustard Oil__consumption,retitle,,"Rape and Mustard Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Rape and Mustardseed__consumption,retitle,,"Rape and Mustardseed, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Rice (Milled Equivalent)__consumption,retitle,,"Rice (Milled Equivalent), per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Rice and products__consumption,retitle,,"Rice and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Ricebran Oil__consumption,retitle,,"Ricebran Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Roots, Other__consumption",retitle,,"Roots, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Rye and products__consumption,retitle,,"Rye and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sesame seed__consumption,retitle,,"Sesame seed, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sesameseed Oil__consumption,retitle,,"Sesameseed Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sorghum and products__consumption,retitle,,"Sorghum and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Soyabean Oil__consumption,retitle,,"Soyabean Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Soyabeans__consumption,retitle,,"Soyabeans, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Spices__consumption,retitle,,"Spices, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Spices, Other__consumption",retitle,,"Spices, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Starchy Roots__consumption,retitle,,"Starchy Roots, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Stimulants__consumption,retitle,,"Stimulants, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sugar & Sweeteners__consumption,retitle,,"Sugar & Sweeteners, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sugar (Raw Equivalent)__consumption,retitle,,"Sugar (Raw Equivalent), per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sugar Crops__consumption,retitle,,"Sugar Crops, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sugar cane__consumption,retitle,,"Sugar cane, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sunflowerseed Oil__consumption,retitle,,"Sunflowerseed Oil, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Sweet potatoes__consumption,retitle,,"Sweet potatoes, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Sweeteners, Other__consumption",retitle,,"Sweeteners, Other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Tea (including mate)__consumption,retitle,,"Tea (including mate), per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Tomatoes and products__consumption,retitle,,"Tomatoes and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Treenuts__consumption,retitle,,"Treenuts, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Vegetable Oils__consumption,retitle,,"Vegetable Oils, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Vegetables__consumption,retitle,,"Vegetables, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
"faostat__Vegetables, other__consumption",retitle,,"Vegetables, other, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Vegetal Products__consumption,retitle,,"Vegetal Products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Wheat and products__consumption,retitle,,"Wheat and products, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Wine__consumption,retitle,,"Wine, per-capita food consumption",,"Title uses an em dash; house style requires commas. Quantity (kg/capita/yr), calorie (kcal/capita/day), protein and fat (g/capita/day), and national-total (1000 t) series are unit-based re-expressions of one 'how much of this commodity is consumed' measure, not independent primitives like the crop production/area/yield case, so kept as one chart - retitled only."
faostat__Agriculture__price,retitle,,"Agriculture, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
"faostat__Almonds, in shell__price",retitle,,"Almonds, in shell, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
"faostat__Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw__price",retitle,,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Apples__price,retitle,,"Apples, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Apricots__price,retitle,,"Apricots, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Artichokes__price,retitle,,"Artichokes, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Asparagus__price,retitle,,"Asparagus, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Bananas__price,retitle,,"Bananas, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Barley__price,retitle,,"Barley, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
"faostat__Beans, dry__price",retitle,,"Beans, dry, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
"faostat__Broad beans and horse beans, green__price",retitle,,"Broad beans and horse beans, green, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Cabbages__price,retitle,,"Cabbages, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Cantaloupes and other melons__price,retitle,,"Cantaloupes and other melons, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Carrots and turnips__price,retitle,,"Carrots and turnips, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Cauliflowers and broccoli__price,retitle,,"Cauliflowers and broccoli, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Cereals n.e.c.__price,retitle,,"Cereals n.e.c., producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
"faostat__Cereals, primary__price",retitle,,"Cereals, primary, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
faostat__Cherries__price,retitle,,"Cherries, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
"faostat__Chick peas, dry__price",retitle,,"Chick peas, dry, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
"faostat__Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw__price",retitle,,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw, producer price",,"Title uses an em dash; house style requires commas. LCU/USD/SLC/index are currency unit-variants of one producer-price measure, matching the doctrine's blessed current-US$/constant-US$/LCU/%GDP toggle pattern - kept as one chart, retitled only."
