country_id,country_iso3_code,year,export_value,import_value
440,LTU,1996,797527500,676737500
440,LTU,1997,1232110000,897770000
440,LTU,1998,1352600000,871087500
440,LTU,1999,1328015000,790875000
440,LTU,2000,1327722500,662697500
440,LTU,2001,1423300000,687425000
440,LTU,2002,1751106284,922446101
440,LTU,2003,2307705952,1243773960
440,LTU,2004,2692340641,1678506929
440,LTU,2005,3119130577,2073172162
440,LTU,2006,3679525227,2572460386
440,LTU,2007,4322037050,3427239623
440,LTU,2008,5088823585,4244013940
440,LTU,2009,3899763783,3111190439
440,LTU,2010,4318319278,3045869636
440,LTU,2011,5551274925,3851915114
440,LTU,2012,6068179631,4371774797
440,LTU,2013,7224260184,5235950959
440,LTU,2014,7813386019,5493838937
440,LTU,2015,6687819440,4736462695
440,LTU,2016,7543606166,5136150947
440,LTU,2017,9468251151,6038755714
440,LTU,2018,11422685940,7065520836
440,LTU,2019,13281436662,7754549677
440,LTU,2020,12464171979,6782536016
440,LTU,2021,16032829899,9612802766
440,LTU,2022,18263554611,12047434095
440,LTU,2023,21440306243,13401966167
440,LTU,2024,24339215264,14734008441
442,LUX,1980,0,0
442,LUX,1981,0,0
442,LUX,1982,0,0
442,LUX,1983,0,0
442,LUX,1984,0,0
442,LUX,1985,0,0
442,LUX,1986,0,0
442,LUX,1987,0,0
442,LUX,1988,0,0
442,LUX,1989,0,0
442,LUX,1990,0,0
442,LUX,1991,0,0
442,LUX,1992,0,0
442,LUX,1993,0,0
442,LUX,1994,0,0
442,LUX,1995,0,0
442,LUX,1996,0,0
442,LUX,1997,0,0
442,LUX,1998,0,0
442,LUX,1999,17132585205,11838913684
442,LUX,2000,20300782214,13580486486
442,LUX,2001,19951121277,13711962619
442,LUX,2002,21909567925,13403929641
442,LUX,2003,27700653735,16951791447
442,LUX,2004,35501356897,22819098222
442,LUX,2005,41741378560,27369188903
442,LUX,2006,51946223203,34200298941
442,LUX,2007,62492677233,41854626918
442,LUX,2008,64399929126,42017599699
442,LUX,2009,56996337794,36345421546
442,LUX,2010,62755785954,43147955473
442,LUX,2011,71464214380,49925577011
442,LUX,2012,76277701435,54275967143
442,LUX,2013,87301763152,63276810941
442,LUX,2014,97831307118,72151308434
442,LUX,2015,93528349377,69122177183
442,LUX,2016,94292910984,69167499851
442,LUX,2017,101723867185,78490148533
442,LUX,2018,111535289997,87687047160
442,LUX,2019,116689688303,93360640979
442,LUX,2020,125401203180,99102582057
442,LUX,2021,158298965745,125010444445
442,LUX,2022,150758053038,120098326288
442,LUX,2023,162408313280,129861448167
442,LUX,2024,150401770721,116584512132
446,MAC,1980,0,0
446,MAC,1981,0,0
446,MAC,1982,0,0
446,MAC,1983,0,0
446,MAC,1984,0,0
446,MAC,1985,0,0
446,MAC,1986,0,0
446,MAC,1987,0,0
446,MAC,1988,0,0
446,MAC,1989,0,0
446,MAC,1990,0,0
446,MAC,1991,0,0
446,MAC,1992,0,0
446,MAC,1993,0,0
446,MAC,1994,0,0
446,MAC,1995,0,0
446,MAC,1996,0,0
446,MAC,1997,0,0
446,MAC,1998,0,0
446,MAC,1999,0,0
446,MAC,2000,0,0
446,MAC,2001,0,0
446,MAC,2002,4519275256,1059875072
446,MAC,2003,5077090826,1110172927
446,MAC,2004,7274370091,1213502494
446,MAC,2005,7786942117,1485151198
446,MAC,2006,9125657618,1645227507
446,MAC,2007,12003448173,2225662619
446,MAC,2008,14710736962,2530579750
446,MAC,2009,15915857487,2037963554
446,MAC,2010,23717368345,2493079128
446,MAC,2011,32228697507,3108467410
446,MAC,2012,37808334911,3729306687
446,MAC,2013,45231910756,3500888026
446,MAC,2014,45237167124,3770950451
446,MAC,2015,33410610661,3922868079
446,MAC,2016,32990403017,4033852159
446,MAC,2017,38816855706,4738008723
446,MAC,2018,43662503139,5338436182
446,MAC,2019,43621185660,5107409515
446,MAC,2020,11348368388,3203114005
446,MAC,2021,18670439542,4061411937
446,MAC,2022,13263627575,4035869613
446,MAC,2023,36649777121,6140540065
446,MAC,2024,40970961684,6905765361
450,MDG,1980,79468475,310632281
450,MDG,1981,61531573,224045584
450,MDG,1982,49322941,200065287
450,MDG,1983,45208590,172238689
450,MDG,1984,53308592,155295525
450,MDG,1985,58598217,167205679
450,MDG,1986,75080488,205207187
450,MDG,1987,95949047,226418800
450,MDG,1988,118398984,250108971
450,MDG,1989,132141103,229444553
450,MDG,1990,152896637,242312223
450,MDG,1991,148319676,248757737
450,MDG,1992,174531018,286394606
450,MDG,1993,187241758,351591678
450,MDG,1994,206019176,382840375
450,MDG,1995,244118593,458649540
450,MDG,1996,293271656,414564311
450,MDG,1997,314153578,385726584
450,MDG,1998,335077472,435582888
450,MDG,1999,336261244,456181197
450,MDG,2000,406714118,522061323
450,MDG,2001,481707282,510924518
450,MDG,2002,584760468,704213631
450,MDG,2003,362010866,618279025
450,MDG,2004,467093884,637384029
450,MDG,2005,494287687,701490867
450,MDG,2006,665861210,803367943
450,MDG,2007,1013943943,1165143168
450,MDG,2008,1346091893,1544692015
450,MDG,2009,912803781,1211893835
450,MDG,2010,1005468857,1240679671
450,MDG,2011,1197496011,1348729515
450,MDG,2012,1334451165,1302427182
450,MDG,2013,1323745894,1388199102
450,MDG,2014,1367451853,1275723015
450,MDG,2015,1107108609,1134982312
450,MDG,2016,1229965913,1139293571
450,MDG,2017,1342695242,1236786358
450,MDG,2018,1371771523,1327761912
450,MDG,2019,1469489431,1228137433
450,MDG,2020,640899304,869651490
450,MDG,2021,654219361,1092032655
450,MDG,2022,1141938241,1537557190
450,MDG,2023,1253519621,1258666581
450,MDG,2024,1534146768,1267585133
454,MWI,1980,31769656,178550393
454,MWI,1981,43672557,146766597
454,MWI,1982,27853858,122973835
454,MWI,1983,28771753,127770416
454,MWI,1984,27027409,141646266
454,MWI,1985,25943858,143272921
454,MWI,1986,20095930,130516082
454,MWI,1987,28387193,143611127
454,MWI,1988,38457021,197868206
454,MWI,1989,30512507,231271756
454,MWI,1990,36645048,268424978
454,MWI,1991,38525851,356471139
454,MWI,1992,28501846,338830608
454,MWI,1993,29958356,260063059
454,MWI,1994,26074799,147718770
454,MWI,1995,24162931,151417176
454,MWI,1996,36646387,185744507
454,MWI,1997,38811920,219195758
454,MWI,1998,31522947,161548565
454,MWI,1999,49237381,184716382
454,MWI,2000,34289495,167120567
454,MWI,2001,43641683,171408706
454,MWI,2002,49414517,221893892
454,MWI,2003,51918250,147764988
454,MWI,2004,54753745,149641860
454,MWI,2005,67320472,159367255
454,MWI,2006,64513316,159262521
454,MWI,2007,74014040,152610347
454,MWI,2008,74402761,188323381
454,MWI,2009,79091250,229169284
454,MWI,2010,80092630,239905431
454,MWI,2011,86309155,249804408
454,MWI,2012,105266670,227443191
454,MWI,2013,111025313,245083065
454,MWI,2014,109397480,268766939
454,MWI,2015,116294028,292633079
454,MWI,2016,113930534,249069946
454,MWI,2017,201294772,361433016
454,MWI,2018,207547199,389147294
454,MWI,2019,373056610,458760727
454,MWI,2020,441708589,587222564
454,MWI,2021,462146310,594342694
454,MWI,2022,398841633,962531726
454,MWI,2023,465050471,1005065748
454,MWI,2024,508031965,894567007
458,MYS,1980,1135109063,2956520409
458,MYS,1981,1315466826,2855747845
458,MYS,1982,1579178368,3269258905
458,MYS,1983,1851157782,3964243405
458,MYS,1984,1932462656,4254063300
458,MYS,1985,1934321145,3926635679
458,MYS,1986,1981450933,3575134050
458,MYS,1987,2272548375,3594563505
458,MYS,1988,2378967332,4205387998
458,MYS,1989,2870230511,4791716016
458,MYS,1990,3858958362,5484541800
458,MYS,1991,4374439408,6564204504
458,MYS,1992,4989041042,7335762842
458,MYS,1993,6411573776,9515965805
458,MYS,1994,9319972513,12052174775
458,MYS,1995,11601561915,14980808808
458,MYS,1996,15135481037,17572738646
458,MYS,1997,15727332241,18296655934
458,MYS,1998,11516738334,13126676222
458,MYS,1999,12093368421,14735263158
458,MYS,2000,14045894737,16747421053
458,MYS,2001,14571315789,16656578947
458,MYS,2002,14918421053,16447842105
458,MYS,2003,13640342105,17531710526
458,MYS,2004,17311228947,19268607895
458,MYS,2005,19749687611,21955728606
458,MYS,2006,21080904111,23651024056
458,MYS,2007,29075806055,28668366316
458,MYS,2008,30751381927,30269789906
458,MYS,2009,28291461584,27471538281
458,MYS,2010,34676139483,32644635837
458,MYS,2011,38842713816,38344535724
458,MYS,2012,40581121799,43348518287
458,MYS,2013,42100106118,45137192445
458,MYS,2014,42056108582,45319650864
458,MYS,2015,34937198258,40169379566
458,MYS,2016,35600533128,40144714580
458,MYS,2017,37115785947,42443489288
458,MYS,2018,40230526274,44601873163
458,MYS,2019,41088650981,43710611539
458,MYS,2020,22155193218,33380568102
458,MYS,2021,21245983014,37079568385
458,MYS,2022,31942077455,45244981916
458,MYS,2023,42671310829,52196494026
458,MYS,2024,53402361578,56370777860
462,MDV,1980,52400000,43100000
462,MDV,1981,58700000,51900000
462,MDV,1982,59300000,47700000
462,MDV,1983,56900000,38900000
462,MDV,1984,61400000,34200000
462,MDV,1985,65600000,27000000
462,MDV,1986,65396965,23249000
462,MDV,1987,71411085,28390000
462,MDV,1988,73626650,28460000
462,MDV,1989,86407075,28888000
462,MDV,1990,101100000,38027000
462,MDV,1991,108069673,42140000
462,MDV,1992,154261371,49400000
462,MDV,1993,160653324,57205000
462,MDV,1994,197409400,62830615
462,MDV,1995,232817527,76711212
462,MDV,1996,289027872,87938157
462,MDV,1997,312176465,94194056
462,MDV,1998,331303658,98868922
462,MDV,1999,342779709,108129818
462,MDV,2000,348481533,109691935
462,MDV,2001,354054366,109813535
462,MDV,2002,362889415,111145452
462,MDV,2003,431924731,120269563
462,MDV,2004,507657855,157429616
462,MDV,2005,322879156,213070922
462,MDV,2006,551868516,231163014
462,MDV,2007,1576925234,330894270
462,MDV,2008,1638368398,427940898
462,MDV,2009,1543155700,398321968
462,MDV,2010,1809935024,451364834
462,MDV,2011,2098392265,581015227
462,MDV,2012,2171527399,570645668
462,MDV,2013,2576928760,696567152
462,MDV,2014,2998330646,793298250
462,MDV,2015,2905267590,874693479
462,MDV,2016,2891358650,1103360302
462,MDV,2017,3000733130,1274647888
462,MDV,2018,3245074166,1337675902
462,MDV,2019,3381440377,1336235183
462,MDV,2020,1528882213,740306820
462,MDV,2021,3699420083,1091793192
462,MDV,2022,4695879775,1622864797
462,MDV,2023,4458320504,1687966809
462,MDV,2024,5030398830,1892067583
466,MLI,1980,57743401,211804687
466,MLI,1981,46185305,168916773
466,MLI,1982,44430074,162656674
466,MLI,1983,41987473,166900206
466,MLI,1984,40736305,172946212
466,MLI,1985,57293839,263720827
466,MLI,1986,68147842,306694165
466,MLI,1987,82519078,327081668
466,MLI,1988,69162744,312239571
466,MLI,1989,76549733,270682613
466,MLI,1990,84880605,374121093
466,MLI,1991,71036899,334554019
466,MLI,1992,78317500,428573910
466,MLI,1993,74833334,360817450
466,MLI,1994,69001578,317018212
466,MLI,1995,87569143,434540086
466,MLI,1996,81063050,384371158
466,MLI,1997,73284640,351178269
466,MLI,1998,72251668,354395069
466,MLI,1999,89665946,377281974
466,MLI,2000,99289226,335604510
466,MLI,2001,151376774,422998328
466,MLI,2002,170217311,394429556
466,MLI,2003,224912190,486403262
466,MLI,2004,241581286,534793591
466,MLI,2005,274419545,590185044
466,MLI,2006,313633161,677206445
466,MLI,2007,377679200,779134410
466,MLI,2008,457623276,1030739815
466,MLI,2009,357223792,832926808
466,MLI,2010,384078827,1028589131
466,MLI,2011,411417645,1129834595
466,MLI,2012,344942089,1064201263
466,MLI,2013,428682246,2158089961
466,MLI,2014,456985621,2178589673
466,MLI,2015,433072131,1995353583
466,MLI,2016,459963748,2250342413
466,MLI,2017,509925477,2004706035
466,MLI,2018,600949749,2113009728
466,MLI,2019,766679427,2245662243
466,MLI,2020,401503213,2049098520
466,MLI,2021,523148805,2433189670
466,MLI,2022,478624203,2349211881
466,MLI,2023,474869395,2336048294
466,MLI,2024,516357596,1797894705
470,MLT,1980,481144094,242888023
470,MLT,1981,411946359,243599165
470,MLT,1982,305962138,246031410
470,MLT,1983,282576566,207191983
470,MLT,1984,250523732,209745843
470,MLT,1985,273683538,218477902
470,MLT,1986,370490531,280412476
470,MLT,1987,557176970,358908801
470,MLT,1988,653152926,412263115
470,MLT,1989,644490197,433294834
470,MLT,1990,758308946,519736304
470,MLT,1991,820220113,535300896
470,MLT,1992,890119883,598520020
470,MLT,1993,919588828,614722880
470,MLT,1994,999356788,696071248
470,MLT,1995,1049556204,719825879
470,MLT,1996,1060456908,724236632
470,MLT,1997,1091297685,687578820
470,MLT,1998,1177255410,730340620
470,MLT,1999,1211996750,781324541
470,MLT,2000,1093472573,781113862
470,MLT,2001,1121423246,784046240
470,MLT,2002,1240919921,823541529
470,MLT,2003,1443853585,917667934
470,MLT,2004,3528894390,2836705389
470,MLT,2005,4152143910,3272882624
470,MLT,2006,5156504926,4233187802
470,MLT,2007,6626356486,5228001965
470,MLT,2008,9825105933,7920434763
470,MLT,2009,9876663943,8426539176
470,MLT,2010,10045804324,8453090404
470,MLT,2011,11325295816,9386180677
470,MLT,2012,11106476287,9252863031
470,MLT,2013,12157915374,10010298565
470,MLT,2014,13361425075,10402811156
470,MLT,2015,13491086336,10260961208
470,MLT,2016,13848775040,10352043114
470,MLT,2017,13252431766,8698894623
470,MLT,2018,15491175314,11309530481
470,MLT,2019,17368054054,12209297114
470,MLT,2020,18093909350,12841893852
470,MLT,2021,18761928545,12594895122
470,MLT,2022,20311071527,14364987124
470,MLT,2023,23504062688,16339724521
470,MLT,2024,25031434981,17400763254
478,MRT,1980,56475047,127760364
478,MRT,1981,48906911,128126995
478,MRT,1982,47248201,157545515
478,MRT,1983,30249035,177170310
478,MRT,1984,28023614,177780680
478,MRT,1985,27086982,201777259
478,MRT,1986,23731092,211146218
478,MRT,1987,34543281,214528391
478,MRT,1988,35250739,217045165
478,MRT,1989,33605857,196036171
478,MRT,1990,26771204,136845762
478,MRT,1991,31203539,150953374
478,MRT,1992,20154723,179071377
478,MRT,1993,21381418,184941400
478,MRT,1994,26008497,181072223
478,MRT,1995,27880454,216986681
478,MRT,1996,31554784,231275430
478,MRT,1997,34908684,199956098
478,MRT,1998,33972525,152534145
478,MRT,1999,0,0
478,MRT,2000,0,0
478,MRT,2001,0,0
478,MRT,2002,0,0
478,MRT,2003,0,0
478,MRT,2004,0,0
478,MRT,2005,0,0
478,MRT,2006,0,0
478,MRT,2007,0,0
478,MRT,2008,0,0
478,MRT,2009,0,0
478,MRT,2010,0,0
478,MRT,2011,0,0
478,MRT,2012,145165307,1016668566
478,MRT,2013,186244014,999404906
478,MRT,2014,278804375,900329555
478,MRT,2015,246176571,640745973
478,MRT,2016,269930113,605386960
478,MRT,2017,167206852,739686355
478,MRT,2018,166751920,682481300
478,MRT,2019,205489335,793492019
478,MRT,2020,193178901,795835958
478,MRT,2021,266687318,795216748
478,MRT,2022,307226399,943008664
478,MRT,2023,295489467,955736803
478,MRT,2024,229552473,1048065826
480,MUS,1980,139895783,173991313
480,MUS,1981,172549970,149946148
480,MUS,1982,140721358,140905307
480,MUS,1983,137277682,126685005
480,MUS,1984,129562088,126301297
480,MUS,1985,121224026,130484195
480,MUS,1986,185499297,164558223
480,MUS,1987,285287947,247006250
480,MUS,1988,348794160,307120439
480,MUS,1989,372727014,340333076
480,MUS,1990,483870968,420965051
480,MUS,1991,528292685,448432260
480,MUS,1992,577451629,522771387
480,MUS,1993,566238998,521701437
480,MUS,1994,632726503,546369692
480,MUS,1995,777680532,641308922
480,MUS,1996,960772005,672941561
480,MUS,1997,893658600,656305763
480,MUS,1998,916947482,718011558
480,MUS,1999,1035622905,728227570
480,MUS,2000,1070154461,762533077
480,MUS,2001,1221971725,810095316
480,MUS,2002,1148711442,792727190
480,MUS,2003,1280060556,906287381
480,MUS,2004,1455640317,1023321076
480,MUS,2005,1618103521,1197749447
480,MUS,2006,1671303452,1316861478
480,MUS,2007,2205172158,1569373351
480,MUS,2008,2543865596,1919929153
480,MUS,2009,2238964341,1607258838
480,MUS,2010,2695085865,1978884434
480,MUS,2011,3260963627,2470079082
480,MUS,2012,3407938313,2443385569
480,MUS,2013,2776700400,2210688950
480,MUS,2014,2904059758,2123615253
480,MUS,2015,2732807415,2041060567
480,MUS,2016,2824931540,2052058297
480,MUS,2017,3049938162,2179360589
480,MUS,2018,3988668964,2145851515
480,MUS,2019,3900784026,2070984742
480,MUS,2020,2217501406,1307417479
480,MUS,2021,2251841166,1412192943
480,MUS,2022,3750233052,2047044010
480,MUS,2023,4086807222,2132522694
480,MUS,2024,4194631451,2280055521
484,MEX,1980,5364000000,6514000000
484,MEX,1981,5960000000,8489000000
484,MEX,1982,4988000000,6066000000
484,MEX,1983,4905000000,4477000000
484,MEX,1984,5996000000,5235000000
484,MEX,1985,6077000000,5524000000
484,MEX,1986,5885000000,5194000000
484,MEX,1987,7034000000,5310000000
484,MEX,1988,8421000000,6281000000
484,MEX,1989,10209000000,7880000000
484,MEX,1990,11646000000,10323000000
484,MEX,1991,12919000000,10959000000
484,MEX,1992,14018000000,11959000000
484,MEX,1993,14929000000,12046000000
484,MEX,1994,16124310000,13042610000
484,MEX,1995,14704000000,9715380000
484,MEX,1996,16582678000,9970993000
484,MEX,1997,19455818000,11650614000
484,MEX,1998,11462636360,12842726238
484,MEX,1999,11535687160,14294937766
484,MEX,2000,13480171279,17056655990
484,MEX,2001,12445653030,16929175335
484,MEX,2002,15571205713,20130535013
484,MEX,2003,15841394747,20820164426
484,MEX,2004,17255671219,23380493712
484,MEX,2005,19449906166,26353182391
484,MEX,2006,20421208873,28099981443
484,MEX,2007,22987784797,31372226732
484,MEX,2008,24351292291,33605851291
484,MEX,2009,20843206149,30737973714
484,MEX,2010,22120170269,32800901865
484,MEX,2011,23590286796,38365782030
484,MEX,2012,24715602195,39587946932
484,MEX,2013,27401788342,42400096240
484,MEX,2014,31256384304,45024626831
484,MEX,2015,32826102860,44021442229
484,MEX,2016,34110389685,44696142717
484,MEX,2017,38044295597,49730302304
484,MEX,2018,40220929898,54064113903
484,MEX,2019,44162604504,53595763683
484,MEX,2020,28536400267,40975323282
484,MEX,2021,42439681753,54837496584
484,MEX,2022,52161058996,67641412497
484,MEX,2023,56155364016,75748903361
484,MEX,2024,62971905215,72024130577
496,MNG,1980,0,0
496,MNG,1981,37300000,31200000
496,MNG,1982,48500000,39600000
496,MNG,1983,55300000,42700000
496,MNG,1984,52600000,40600000
496,MNG,1985,70100000,39700000
496,MNG,1986,84200000,191800000
496,MNG,1987,89000000,203700000
496,MNG,1988,94300000,220300000
496,MNG,1989,36400000,218720000
496,MNG,1990,48100000,134040000
496,MNG,1991,26500000,56550000
496,MNG,1992,34800000,62240000
496,MNG,1993,26000000,59550000
496,MNG,1994,45400000,91260000
496,MNG,1995,57300000,95400000
496,MNG,1996,55700000,112800000
496,MNG,1997,52700000,105100000
496,MNG,1998,77900000,147700000
496,MNG,1999,71000000,141600000
496,MNG,2000,77510388,162700437
496,MNG,2001,113542683,205015171
496,MNG,2002,184539039,266392722
496,MNG,2003,207920337,337168359
496,MNG,2004,338231513,434401130
496,MNG,2005,414441959,400836099
496,MNG,2006,485803490,418603424
496,MNG,2007,573790761,464355763
496,MNG,2008,519390372,628601479
496,MNG,2009,417598386,571408894
496,MNG,2010,485808270,788714332
496,MNG,2011,520940378,1369143119
496,MNG,2012,651533811,2077473817
496,MNG,2013,688763054,1998585028
496,MNG,2014,607007303,1896216037
496,MNG,2015,688847635,1404315303
496,MNG,2016,800883305,2139163992
496,MNG,2017,966340993,2178469330
496,MNG,2018,1157453273,2606458071
496,MNG,2019,1232732096,3224448846
496,MNG,2020,654919699,2105155180
496,MNG,2021,814472603,2489828550
496,MNG,2022,1135118136,3490156255
496,MNG,2023,1586970394,4179246508
496,MNG,2024,1604320259,4921515101
498,MDA,1980,0,0
498,MDA,1981,0,0
498,MDA,1982,0,0
498,MDA,1983,0,0
498,MDA,1984,0,0
498,MDA,1985,0,0
498,MDA,1986,0,0
498,MDA,1987,0,0
498,MDA,1988,0,0
498,MDA,1989,0,0
498,MDA,1990,0,0
498,MDA,1991,0,0
498,MDA,1992,0,0
498,MDA,1993,0,0
498,MDA,1994,32827000,78970000
498,MDA,1995,144510000,196320000
498,MDA,1996,106040000,166410000
498,MDA,1997,168670000,191340000
498,MDA,1998,164240000,198490000
498,MDA,1999,150710000,178170000
498,MDA,2000,184640000,202870000
498,MDA,2001,191840000,209700000
498,MDA,2002,230530000,257450000
498,MDA,2003,280970000,294830000
498,MDA,2004,379840000,356420000
498,MDA,2005,446120000,425660000
498,MDA,2006,535100000,491260000
498,MDA,2007,719450000,656280000
498,MDA,2008,970000000,839210000
498,MDA,2009,779360000,720770000
498,MDA,2010,788030000,716440000
498,MDA,2011,998140000,839090000
498,MDA,2012,1020180000,912270000
498,MDA,2013,1142540000,990490000
498,MDA,2014,1142220000,1015070000
498,MDA,2015,981480000,849210000
498,MDA,2016,1065520000,844930000
498,MDA,2017,1253320000,949070000
498,MDA,2018,1477440000,1121450000
498,MDA,2019,1543950000,1178490000
498,MDA,2020,1277850000,879740000
498,MDA,2021,1634930000,1162430000
498,MDA,2022,2279340000,1370890000
498,MDA,2023,2475666529,1551940130
498,MDA,2024,2732062691,1797117777
499,MNE,1980,0,0
499,MNE,1981,0,0
499,MNE,1982,0,0
499,MNE,1983,0,0
499,MNE,1984,0,0
499,MNE,1985,0,0
499,MNE,1986,0,0
499,MNE,1987,0,0
499,MNE,1988,0,0
499,MNE,1989,0,0
499,MNE,1990,0,0
499,MNE,1991,0,0
499,MNE,1992,0,0
499,MNE,1993,0,0
499,MNE,1994,0,0
499,MNE,1995,0,0
499,MNE,1996,0,0
499,MNE,1997,0,0
499,MNE,1998,0,0
499,MNE,1999,0,0
499,MNE,2000,0,0
499,MNE,2001,0,0
499,MNE,2002,0,0
499,MNE,2003,0,0
499,MNE,2004,0,0
499,MNE,2005,0,0
499,MNE,2006,0,0
499,MNE,2007,933066888,393658002
499,MNE,2008,1194381662,609098958
499,MNE,2009,1053526433,467331836
499,MNE,2010,1048274461,433488036
499,MNE,2011,1272223964,430512212
499,MNE,2012,1202965674,433340853
499,MNE,2013,1317106533,487547420
499,MNE,2014,1369177605,462260060
499,MNE,2015,1347244770,470978757
499,MNE,2016,1396290416,537077336
499,MNE,2017,1590980332,602230868
499,MNE,2018,1832181256,737542839
499,MNE,2019,1903852655,768453696
499,MNE,2020,778471525,574084923
499,MNE,2021,1881541300,767467113
499,MNE,2022,2369778487,1018072392
499,MNE,2023,2994904695,1174147302
499,MNE,2024,2915331945,1197122033
504,MAR,1980,782730645,1436332750
504,MAR,1981,726949912,1435146063
504,MAR,1982,848909331,1333051637
504,MAR,1983,845271649,875645743
504,MAR,1984,829726304,780694099
504,MAR,1985,983222102,828985988
504,MAR,1986,1132890265,1156285439
504,MAR,1987,1379075213,1140895238
504,MAR,1988,1763519975,1106326477
504,MAR,1989,1649904121,1204225017
504,MAR,1990,2009420866,1445018153
504,MAR,1991,1834595793,1426741936
504,MAR,1992,2399543212,1570648434
504,MAR,1993,2371511960,1593339434
504,MAR,1994,2484158208,1729706940
504,MAR,1995,2853434083,1889760460
504,MAR,1996,3432242562,1782264949
504,MAR,1997,3185962020,1724133105
504,MAR,1998,3613025571,1962847124
504,MAR,1999,3952299401,2002770349
504,MAR,2000,3990556362,1892281995
504,MAR,2001,4843574369,2118486505
504,MAR,2002,5424395260,2413338677
504,MAR,2003,6803909646,2861388506
504,MAR,2004,8014770257,3451371593
504,MAR,2005,9264050515,3845368500
504,MAR,2006,11376690496,4472851168
504,MAR,2007,14064836643,5416082419
504,MAR,2008,15301689025,6678068156
504,MAR,2009,14832715838,6898366719
504,MAR,2010,14736068692,7371474421
504,MAR,2011,15899061611,8574414965
504,MAR,2012,15346623448,8136421399
504,MAR,2013,14352647009,7571208141
504,MAR,2014,16236442777,8871785474
504,MAR,2015,14673499897,7913005207
504,MAR,2016,15340235467,8449440405
504,MAR,2017,17330125310,9816686343
504,MAR,2018,18633703348,10512614579
504,MAR,2019,19353280376,9631489439
504,MAR,2020,13866840984,7140183107
504,MAR,2021,15415551381,8573216094
504,MAR,2022,22000257954,10772570751
504,MAR,2023,25655255268,12733893124
504,MAR,2024,28175736922,14258089270
508,MOZ,1980,0,0
508,MOZ,1981,0,0
508,MOZ,1982,0,0
508,MOZ,1983,0,0
508,MOZ,1984,0,0
508,MOZ,1985,0,0
508,MOZ,1986,0,0
508,MOZ,1987,0,0
508,MOZ,1988,0,0
508,MOZ,1989,0,0
508,MOZ,1990,0,0
508,MOZ,1991,0,0
508,MOZ,1992,0,0
508,MOZ,1993,0,0
508,MOZ,1994,0,0
508,MOZ,1995,0,0
508,MOZ,1996,0,0
508,MOZ,1997,0,0
508,MOZ,1998,0,0
508,MOZ,1999,0,0
508,MOZ,2000,0,0
508,MOZ,2001,0,0
508,MOZ,2002,0,0
508,MOZ,2003,0,0
508,MOZ,2004,0,0
508,MOZ,2005,341969135,648573093
508,MOZ,2006,395639203,749626298
508,MOZ,2007,458728582,856528931
508,MOZ,2008,555300730,965331804
508,MOZ,2009,611670460,1044287889
508,MOZ,2010,244899072,1213747846
508,MOZ,2011,365993008,2250630109
508,MOZ,2012,792110047,4497793945
508,MOZ,2013,645468644,3904268806
508,MOZ,2014,724851024,3657118767
508,MOZ,2015,722620716,3009009700
508,MOZ,2016,440450451,3115262254
508,MOZ,2017,657510050,2830344767
508,MOZ,2018,779179305,4386696585
508,MOZ,2019,931044777,2788130816
508,MOZ,2020,781383367,2789493094
508,MOZ,2021,821875886,2572108804
508,MOZ,2022,1128311173,2594661063
508,MOZ,2023,1128262461,2000289270
508,MOZ,2024,1146959526,2112555385
512,OMN,1980,8685582,517660685
512,OMN,1981,8685582,620440071
512,OMN,1982,11580776,700926464
512,OMN,1983,14475970,687898091
512,OMN,1984,14476075,672558430
512,OMN,1985,14476179,712807076
512,OMN,1986,13089625,688514269
512,OMN,1987,13003901,481144343
512,OMN,1988,13003901,522756827
512,OMN,1989,58777633,570351105
512,OMN,1990,68140442,718595579
512,OMN,1991,61378414,960988296
512,OMN,1992,13003901,932379714
512,OMN,1993,13003901,906371912
512,OMN,1994,13003901,900130039
512,OMN,1995,13003901,985175553
512,OMN,1996,237199997,1328099983
512,OMN,1997,268799997,1555599980
512,OMN,1998,388099997,1891099988
512,OMN,1999,413299997,1713499989
512,OMN,2000,451800000,1758498700
512,OMN,2001,605981795,1899089727
512,OMN,2002,605981795,1880104031
512,OMN,2003,655396619,2573211964
512,OMN,2004,736020806,3152301691
512,OMN,2005,938881664,3145487646
512,OMN,2006,1311846554,3899373212
512,OMN,2007,1681924577,5094431730
512,OMN,2008,1825763329,5880387516
512,OMN,2009,1620821847,5483508453
512,OMN,2010,1805539662,6363089727
512,OMN,2011,2327157869,7739991625
512,OMN,2012,2686982728,8785439815
512,OMN,2013,2989207817,9798009338
512,OMN,2014,3166813476,10013656597
512,OMN,2015,3431021475,10213551286
512,OMN,2016,3539563454,9923117612
512,OMN,2017,3963578447,10839067630
512,OMN,2018,4591301529,11954118375
512,OMN,2019,4898196076,12111771857
512,OMN,2020,2242953968,8463005417
512,OMN,2021,2232737600,9191964458
512,OMN,2022,3418970339,11934572538
512,OMN,2023,5839725989,12463273463
512,OMN,2024,5636799525,12771791826
516,NAM,1980,0,0
516,NAM,1981,0,0
516,NAM,1982,0,0
516,NAM,1983,0,0
516,NAM,1984,0,0
516,NAM,1985,0,0
516,NAM,1986,0,0
516,NAM,1987,0,0
516,NAM,1988,0,0
516,NAM,1989,0,0
516,NAM,1990,131796566,354150126
516,NAM,1991,144641231,462315962
516,NAM,1992,169844879,510481335
516,NAM,1993,228139215,485350497
