country_iso3,source_table,table_title,series,year,value
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1867,9.25
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1868,146.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1868,8.52
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1868,152.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1868,8.23
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1869,150.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1869,8.76
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1869,157.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1869,8.45
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1870,153.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1870,8.95
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1870,160.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1870,8.65
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1871,164.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1871,9.63
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1871,172.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1871,9.29
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1872,187.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1872,10.93
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1872,195.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1872,10.52
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1873,202.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1873,11.85
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1873,211.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1873,11.41
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1874,185.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1874,10.82
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1874,197.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1874,10.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1875,190.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1875,11.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1875,201.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1875,10.84
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1876,192.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1876,11.27
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1876,205.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1876,11.07
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1877,211.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1877,12.37
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1877,225.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1877,12.14
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1878,205.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1878,12.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1878,218.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1878,11.77
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1879,193.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1879,11.28
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1879,206.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1879,11.09
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1880,209.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1880,12.21
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1880,223.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1880,12.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1881,213.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1881,12.45
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1881,227.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1881,12.22
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1882,214.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1882,12.55
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1882,228.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1882,12.32
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1883,218.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1883,12.76
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1883,231.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1883,12.48
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1884,217.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1884,12.73
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1884,231.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1884,12.45
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1885,211.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1885,12.32
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1885,224.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1885,12.08
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1886,205.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1886,11.99
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1886,218.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1886,11.76
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1887,201.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1887,11.76
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1887,214.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1887,11.55
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1888,208.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1888,12.18
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1888,221.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1888,11.91
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1889,207.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1889,12.09
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1889,221.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1889,11.91
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1890,206.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1890,12.05
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1890,221.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1890,11.91
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1891,210.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1891,12.27
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1891,224.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1891,12.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1892,224.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1892,13.13
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1892,240.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1892,12.93
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1893,215.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1893,12.61
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1893,233.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1893,12.54
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1894,217.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1894,12.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1894,233.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1894,12.59
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1895,214.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1895,12.53
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1895,230.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1895,12.41
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1896,196.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1896,11.48
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1896,211.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1896,11.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1897,205.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1897,12.01
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1897,220.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1897,11.85
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1898,220.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1898,12.88
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1898,235.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1898,12.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1899,223.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1899,13.02
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1899,240.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1899,12.95
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1900,226.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1900,13.25
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1900,244.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1900,13.15
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1901,241.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1901,14.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1901,259.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1901,13.96
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1902,232.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1902,13.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1902,249.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1902,13.45
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1903,232.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1903,13.56
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1903,249.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1903,13.41
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1904,229.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1904,13.43
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1904,246.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1904,13.24
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1905,225.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1905,13.18
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1905,241.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1905,13.02
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1906,235.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1906,13.73
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1906,252.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1906,13.61
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1907,240.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1907,14.07
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1907,258.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1907,13.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1908,248.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1908,14.52
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1908,265.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1908,14.31
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1909,251.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1909,14.67
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1909,268.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1909,14.47
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1910,240.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1910,14.06
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1910,259.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1910,13.95
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1911,256.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1911,14.96
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1911,274.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1911,14.77
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1912,252.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1912,14.75
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1912,269.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1912,14.53
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1913,261.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1913,15.25
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1913,280.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1913,15.11
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1914,255.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1914,14.94
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1914,273.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1914,14.71
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1915,258.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1915,15.08
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1915,273.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1915,14.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1916,268.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1916,15.67
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1916,283.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1916,15.24
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1917,263.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1917,15.38
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1917,277.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1917,14.93
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1918,259.7
