date_gregorian,date_jalali,open,low,high,close,change_direction,change_abs,change_pct,unit,source,country_iso3
2021/02/03,1399/11/15,105989000.0,105479000.0,106019000.0,105489000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/04,1399/11/16,105489000.0,105489000.0,105489000.0,105489000.0,low,1990000.0,1.89,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/06,1399/11/18,107509000.0,106979000.0,108519000.0,107479000.0,low,3000000.0,2.79,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/07,1399/11/19,109009000.0,108979000.0,110519000.0,110479000.0,low,1510000.0,1.37,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/08,1399/11/20,112019000.0,111979000.0,112019000.0,111989000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/09,1399/11/21,111989000.0,111989000.0,111989000.0,111989000.0,low,4000000.0,3.57,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/11,1399/11/23,115989000.0,115989000.0,115989000.0,115989000.0,high,2010000.0,1.76,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/13,1399/11/25,115979000.0,113979000.0,116019000.0,113979000.0,high,2660000.0,2.39,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/14,1399/11/26,114009000.0,111279000.0,114019000.0,111319000.0,low,3660000.0,3.29,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/15,1399/11/27,112979000.0,112979000.0,115019000.0,114979000.0,high,2990000.0,2.67,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/16,1399/11/28,113979000.0,111979000.0,114019000.0,111989000.0,low,1000000.0,0.89,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/17,1399/11/29,111979000.0,111979000.0,114019000.0,112989000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/18,1399/11/30,112989000.0,112989000.0,112989000.0,112989000.0,high,5470000.0,5.09,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/20,1399/12/02,109019000.0,104979000.0,109019000.0,107519000.0,high,540000.0,0.5,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/21,1399/12/03,106019000.0,105979000.0,108019000.0,106979000.0,low,1530000.0,1.43,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/22,1399/12/04,107979000.0,105979000.0,108519000.0,108509000.0,low,470000.0,0.43,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/23,1399/12/05,108489000.0,108479000.0,110019000.0,108979000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/24,1399/12/06,108979000.0,108979000.0,108979000.0,108979000.0,high,1990000.0,1.86,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/27,1399/12/09,107509000.0,105979000.0,107519000.0,106989000.0,low,1030000.0,0.96,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/02/28,1399/12/10,107019000.0,106989000.0,108019000.0,108019000.0,high,2040000.0,1.92,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/01,1399/12/11,107009000.0,104979000.0,107019000.0,105979000.0,low,40000.0,0.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/02,1399/12/12,106509000.0,105979000.0,106519000.0,106019000.0,high,1510000.0,1.44,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/03,1399/12/13,105479000.0,104479000.0,105519000.0,104509000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/04,1399/12/14,104509000.0,104509000.0,104509000.0,104509000.0,high,1500000.0,1.46,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/06,1399/12/16,99989000.0,98979000.0,103019000.0,103009000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/07,1399/12/17,102989000.0,102979000.0,103019000.0,103009000.0,high,1000000.0,0.98,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/08,1399/12/18,102979000.0,101979000.0,103009000.0,102009000.0,low,980000.0,0.96,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/09,1399/12/19,101989000.0,101979000.0,103019000.0,102989000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/10,1399/12/20,102989000.0,102989000.0,102989000.0,102989000.0,low,2030000.0,1.97,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/13,1399/12/23,105009000.0,104979000.0,105019000.0,105019000.0,low,470000.0,0.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/14,1399/12/24,104989000.0,104979000.0,106019000.0,105489000.0,low,1530000.0,1.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/15,1399/12/25,105509000.0,105479000.0,107019000.0,107019000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/16,1399/12/26,106979000.0,106979000.0,107019000.0,107019000.0,low,2231000.0,2.08,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/17,1399/12/27,109000000.0,108900000.0,109800000.0,109250000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/18,1399/12/28,109250000.0,109009000.0,109250000.0,109250000.0,high,242000.0,0.22,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/24,1400/01/04,109113000.0,108179000.0,111066000.0,109008000.0,low,1000.0,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/27,1400/01/07,109019000.0,108979000.0,109019000.0,109009000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/28,1400/01/08,109009000.0,109009000.0,109009000.0,109009000.0,high,20000.0,0.02,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/30,1400/01/10,110019000.0,107979000.0,110019000.0,108989000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/03/31,1400/01/11,109004000.0,108979000.0,109019000.0,108989000.0,high,4010000.0,3.82,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/03,1400/01/14,103989000.0,103979000.0,106019000.0,104979000.0,low,1040000.0,0.99,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/04,1400/01/15,104989000.0,104979000.0,106019000.0,106019000.0,low,960000.0,0.91,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/05,1400/01/16,105979000.0,105979000.0,107019000.0,106979000.0,high,1460000.0,1.38,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/06,1400/01/17,106989000.0,104979000.0,107019000.0,105519000.0,high,1540000.0,1.48,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/07,1400/01/18,105489000.0,102979000.0,105519000.0,103979000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/08,1400/01/19,103979000.0,103979000.0,103979000.0,103979000.0,high,2000000.0,1.96,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/10,1400/01/21,103009000.0,101979000.0,103019000.0,101979000.0,low,1000000.0,0.98,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/11,1400/01/22,102019000.0,101979000.0,103019000.0,102979000.0,low,40000.0,0.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/12,1400/01/23,103009000.0,102979000.0,103019000.0,103019000.0,high,40000.0,0.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/13,1400/01/24,102989000.0,102979000.0,103019000.0,102979000.0,low,40000.0,0.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/14,1400/01/25,103019000.0,102979000.0,103019000.0,103019000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/15,1400/01/26,103019000.0,103019000.0,103019000.0,103019000.0,high,500000.0,0.49,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/17,1400/01/28,103019000.0,101979000.0,103019000.0,102519000.0,high,1500000.0,1.48,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/18,1400/01/29,102479000.0,100979000.0,102519000.0,101019000.0,high,1010000.0,1.01,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/19,1400/01/30,99989000.0,98979000.0,100019000.0,100009000.0,low,1000000.0,1.0,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/20,1400/01/31,100979000.0,100979000.0,101019000.0,101009000.0,high,1000000.0,1.0,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/21,1400/02/01,101019000.0,99479000.0,101019000.0,100009000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/22,1400/02/02,100009000.0,100009000.0,100009000.0,100009000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/24,1400/02/04,100019000.0,99979000.0,100019000.0,100009000.0,high,1030000.0,1.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/25,1400/02/05,99989000.0,97979000.0,100019000.0,98979000.0,low,40000.0,0.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/26,1400/02/06,98989000.0,98979000.0,99019000.0,99019000.0,high,10000.0,0.01,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/27,1400/02/07,99009000.0,98479000.0,99019000.0,99009000.0,high,1000000.0,1.02,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/28,1400/02/08,98979000.0,97979000.0,99019000.0,98009000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/04/29,1400/02/09,98009000.0,98009000.0,98009000.0,98009000.0,high,4000000.0,4.25,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/01,1400/02/11,96019000.0,92979000.0,96019000.0,94009000.0,high,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/02,1400/02/12,94019000.0,93979000.0,94019000.0,93979000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/03,1400/02/13,93979000.0,93979000.0,93979000.0,93979000.0,high,500000.0,0.53,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/05,1400/02/15,89019000.0,88979000.0,95019000.0,93479000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/06,1400/02/16,93479000.0,93479000.0,93479000.0,93479000.0,low,510000.0,0.55,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/08,1400/02/18,92009000.0,91979000.0,94019000.0,93989000.0,low,3000000.0,3.19,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/09,1400/02/19,94019000.0,93979000.0,97019000.0,96989000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/11,1400/02/21,97009000.0,96979000.0,98019000.0,96989000.0,low,2030000.0,2.09,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/12,1400/02/22,97509000.0,96979000.0,99019000.0,99019000.0,low,1960000.0,1.98,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/15,1400/02/25,98979000.0,98979000.0,101019000.0,100979000.0,high,960000.0,0.96,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/16,1400/02/26,101019000.0,98979000.0,101019000.0,100019000.0,low,970000.0,0.97,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/17,1400/02/27,100979000.0,100979000.0,101019000.0,100989000.0,high,1510000.0,1.52,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/18,1400/02/28,100979000.0,95000000.0,101019000.0,99479000.0,low,500000.0,0.5,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/19,1400/02/29,101009000.0,99979000.0,101019000.0,99979000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/20,1400/02/30,99979000.0,99979000.0,99979000.0,99979000.0,low,1000000.0,1.0,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/22,1400/03/01,100009000.0,99979000.0,101019000.0,100979000.0,low,530000.0,0.52,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/23,1400/03/02,102009000.0,100979000.0,102209000.0,101509000.0,high,490000.0,0.49,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/24,1400/03/03,100489000.0,100479000.0,101019000.0,101019000.0,high,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/25,1400/03/04,101009000.0,100979000.0,101019000.0,100989000.0,low,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/26,1400/03/05,101009000.0,100979000.0,101019000.0,101019000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/27,1400/03/06,101019000.0,101019000.0,101019000.0,101019000.0,high,40000.0,0.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/29,1400/03/08,100979000.0,100979000.0,105000000.0,100979000.0,low,5501000.0,5.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/30,1400/03/09,101019000.0,100979000.0,114020000.0,106480000.0,low,800000.0,0.75,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/05/31,1400/03/10,105020000.0,104980000.0,107320000.0,107280000.0,low,430000.0,0.4,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/01,1400/03/11,107320000.0,106180000.0,107720000.0,107710000.0,high,1690000.0,1.59,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/02,1400/03/12,106780000.0,105980000.0,107020000.0,106020000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/03,1400/03/13,106020000.0,106020000.0,106020000.0,106020000.0,high,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/07,1400/03/17,106980000.0,105980000.0,107020000.0,105990000.0,low,990000.0,0.93,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/08,1400/03/18,106490000.0,106480000.0,107020000.0,106980000.0,high,1460000.0,1.38,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/09,1400/03/19,105980000.0,105480000.0,106020000.0,105520000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/10,1400/03/20,105520000.0,105520000.0,105520000.0,105520000.0,low,460000.0,0.44,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/12,1400/03/22,105520000.0,105480000.0,106020000.0,105980000.0,high,470000.0,0.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/13,1400/03/23,105990000.0,105480000.0,106020000.0,105510000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/14,1400/03/24,105490000.0,105480000.0,105520000.0,105510000.0,low,480000.0,0.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/15,1400/03/25,104490000.0,104480000.0,106520000.0,105990000.0,low,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/16,1400/03/26,106010000.0,105980000.0,106520000.0,106020000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/17,1400/03/27,106020000.0,106020000.0,106020000.0,106020000.0,high,4010000.0,3.93,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/19,1400/03/29,100020000.0,99980000.0,102020000.0,102010000.0,high,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/20,1400/03/30,101990000.0,101980000.0,102020000.0,101980000.0,low,1000000.0,0.98,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/21,1400/03/31,102020000.0,101980000.0,103020000.0,102980000.0,high,460000.0,0.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/22,1400/04/01,103020000.0,102480000.0,103020000.0,102520000.0,high,510000.0,0.5,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/23,1400/04/02,101990000.0,101980000.0,102020000.0,102010000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/24,1400/04/03,102010000.0,102010000.0,102010000.0,102010000.0,low,2510000.0,2.46,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/26,1400/04/05,104020000.0,103480000.0,104520000.0,104520000.0,low,460000.0,0.44,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/27,1400/04/06,104510000.0,104480000.0,105020000.0,104980000.0,low,500000.0,0.48,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/28,1400/04/07,104990000.0,104980000.0,106020000.0,105480000.0,low,500000.0,0.47,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/29,1400/04/08,105510000.0,105480000.0,106020000.0,105980000.0,high,990000.0,0.94,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/06/30,1400/04/09,106020000.0,104980000.0,106020000.0,104990000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/01,1400/04/10,104990000.0,104990000.0,104990000.0,104990000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/03,1400/04/12,106010000.0,104980000.0,106020000.0,104990000.0,low,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/04,1400/04/13,105020000.0,103980000.0,105020000.0,105020000.0,low,460000.0,0.44,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/05,1400/04/14,104990000.0,104980000.0,105520000.0,105480000.0,high,1000000.0,0.96,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/06,1400/04/15,105520000.0,104480000.0,105520000.0,104480000.0,low,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/07,1400/04/16,104510000.0,104480000.0,104520000.0,104510000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/10,1400/04/19,104510000.0,104480000.0,105020000.0,105020000.0,high,40000.0,0.04,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/11,1400/04/20,105010000.0,104980000.0,105020000.0,104980000.0,high,1000000.0,0.96,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/12,1400/04/21,105010000.0,103980000.0,105020000.0,103980000.0,high,490000.0,0.47,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/13,1400/04/22,102990000.0,102980000.0,103520000.0,103490000.0,low,1000000.0,0.97,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/14,1400/04/23,104020000.0,103980000.0,104520000.0,104490000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/15,1400/04/24,104490000.0,104490000.0,104490000.0,104490000.0,high,970000.0,0.94,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/17,1400/04/26,104020000.0,103480000.0,104020000.0,103520000.0,high,30000.0,0.03,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/18,1400/04/27,103510000.0,102980000.0,103520000.0,103490000.0,low,490000.0,0.47,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/19,1400/04/28,103520000.0,103480000.0,104020000.0,103980000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/20,1400/04/29,103980000.0,103980000.0,103980000.0,103980000.0,low,10000.0,0.01,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/22,1400/04/31,103990000.0,103990000.0,103990000.0,103990000.0,low,1020000.0,0.98,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/24,1400/05/02,104520000.0,104480000.0,105020000.0,105010000.0,low,1480000.0,1.41,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/25,1400/05/03,105020000.0,104980000.0,106520000.0,106490000.0,low,520000.0,0.49,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/26,1400/05/04,106510000.0,106480000.0,107020000.0,107010000.0,low,980000.0,0.92,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/27,1400/05/05,106490000.0,106480000.0,108020000.0,107990000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/28,1400/05/06,107990000.0,107990000.0,107990000.0,107990000.0,low,490000.0,0.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/07/31,1400/05/09,109980000.0,108480000.0,110020000.0,108480000.0,high,490000.0,0.45,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/08/01,1400/05/10,109020000.0,107980000.0,109020000.0,107990000.0,low,520000.0,0.48,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/08/02,1400/05/11,108020000.0,107980000.0,109020000.0,108510000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/08/03,1400/05/12,107980000.0,107480000.0,108520000.0,108510000.0,high,20000.0,0.02,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/08/04,1400/05/13,108520000.0,108480000.0,108520000.0,108490000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/08/05,1400/05/14,108490000.0,108490000.0,108490000.0,108490000.0,high,1000000.0,0.93,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
2021/08/07,1400/05/16,106990000.0,106980000.0,107520000.0,107490000.0,,,,IRR_per_coin,"TGJU.org (Bahar Azadi coin, sekeb), tgju.org/profile/sekeb",IRN
