STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2007,,78.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2008,,77.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2009,,82.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2010,,86.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2011,,82.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2012,,81.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2013,,81.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,81.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,75.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,74.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,72.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2018,,71.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2019,,70.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2020,,72.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,70.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,70.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2023,,73.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,NLD,Netherlands,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2024,,72.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1991,,98.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1992,,98.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1993,,98.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1994,,98.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1995,,98.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1996,,98,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1997,,97.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1998,,97.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1999,,97.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2000,,96.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2002,,95.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2003,,94.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2004,,92.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2005,,91,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2006,,89.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2007,,90.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2008,,90.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2009,,90.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2010,,92,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2011,,91.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2012,,89.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2013,,89.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,88.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,88.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,87.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,86.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2018,,86.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2019,,85.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2020,,84.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,84,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,83.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,PRT,Portugal,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2023,,83.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,ESP,Spain,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,91.199997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,ESP,Spain,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,91.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,ESP,Spain,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2023,,91.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,ESP,Spain,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2024,,92.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1960,,75,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1965,,75,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1970,,78,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1975,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1980,,88,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1985,,91,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1990,,91,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1995,,90.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2000,,87.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2005,,89.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2006,,88.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2007,,87.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2008,,88.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2009,,89.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2010,,88.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2011,,88.300003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2012,,88.800003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2013,,88.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2014,,88.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2015,,88.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2016,,88.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2017,,87.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2018,,88,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2019,,88.699997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2020,,89,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2021,,87,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2022,,87.5,,B,Time series break,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2023,,87.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,SWE,Sweden,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2024,,88,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1980,,17.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1981,,16.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1982,,26.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1983,,32.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1984,,20.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1985,,18.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1986,,27.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1987,,29.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1988,,28.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1989,,28.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1990,,25.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1991,,26,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1992,,26.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1993,,26.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1994,,22.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1995,,17.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1996,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1997,,17.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1998,,15.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,1999,,13.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2000,,12.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2001,,12.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2002,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2003,,11.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2004,,10.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2005,,10.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2006,,9.3000002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2007,,8.1000004,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2008,,7.0999999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2009,,7.1999998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_CBC(1.0),Collective bargaining coverage,I,TUR,Türkiye,ERB,Employees with the right to bargain,PT_SAL,Percentage of employees,2010,,7.0999999,,A,Normal value,0,Units,1,One
