date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
"Year ending March 20, 1951",1951,Foreign exchange,Oil operations (source),115,USD million,"From the FX requirements/sources table (source line): Oil operations (source), Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Oil operations (source),0,USD million,"From the FX requirements/sources table (source line): Oil operations (source), ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,Special British railway settlement (source),23,USD million,"From the FX requirements/sources table (source line): Special British railway settlement (source), Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,Special British railway settlement (source),0,USD million,"From the FX requirements/sources table (source line): Special British railway settlement (source), Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Special British railway settlement (source),0,USD million,"From the FX requirements/sources table (source line): Special British railway settlement (source), ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,Miscellaneous (source),3,USD million,"From the FX requirements/sources table (source line): Miscellaneous (source), Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,Miscellaneous (source),4,USD million,"From the FX requirements/sources table (source line): Miscellaneous (source), Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Miscellaneous (source),0,USD million,"From the FX requirements/sources table (source line): Miscellaneous (source), ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,US technical and economic assistance program (source),0,USD million,"From the FX requirements/sources table (source line): US technical and economic assistance program (source), Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,US technical and economic assistance program (source),0,USD million,"From the FX requirements/sources table (source line): US technical and economic assistance program (source), Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,US technical and economic assistance program (source),23,USD million,"From the FX requirements/sources table (source line): US technical and economic assistance program (source), ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,"Foreign exchange reserves, change (source)",30,USD million,"From the FX requirements/sources table (source line): Foreign exchange reserves, change (source), Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,"Foreign exchange reserves, change (source)",-4,USD million,"From the FX requirements/sources table (source line): Foreign exchange reserves, change (source), Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,"Foreign exchange reserves, change (source)",0,USD million,"From the FX requirements/sources table (source line): Foreign exchange reserves, change (source), ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1950",1950,Foreign exchange,Total sources,203,USD million,"From the FX requirements/sources table (source line): Total sources, Year ending March 20, 1950.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"Year ending March 20, 1951",1951,Foreign exchange,Total sources,177,USD million,"From the FX requirements/sources table (source line): Total sources, Year ending March 20, 1951.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Total sources,93,USD million,"From the FX requirements/sources table (source line): Total sources, ""Emergency Basis"" annual rate (contemporary, ~1953).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
"""Emergency Basis"" annual rate (contemporary, ~1953)",1953,Foreign exchange,Residual requirement for emergency aid,52,USD million,Residual (Total requirements minus Total sources) on the Emergency Basis column only -- the table leaves this row blank for the two actual fiscal years since sources equalled requirements in those years.,IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 347: Same NIE, Part 2 (""The Economic Situation""), Table: Iranian Foreign Exchange Requirements and Sources, Washington, November 16, 1953, PDF p. 920 (printed p. 883)"
FY1951,1951,Foreign aid,Technical Assistance and Special Economic Aid expenditure (FY1951),0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Technical Assistance and Special Economic Aid', FY1951, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1952,1952,Foreign aid,Technical Assistance and Special Economic Aid expenditure (FY1952),4.9,USD million,"NSC 5402 Financial Appendix, expenditure line 'Technical Assistance and Special Economic Aid', FY1952, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1953,1953,Foreign aid,Technical Assistance and Special Economic Aid expenditure (FY1953),19.7,USD million,"NSC 5402 Financial Appendix, expenditure line 'Technical Assistance and Special Economic Aid', FY1953, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1951-53,1953,Foreign aid,Technical Assistance and Special Economic Aid expenditure (FY1951-53),24.6,USD million,"NSC 5402 Financial Appendix, expenditure line 'Technical Assistance and Special Economic Aid', FY1951-53, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1954 (est.),1954,Foreign aid,Technical Assistance and Special Economic Aid expenditure (FY1954 (est.)),32.9,USD million,"NSC 5402 Financial Appendix, expenditure line 'Technical Assistance and Special Economic Aid', FY1954 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1955 (est.),1955,Foreign aid,Technical Assistance and Special Economic Aid expenditure (FY1955 (est.)),29.0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Technical Assistance and Special Economic Aid', FY1955 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1956 (est.),1956,Foreign aid,Technical Assistance and Special Economic Aid expenditure (FY1956 (est.)),23.0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Technical Assistance and Special Economic Aid', FY1956 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1951,1951,Foreign aid,Emergency Aid expenditure (FY1951),0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Emergency Aid', FY1951, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1952,1952,Foreign aid,Emergency Aid expenditure (FY1952),0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Emergency Aid', FY1952, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1953,1953,Foreign aid,Emergency Aid expenditure (FY1953),0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Emergency Aid', FY1953, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1951-53,1953,Foreign aid,Emergency Aid expenditure (FY1951-53),0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Emergency Aid', FY1951-53, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1954 (est.),1954,Foreign aid,Emergency Aid expenditure (FY1954 (est.)),45.0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Emergency Aid', FY1954 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1955 (est.),1955,Foreign aid,Emergency Aid expenditure (FY1955 (est.)),37.0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Emergency Aid', FY1955 (est.), in millions of dollars. Footnote 3 in the original: 'On assumption that no net oil revenues will be realized.'",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1956 (est.),1956,Foreign aid,Emergency Aid expenditure (FY1956 (est.)),0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Emergency Aid', FY1956 (est.), in millions of dollars. Footnote 4 in the original: 'On assumption net oil revenues are realized. In the absence of such revenues, emergency aid in some form will have to be continued. As a tentative estimate this might amount to $50-55 million in FY 1956.'",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1951-53,1953,Foreign aid,Military Assistance expenditure (FY1951-53),45.9,USD million,"NSC 5402 Financial Appendix, expenditure line 'Military Assistance', FY1951-53, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1954 (est.),1954,Foreign aid,Military Assistance expenditure (FY1954 (est.)),34.5,USD million,"NSC 5402 Financial Appendix, expenditure line 'Military Assistance', FY1954 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1955 (est.),1955,Foreign aid,Military Assistance expenditure (FY1955 (est.)),25.6,USD million,"NSC 5402 Financial Appendix, expenditure line 'Military Assistance', FY1955 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1956 (est.),1956,Foreign aid,Military Assistance expenditure (FY1956 (est.)),12.2,USD million,"NSC 5402 Financial Appendix, expenditure line 'Military Assistance', FY1956 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1951,1951,Foreign aid,Total (all categories) expenditure (FY1951),0,USD million,"NSC 5402 Financial Appendix, expenditure line 'Total (all categories)', FY1951, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1952,1952,Foreign aid,Total (all categories) expenditure (FY1952),4.9,USD million,"NSC 5402 Financial Appendix, expenditure line 'Total (all categories)', FY1952, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1953,1953,Foreign aid,Total (all categories) expenditure (FY1953),19.7,USD million,"NSC 5402 Financial Appendix, expenditure line 'Total (all categories)', FY1953, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1951-53,1953,Foreign aid,Total (all categories) expenditure (FY1951-53),70.5,USD million,"NSC 5402 Financial Appendix, expenditure line 'Total (all categories)', FY1951-53, in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1954 (est.),1954,Foreign aid,Total (all categories) expenditure (FY1954 (est.)),112.4,USD million,"NSC 5402 Financial Appendix, expenditure line 'Total (all categories)', FY1954 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1955 (est.),1955,Foreign aid,Total (all categories) expenditure (FY1955 (est.)),91.6,USD million,"NSC 5402 Financial Appendix, expenditure line 'Total (all categories)', FY1955 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
FY1956 (est.),1956,Foreign aid,Total (all categories) expenditure (FY1956 (est.)),35.2,USD million,"NSC 5402 Financial Appendix, expenditure line 'Total (all categories)', FY1956 (est.), in millions of dollars.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 355: Statement of Policy by the National Security Council (NSC 5402), Financial Appendix, Washington, January 2, 1954, PDF p. 911 (printed p. 874)"
1954-03-19,1954,Foreign aid,"Cumulative US emergency grants to Iran (updated total, March 1954)",51000000,USD,"By March 1954 this memo describes Iran's treasury as restored 'with the aid of $51 million in US emergency grants' -- a cumulative total above the original $45 million September 1953 tranche, implying an additional ~$6 million had been extended by this point (not itself separately itemized in the source).",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 364: Memorandum From the CIA Representative on the NSC 5402 Working Group (Waller) to the Special Assistant to the DCI (Jackson), Washington, March 19, 1954, PDF p. 953 (printed p. 916)"
1954-03-19,1954,Foreign aid,"Emergency aid exhaustion date (revised, March 1954 estimate)",1954-06,date,"Same memo: present US emergency aid was expected to be exhausted in June 1954, the deadline pressuring an oil settlement.",IRN,frus-iran-1951-54,"FRUS 1952-1954, Iran, 1951-1954, Document 364: Memorandum From the CIA Representative on the NSC 5402 Working Group (Waller) to the Special Assistant to the DCI (Jackson), Washington, March 19, 1954, PDF p. 953 (printed p. 916)"
