country_iso3,source_table,table_title,category,code,indicator,unit,year,value
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1957,11.7
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1958,10.5
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1959,11.1
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1960,10.7
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1961,11.2
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1962,10.8
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1963,10.9
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1964,10.7
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1965,10.6
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1966,11.2
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1967,10.8
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1968,10.7
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1969,11.5
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1970,10.72
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1971,11.42
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1972,10.46
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1973,11.05
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1974,11.07
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1975,10.77
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1976,10.91
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1977,10.16
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1978,10.06
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1979,9.6
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1980,9.72
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1981,9.72
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1982,9.32
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1983,9.66
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1984,9.7
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1985,9.69
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1986,9.52
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1987,9.48
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1988,9.77
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1989,9.57
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1990,10.29
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1991,10.4
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1992,10.1
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1993,10.6
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1994,9.9
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1995,10.3
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1996,10.6
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1997,10.4
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1998,10.5
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,1999,10.6
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2000,10.2
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2001,10.14
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2002,10.2
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2003,10.4
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2004,9.73
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2005,10.23
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2006,9.69
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2007,9.82
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2008,9.88
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2009,9.88
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2010,10.02
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2011,9.74
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2012,10.23
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2013,10.19
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2014,10.07
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2015,10.48
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2016,10.71
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2017,10.66
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2018,10.99
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2019,10.87
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.3,Taxa bruta de mortalidade (‰),103 indivíduos,2020,11.98
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1941,150.8
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1942,131.4
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1943,132.6
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1944,122.2
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1945,114.9
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1946,119.4
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1947,107.3
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1948,100.2
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1949,114.5
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1950,94.1
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1951,89.1
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1952,94.3
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1953,95.5
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1954,85.5
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1955,90.1
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1956,87.8
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1957,88
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1958,84
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1959,88.6
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1960,77.5
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1961,88.7
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1962,78.6
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1963,73.1
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1964,68.9
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1965,64.9
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1966,64.7
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1967,59.2
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1968,61.1
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1969,55.7
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1970,55.49
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1971,51.91
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1972,41.41
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1973,44.83
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1974,37.88
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1975,38.91
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1976,33.44
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1977,30.29
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1978,29.13
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1979,26.02
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1980,24.2
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1981,21.64
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1982,19.75
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1983,19.1
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1984,16.63
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1985,17.53
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1986,15.78
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1987,14.11
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1988,12.96
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1989,12.06
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1990,10.85
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1991,10.78
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1992,9.15
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1993,8.63
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1994,7.86
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1995,7.41
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1996,6.81
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1997,6.46
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1998,6.02
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,1999,5.64
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2000,5.55
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2001,4.97
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2002,5.03
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2003,4.12
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2004,3.77
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2005,3.49
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2006,3.31
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2007,3.44
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2008,3.25
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2009,3.64
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2010,2.53
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2011,3.12
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2012,3.37
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2013,2.94
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2014,2.87
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2015,2.92
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2016,3.24
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2017,2.66
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2018,3.3
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2019,2.84
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.4,Taxa de mortalidade infantil (‰),103 indivíduos,2020,2.4
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1941,0.97
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1942,0.73
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1943,1.02
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1944,0.97
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1945,1.07
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1946,0.98
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1947,0.93
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1948,1.27
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1949,0.92
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1950,0.05
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1951,1.22
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1952,0.25
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1953,0.34
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1954,0.23
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1955,0.57
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1956,0.42
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1957,0.26
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1958,0.59
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1959,0.57
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1960,0.72
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1961,0.89
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1962,0.55
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1963,0.26
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1964,-0.15
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1965,-0.67
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1966,-0.84
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1967,-0.43
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1968,-0.43
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1969,-1.37
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1970,-0.4
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1971,-0.45
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1972,0.14
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1973,-0.08
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1974,2.85
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1975,4.71
PRT,Q1.2,1.2 - População residente (população média) e indicadores demográficos,Indicadores demográficos,4.5,Taxa de crescimento da população (%),103 indivíduos,1976,1.03
