country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed,notes
IRN,Iran,1966,0.1756,current US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_NOMINAL,"Domestic Assets (net) — Claims on public sector (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.7303,constant 2015 US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_REAL_2015,"Domestic Assets (net) — Claims on public sector (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,2.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_claims_on_public_sector_net,Domestic Assets (net) — Claims on public sector (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1967,0.029,current US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_NOMINAL,"Domestic Assets (net) — Claims on public sector (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,0.1188,constant 2015 US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_REAL_2015,"Domestic Assets (net) — Claims on public sector (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,12.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_claims_on_public_sector_net,Domestic Assets (net) — Claims on public sector (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1968,0.1663,current US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_NOMINAL,"Domestic Assets (net) — Claims on public sector (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,0.6756,constant 2015 US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_REAL_2015,"Domestic Assets (net) — Claims on public sector (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,15.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_claims_on_public_sector_net,Domestic Assets (net) — Claims on public sector (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1969,0.2086,current US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_NOMINAL,"Domestic Assets (net) — Claims on public sector (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,0.8191,constant 2015 US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_REAL_2015,"Domestic Assets (net) — Claims on public sector (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,15.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_claims_on_public_sector_net,Domestic Assets (net) — Claims on public sector (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1970,0.1993,current US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_NOMINAL,"Domestic Assets (net) — Claims on public sector (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,0.7694,constant 2015 US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_REAL_2015,"Domestic Assets (net) — Claims on public sector (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,26.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_claims_on_public_sector_net,Domestic Assets (net) — Claims on public sector (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1971,0.3525,current US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_NOMINAL,"Domestic Assets (net) — Claims on public sector (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,1.3066,constant 2015 US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_REAL_2015,"Domestic Assets (net) — Claims on public sector (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1972,-13.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_claims_on_public_sector_net,Domestic Assets (net) — Claims on public sector (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1972,-0.1756,current US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_NOMINAL,"Domestic Assets (net) — Claims on public sector (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1972,-0.6116,constant 2015 US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_REAL_2015,"Domestic Assets (net) — Claims on public sector (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1973,12.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_claims_on_public_sector_net,Domestic Assets (net) — Claims on public sector (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1973,0.1858,current US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_NOMINAL,"Domestic Assets (net) — Claims on public sector (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1973,0.5355,constant 2015 US$ (computed),domestic_assets_net_claims_on_public_sector_net.USD_REAL_2015,"Domestic Assets (net) — Claims on public sector (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1963,0.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1963,0.0079,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1963,0.0348,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1964,5.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1964,0.0713,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,0.3015,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,8.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1965,0.1162,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.4814,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,3.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1966,0.0449,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.1867,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,4.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1967,0.062,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,0.2538,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,14.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1968,0.1901,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,0.7721,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,10.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1969,0.1413,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,0.5547,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,25.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1970,0.334,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,1.2891,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,31.4,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1971,0.4145,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,1.5366,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1972,-5.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1972,-0.0739,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1972,-0.2575,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1973,25.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_national_government_net,Domestic Assets (net) — National Government (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1973,0.3629,current US$ (computed),domestic_assets_net_national_government_net.USD_NOMINAL,"Domestic Assets (net) — National Government (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1973,1.0459,constant 2015 US$ (computed),domestic_assets_net_national_government_net.USD_REAL_2015,"Domestic Assets (net) — National Government (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1963,-2.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1963,-0.0264,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1963,-0.116,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1964,-4.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1964,-0.0594,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,-0.2513,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,-16.6,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1965,-0.2191,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,-0.9081,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,9.9,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1966,0.1307,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.5436,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,-2.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1967,-0.033,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,-0.135,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,-1.8,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1968,-0.0238,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,-0.0965,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,5.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1969,0.0673,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,0.2644,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,-10.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1970,-0.1347,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.5197,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,-4.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1971,-0.062,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,-0.23,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1972,-7.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1972,-0.1017,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1972,-0.3541,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1973,-12.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",domestic_assets_net_official_entities_net,Domestic Assets (net) — Official Entities (net),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1973,-0.1757,current US$ (computed),domestic_assets_net_official_entities_net.USD_NOMINAL,"Domestic Assets (net) — Official Entities (net) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1973,-0.5062,constant 2015 US$ (computed),domestic_assets_net_official_entities_net.USD_REAL_2015,"Domestic Assets (net) — Official Entities (net) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1963,0.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1963,0.0013,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1963,0.0058,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
IRN,Iran,1964,-2.1,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1964,-0.0277,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,-0.1173,constant 2015 US$ (computed),other_items_net_increase.USD_REAL_2015,"Other Items (net; increase = -) (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,-4.2,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase,Other Items (net; increase = -),wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1965,-0.0554,current US$ (computed),other_items_net_increase.USD_NOMINAL,"Other Items (net; increase = -) (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
