# Series;Series description (EN);Metric;Unit of Measure;Reference date;Value;State
12562580;TSPE-Exports-Tourism and other services-Quarterly-Current prices-M€;Value;Millions of euros;1980-12-31;161.5;
12562580;TSPE-Exports-Tourism and other services-Quarterly-Current prices-M€;Value;Millions of euros;1980-09-30;200.8;
12562580;TSPE-Exports-Tourism and other services-Quarterly-Current prices-M€;Value;Millions of euros;1980-06-30;162.5;
12562580;TSPE-Exports-Tourism and other services-Quarterly-Current prices-M€;Value;Millions of euros;1980-03-31;144.6;
12562580;TSPE-Exports-Tourism and other services-Quarterly-Current prices-M€;Value;Millions of euros;1979-12-31;137.6;
12562580;TSPE-Exports-Tourism and other services-Quarterly-Current prices-M€;Value;Millions of euros;1979-09-30;134.8;
12562580;TSPE-Exports-Tourism and other services-Quarterly-Current prices-M€;Value;Millions of euros;1979-06-30;128.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1984-12-31;1851.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1984-09-30;1643.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1984-06-30;1592.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1984-03-31;1498.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1983-12-31;1412.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1983-09-30;1299.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1983-06-30;1242.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1983-03-31;1179.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1982-12-31;1067.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1982-09-30;1184.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1982-06-30;1051.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1982-03-31;1012.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1981-12-31;987.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1981-09-30;856.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1981-06-30;894.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1981-03-31;791.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1980-12-31;747.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1980-09-30;714.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1980-06-30;630.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1980-03-31;616.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1979-12-31;563.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1979-09-30;497.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1979-06-30;443.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1979-03-31;395.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1978-12-31;355.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1978-09-30;322.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1978-06-30;315.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1978-03-31;303.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1977-12-31;292.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1977-09-30;291.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1977-06-30;263.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1977-03-31;218.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2024-12-31;32397.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2024-09-30;32320.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2024-06-30;31739.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2024-03-31;31034.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2023-12-31;31127.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2023-09-30;30679.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2023-06-30;30698.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2023-03-31;31696.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2022-12-31;32255.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2022-09-30;33215.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2022-06-30;31821.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2022-03-31;29280.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2021-12-31;27067.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2021-09-30;24502.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2021-06-30;22418.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2021-03-31;21973.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2020-12-31;20831.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2020-09-30;19680.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2020-06-30;15436.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2020-03-31;22962.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2019-12-31;23075.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2019-09-30;23089.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2019-06-30;23108.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2019-03-31;23209.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2018-12-31;22451.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2018-09-30;22072.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2018-06-30;21959.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2018-03-31;21784.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2017-12-31;21179.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2017-09-30;20384.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2017-06-30;20159.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2017-03-31;20126.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2016-12-31;19282.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2016-09-30;18322.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2016-06-30;17846.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2016-03-31;17548.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2015-12-31;17863.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2015-09-30;17853.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2015-06-30;18481.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2015-03-31;17462.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2014-12-31;17778.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2014-09-30;17641.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2014-06-30;17141.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2014-03-31;16775.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2013-12-31;16730.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2013-09-30;16720.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2013-06-30;16312.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2013-03-31;15889.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2012-12-31;15969.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2012-09-30;15912.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2012-06-30;15861.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2012-03-31;16668.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2011-12-31;16226.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2011-09-30;16918.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2011-06-30;17587.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2011-03-31;17319.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2010-12-31;17715.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2010-09-30;16605.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2010-06-30;17191.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2010-03-31;16225.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2009-12-31;15588.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2009-09-30;15221.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2009-06-30;14576.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2009-03-31;14604.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2008-12-31;16879.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2008-09-30;18859.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2008-06-30;18806.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2008-03-31;18554.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2007-12-31;17709.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2007-09-30;17151.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2007-06-30;16839.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2007-03-31;16303.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2006-12-31;16184.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2006-09-30;15921.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2006-06-30;15927.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2006-03-31;15460.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2005-12-31;14790.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2005-09-30;14245.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2005-06-30;14085.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2005-03-31;13735.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2004-12-31;14375.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2004-09-30;13485.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2004-06-30;13388.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2004-03-31;12856.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2003-12-31;12597.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2003-09-30;12287.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2003-06-30;12223.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2003-03-31;12221.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2002-12-31;12450.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2002-09-30;12535.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2002-06-30;12723.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2002-03-31;12520.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2001-12-31;12510.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2001-09-30;12751.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2001-06-30;13263.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2001-03-31;12600.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2000-12-31;13286.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2000-09-30;12578.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2000-06-30;12338.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;2000-03-31;12197.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1999-12-31;11837.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1999-09-30;11186.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1999-06-30;10639.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1999-03-31;10389.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1998-12-31;10411.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1998-09-30;10087.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1998-06-30;10289.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1998-03-31;9854.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1997-12-31;9592.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1997-09-30;9167.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1997-06-30;8774.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1997-03-31;8435.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1996-12-31;8233.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1996-09-30;7991.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1996-06-30;7867.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1996-03-31;7667.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1995-12-31;7595.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1995-09-30;7237.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1995-06-30;7518.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1995-03-31;7156.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1994-12-31;7075.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1994-09-30;6729.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1994-06-30;6457.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1994-03-31;6220.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1993-12-31;5995.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1993-09-30;5958.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1993-06-30;5719.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1993-03-31;5721.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1992-12-31;5761.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1992-09-30;5889.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1992-06-30;5780.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1992-03-31;5676.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1991-12-31;5598.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1991-09-30;5503.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1991-06-30;5306.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1991-03-31;5436.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1990-12-31;5240.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1990-09-30;4958.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1990-06-30;4910.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1990-03-31;4817.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1989-12-31;4478.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1989-09-30;4278.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1989-06-30;4176.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1989-03-31;3862.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1988-12-31;3949.4;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1988-09-30;3727.7;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1988-06-30;3443.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1988-03-31;3185.8;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1987-12-31;3006.2;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1987-09-30;2870.9;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1987-06-30;2660.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1987-03-31;2416.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1986-12-31;2244.1;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1986-09-30;2094.6;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1986-06-30;1966.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1986-03-31;1899.3;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1985-12-31;2038.5;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1985-09-30;1868.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1985-06-30;1838.0;
12562581;TSPE-Imports of goods and services-Total-Quarterly-Current prices-M€;Value;Millions of euros;1985-03-31;1820.6;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1991-06-30;4421.1;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1991-03-31;4550.5;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1990-12-31;4400.4;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1990-09-30;4156.3;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1990-06-30;4127.5;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1990-03-31;4063.5;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1989-12-31;3771.7;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1989-09-30;3602.5;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1989-06-30;3525.6;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1989-03-31;3249.3;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1988-12-31;3334.5;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1988-09-30;3148.6;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1988-06-30;2906.4;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1988-03-31;2682.5;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1987-12-31;2543.4;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1987-09-30;2429.1;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1987-06-30;2250.3;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1987-03-31;2032.6;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1986-12-31;1889.3;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1986-09-30;1758.7;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1986-06-30;1644.3;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1986-03-31;1594.0;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1985-12-31;1711.8;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1985-09-30;1564.4;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1985-06-30;1535.4;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1985-03-31;1529.2;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1984-12-31;1564.6;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1984-09-30;1379.4;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1984-06-30;1342.8;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1984-03-31;1261.3;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1983-12-31;1196.3;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1983-09-30;1095.7;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1983-06-30;1045.7;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1983-03-31;994.3;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1982-12-31;888.6;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1982-09-30;1004.4;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1982-06-30;881.4;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1982-03-31;849.1;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1981-12-31;825.8;
12562582;TSPE-Imports-Goods excluding tourism-Quarterly-Current prices-M€;Value;Millions of euros;1981-09-30;707.3;
