country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,computed,notes
IRN,Iran,1967,0.4092,current US$ (computed),capital_accounts.USD_NOMINAL,"Capital accounts (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,1.6743,constant 2015 US$ (computed),capital_accounts.USD_REAL_2015,"Capital accounts (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,34.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),capital_accounts,Capital accounts,wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,0.4581,current US$ (computed),capital_accounts.USD_NOMINAL,"Capital accounts (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,1.8606,constant 2015 US$ (computed),capital_accounts.USD_REAL_2015,"Capital accounts (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,37.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),capital_accounts,Capital accounts,wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,0.4898,current US$ (computed),capital_accounts.USD_NOMINAL,"Capital accounts (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,1.9233,constant 2015 US$ (computed),capital_accounts.USD_REAL_2015,"Capital accounts (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,39.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),capital_accounts,Capital accounts,wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,0.5254,current US$ (computed),capital_accounts.USD_NOMINAL,"Capital accounts (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,2.0279,constant 2015 US$ (computed),capital_accounts.USD_REAL_2015,"Capital accounts (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,1.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),other_items_net,Other items (net),wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.0198,current US$ (computed),other_items_net.USD_NOMINAL,"Other items (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,0.0838,constant 2015 US$ (computed),other_items_net.USD_REAL_2015,"Other items (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,0.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),other_items_net,Other items (net),wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,0.004,current US$ (computed),other_items_net.USD_NOMINAL,"Other items (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.0164,constant 2015 US$ (computed),other_items_net.USD_REAL_2015,"Other items (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,3.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),other_items_net,Other items (net),wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.0462,current US$ (computed),other_items_net.USD_NOMINAL,"Other items (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.1922,constant 2015 US$ (computed),other_items_net.USD_REAL_2015,"Other items (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,2.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),other_items_net,Other items (net),wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,0.0343,current US$ (computed),other_items_net.USD_NOMINAL,"Other items (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,0.1404,constant 2015 US$ (computed),other_items_net.USD_REAL_2015,"Other items (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,4.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),other_items_net,Other items (net),wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,0.0594,current US$ (computed),other_items_net.USD_NOMINAL,"Other items (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,0.2413,constant 2015 US$ (computed),other_items_net.USD_REAL_2015,"Other items (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,8.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),other_items_net,Other items (net),wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,0.1096,current US$ (computed),other_items_net.USD_NOMINAL,"Other items (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,0.4303,constant 2015 US$ (computed),other_items_net.USD_REAL_2015,"Other items (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,16.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),other_items_net,Other items (net),wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,0.2112,current US$ (computed),other_items_net.USD_NOMINAL,"Other items (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,0.8152,constant 2015 US$ (computed),other_items_net.USD_REAL_2015,"Other items (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
