"ref_area","source","indicator","time","obs_value","note_indicator","note_source"
"KGZ","FX:3249","EAR_INEE_NOC_NB","2013",840,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2012",760,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2011",690,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2010",500,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2009",300,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2008",300,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2007",340,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2006",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2005",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2004",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2003",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2002",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2001",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","2000",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","1999",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","1998",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","1997",83,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","1996",75,"T30:132",
"KGZ","FX:3249","EAR_INEE_NOC_NB","1995",75,"T30:132",
"KHM","FX:3270","EAR_INEE_NOC_NB","2024",200,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2023",200,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2022",194,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2021",192,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2020",190,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2019",182,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2018",170,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2017",153,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2016",140,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2015",128,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2014",100,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2013",80,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2012",61,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2011",61,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2010",61,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2009",50,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2008",50,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_NOC_NB","2007",50,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","2006",50,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","2005",45,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","2004",45,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","2003",45,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","2002",45,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","2001",45,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","2000",45,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","1999",40,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","1998",40,"T30:117","R1:2803_S9:2783"
"KHM","FX:3270","EAR_INEE_NOC_NB","1997",40,"T30:117","R1:2803_S9:2783"
"KIR","FX:16104","EAR_INEE_NOC_NB","2024",270.4,"T30:217_I33:6299",
"KIR","FX:16104","EAR_INEE_NOC_NB","2023",270.4,"T30:217_I33:6299",
"KIR","FX:16104","EAR_INEE_NOC_NB","2022",270.4,"T30:217_I33:6299",
"KIR","FX:16104","EAR_INEE_NOC_NB","2021",270.4,"T30:217_I33:6299",
"KIR","FX:16104","EAR_INEE_NOC_NB","2020",270.4,"T30:217_I33:6299",
"KIR","FX:16104","EAR_INEE_NOC_NB","2019",270.4,"T30:217_I33:6299",
"KIR","FX:16104","EAR_INEE_NOC_NB","2018",270.4,"T30:217_I33:6299",
"KIR","FX:16104","EAR_INEE_NOC_NB","2017",270.4,"T30:217_I33:6299",
"KIR","FX:16104","EAR_INEE_NOC_NB","2016",270.4,"T30:217_I33:6299",
"KNA","FX:16088","EAR_INEE_NOC_NB","2024",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2023",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2022",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2021",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2020",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2019",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2018",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2017",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2016",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2015",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2014",1560,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2013",1386.667,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2012",1386.667,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2011",1386.667,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2010",1386.667,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2009",1386.667,"I19:3444_T30:98_I33:3771",
"KNA","FX:16088","EAR_INEE_NOC_NB","2008",1386.667,"I19:3444_T30:98_I33:3771",
"KOR","DA:224","EAR_INEE_NOC_NB","2024",2060740,"I19:3444_T30:130","S3:17_S7:57_S8:1640_S9:66_S6:47"
"KOR","FX:3248","EAR_INEE_NOC_NB","2023",2010580,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2022",1914440,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2021",1822480,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2020",1795310,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2019",1745150,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2018",1573770,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2017",1352230,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2016",1260270,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2015",1166220,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2014",1088890,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2013",1015740,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2012",957220,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2011",902880,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2010",928860,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2009",904000,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2008",852020,"I19:3444_T30:130",
"KOR","FX:3248","EAR_INEE_NOC_NB","2007",786480,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","2006",700600,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","2005",641840,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","2004",567260,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","2003",514150,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","2002",474600,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","2001",421490,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","2000",361600,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","1999",344650,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","1998",335610,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","1997",316400,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","1996",288150,"I19:3444_T30:130","S3:24_S9:66"
"KOR","FX:3248","EAR_INEE_NOC_NB","1995",264420,"T30:130",
"KWT","FX:3246","EAR_INEE_NOC_NB","2024",75,"I19:6296_T30:131",
"KWT","FX:3246","EAR_INEE_NOC_NB","2023",75,"I19:6296_T30:131",
"KWT","FX:3246","EAR_INEE_NOC_NB","2022",75,"I19:6296_T30:131",
"KWT","FX:3246","EAR_INEE_NOC_NB","2021",75,"I19:6296_T30:131",
"KWT","FX:3246","EAR_INEE_NOC_NB","2020",75,"I19:6296_T30:131",
"KWT","FX:3246","EAR_INEE_NOC_NB","2019",75,"I19:6296_T30:131",
"KWT","FX:3246","EAR_INEE_NOC_NB","2018",75,"I19:6296_T30:131",
"KWT","FX:3246","EAR_INEE_NOC_NB","2017",75,"I19:6296_T30:131",
"KWT","FX:3246","EAR_INEE_NOC_NB","2011",60,"T30:131","R1:2803_S7:57"
"KWT","FX:3246","EAR_INEE_NOC_NB","2010",60,"T30:131","R1:2803_S7:57"
"LAO","FX:3245","EAR_INEE_NOC_NB","2024",1600000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2023",1600000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2022",1200000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2021",1100000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2020",1100000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2019",1100000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2018",1100000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2017",900000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2016",900000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2015",900000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2014",626000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2013",626000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2012",626000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2011",348000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2010",348000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2009",348000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2008",290000,"I19:3444_T30:133",
"LAO","FX:3245","EAR_INEE_NOC_NB","2007",200000,"T30:133","R1:2803_S7:57"
"LAO","FX:3245","EAR_INEE_NOC_NB","2006",200000,"T30:133","R1:2803_S7:57"
"LAO","FX:3245","EAR_INEE_NOC_NB","2005",93600,"T30:133","R1:2803_S7:57"
"LAO","FX:3245","EAR_INEE_NOC_NB","2004",93600,"T30:133","R1:2803_S7:57"
"LAO","FX:3245","EAR_INEE_NOC_NB","2003",93600,"T30:133","R1:2803_S7:57"
"LAO","FX:3245","EAR_INEE_NOC_NB","2002",93600,"T30:133","R1:2803_S7:57"
"LAO","FX:3245","EAR_INEE_NOC_NB","2001",93600,"T30:133","R1:2803_S7:57"
"LAO","FX:3245","EAR_INEE_NOC_NB","2000",93600,"T30:133","R1:2803_S7:57"
"LBN","FX:3243","EAR_INEE_NOC_NB","2024",18000000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2023",9000000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2022",2600000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2021",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2020",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2019",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2018",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2017",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2016",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2015",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2014",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2013",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2012",675000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2011",500000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2010",500000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2009",500000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2008",500000,"I19:3444_T30:134",
"LBN","FX:3243","EAR_INEE_NOC_NB","2007",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","2006",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","2005",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","2004",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","2003",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","2002",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","2001",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","2000",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","1999",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","1998",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","1997",300000,"T30:134","R1:2803"
"LBN","FX:3243","EAR_INEE_NOC_NB","1996",300000,"T30:134","R1:2803"
"LBR","FX:16096","EAR_INEE_NOC_NB","2024",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2023",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2022",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2021",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2020",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2019",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2018",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2017",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2016",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2015",91,"I19:6287_T30:384_I33:6297",
"LBR","FX:16096","EAR_INEE_NOC_NB","2014",91,"I19:6287_T30:384_I33:6297",
"LBY","FX:3241","EAR_INEE_NOC_NB","2024",1000,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2023",1000,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2022",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2021",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2020",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2019",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2018",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2017",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2016",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2015",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2014",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2013",450,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2012",250,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2011",250,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2010",250,"I19:3444_T30:27",
"LBY","FX:3241","EAR_INEE_NOC_NB","2009",250,"I19:3444_T30:27",
"LKA","FX:3286","EAR_INEE_NOC_NB","2024",17500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2023",12500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2022",12500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2021",12500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2020",12500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2019",12500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2018",12500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2017",12500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2016",12500,"I19:3444_T30:147",
"LKA","FX:3286","EAR_INEE_NOC_NB","2009",5888,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2008",5283,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2007",4127,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2006",3063,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2005",3010,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2004",2949,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2003",2729,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2002",2646,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2001",2504,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","2000",2227,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","1999",2132,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","1998",2003,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","1997",1853,"T30:147","S8:62"
"LKA","FX:3286","EAR_INEE_NOC_NB","1996",1790,"T30:147","S8:62"
"LSO","FX:3239","EAR_INEE_NOC_NB","2024",1881,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2023",1881,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2022",1620,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2021",1620,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2020",1620,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2019",1620,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2018",1178,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2017",1178,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2016",1178,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2015",1178,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2014",1178,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2013",1009,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2012",1009,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2011",935,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2010",878,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2009",836,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2008",812,"I19:6286_T30:25",
"LSO","FX:3239","EAR_INEE_NOC_NB","2007",755,"T30:25","S9:3269"
"LSO","FX:3239","EAR_INEE_NOC_NB","2006",697,"T30:25","S9:3269"
"LSO","FX:3239","EAR_INEE_NOC_NB","2005",673,"T30:25","S9:3269"
"LSO","FX:3239","EAR_INEE_NOC_NB","2004",650,"T30:25","S9:3269"
"LSO","FX:3239","EAR_INEE_NOC_NB","2003",621,"T8:406_T30:25","S9:67"
"LSO","FX:3239","EAR_INEE_NOC_NB","2002",589,"T8:406_T30:25","S9:67"
"LSO","FX:3239","EAR_INEE_NOC_NB","2001",535,"T8:406_T30:25","S9:67"
"LSO","FX:3239","EAR_INEE_NOC_NB","2000",502,"T8:406_T30:25","S9:67"
"LSO","FX:3239","EAR_INEE_NOC_NB","1999",469,"T8:406_T30:25","S9:67"
"LSO","FX:3239","EAR_INEE_NOC_NB","1998",430,"T8:406_T30:25","S9:67"
"LTU","FX:3361","EAR_INEE_NOC_NB","2025",1038,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2024",924,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2023",840,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2022",730,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2021",642,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2020",607,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2019",555,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2018",400,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2017",380,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2016",380,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2015",325,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2014",290,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2013",290,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2012",232,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2011",232,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2010",232,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2009",232,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2008",232,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2007",203,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2006",174,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2005",159,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2004",145,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2003",125,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2002",125,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2001",127,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","2000",113,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","1999",104,"I19:3444_T30:377","R1:2383_S3:18"
"LTU","FX:3361","EAR_INEE_NOC_NB","1998",430,"T30:189",
"LTU","FX:3361","EAR_INEE_NOC_NB","1997",400,"T30:189",
"LTU","FX:3361","EAR_INEE_NOC_NB","1996",300,"T30:189",
"LTU","FX:3361","EAR_INEE_NOC_NB","1995",180,"T30:189",
"LUX","FX:3359","EAR_INEE_NOC_NB","2025",2704,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2024",2571,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2023",2508,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2022",2313,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2021",2202,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2020",2142,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2019",2090,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2018",1999,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2017",1999,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2016",1923,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2015",1923,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2014",1921,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2013",1874,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2012",1801,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2011",1758,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2010",1725,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2009",1683,"I19:3444_T30:190","R1:2383_S3:18"
"LUX","FX:3359","EAR_INEE_NOC_NB","2008",1610,"I19:3444_T30:190","R1:2383_S3:18"
