"ref_area","source","indicator","classif1","time","obs_value","note_indicator","note_source"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2011",109.118,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2010",14952,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2010",198.426,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2010",101.469,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2009",13470,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2009",188.89,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2009",91.324,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2008",10515,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2008",158.804,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2008",87.407,"I19:3444_T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2007",9752,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2007",166.146,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2007",79.573,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2006",9200,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2006",168.924,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2006",72.964,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2005",9200,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2005",177.917,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2005",69.235,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2004",6600,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2004",132.806,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2004",48.517,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2003",5000,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2003",104.731,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2003",33.428,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2002",4181,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2002",91.145,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2002",27.277,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2001",3484,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2001",79.129,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2001",23.743,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2000",2680,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2000",64.14,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","2000",18.855,"T8:406_T12:145_T30:128","R1:2803_S3:23"
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1999",2605,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1999",68.258,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","1999",21.795,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1998",2395,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1998",66.507,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","1998",30.586,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1997",2129,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1997",62.377,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","1997",28.222,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1996",1550,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1996",52.1,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","1996",23.03,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1995",262,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1995",11.908,"T30:128",
"KAZ","FX:3295","EAR_INEE_CUR_NB","CUR_TYPE_USD","1995",4.299,"T30:128",
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2024",16033.14,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2024",361.174,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2024",118.92,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2023",16033.14,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2023",366.578,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2023",114.648,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2022",16033.14,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2022",379.095,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2022",136.029,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2021",14315.3,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2021",337.402,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2021",130.569,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2020",14315.3,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2020",331.218,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2020",134.478,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2019",14315.3,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2019",330.899,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2019",140.358,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2018",14315.3,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2018",330.74,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2018",141.314,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2017",13633.6,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2017",312.329,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2017",131.84,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2016",11553.9,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2016",278.058,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2016",113.827,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2015",11553.9,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2015",284.776,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2015",117.683,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2014",10316,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2014",262.743,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2014",117.331,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2013",10316,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2013",272.144,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2013",119.782,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2012",9049,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2012",247.501,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2012",107.051,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2011",8001,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2011",224.613,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2011",90.09,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2010",7112,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2010",220.686,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2010",89.76,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2009",5479,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2009",173.897,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2009",70.832,"I19:3447_T30:24","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2008",5479,"I19:3447_T30:24_I11:269","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2008",190.632,"I19:3447_T30:24_I11:269","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2008",79.204,"I19:3447_T30:24_I11:269","S4:6300"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2007",8171,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2007",345.625,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2007",121.38,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2006",8171,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2006",368.833,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2006",113.327,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2005",7295,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2005",365.108,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2005",96.553,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2004",6818,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2004",364.073,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2004",86.114,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2003",6142,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2003",356.553,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2003",80.884,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2002",5534,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2002",344.961,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2002",70.274,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2001",4809,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2001",300.875,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2001",61.212,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2000",4809,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2000",309.397,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","2000",63.13,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1999",4538,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1999",310.611,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","1999",64.528,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1998",4241,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1998",300.378,"I19:3447_T30:24","S4:3263"
"KEN","FX:3253","EAR_INEE_CUR_NB","CUR_TYPE_USD","1998",70.254,"I19:3447_T30:24","S4:3263"
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2024",2534,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2024",91.063,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2024",29.076,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2023",2337,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2023",85.655,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2023",26.6,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2022",2337,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2022",91.115,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2022",27.783,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2021",1854,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2021",76.246,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2021",21.904,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2020",1854,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2020",86.113,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2020",23.97,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2019",1750,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2019",82.945,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2019",25.076,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2018",1662,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2018",81.032,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2018",24.143,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2017",1200,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2017",62.036,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2017",17.425,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2016",1060,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2016",54.347,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2016",15.162,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2015",970,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2015",47.767,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2015",15.048,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2014",900,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2014",46.339,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2014",16.774,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2013",840,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2013",45.503,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2013",17.342,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2012",760,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2012",46.575,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2012",16.169,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2011",690,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2011",42.341,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2011",14.953,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2010",500,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2010",34.691,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2010",10.878,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2009",300,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2009",22.11,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2009",6.992,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2008",300,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2008",23.706,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2008",8.202,"I19:3444_T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2007",340,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2007",32.218,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2007",9.111,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2006",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2006",10.156,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2006",2.49,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2005",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2005",10.384,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2005",2.438,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2004",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2004",10.48,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2004",2.345,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2003",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2003",10.626,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2003",2.291,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2002",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2002",10.699,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2002",2.131,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2001",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2001",10.757,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2001",2.067,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2000",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2000",11.185,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","2000",2.096,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1999",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1999",12.843,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","1999",2.564,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1998",100,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1998",17.222,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","1998",4.799,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1997",83,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1997",15.548,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","1997",4.78,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1996",75,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1996",16.945,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","1996",5.855,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_LCU","1995",75,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_PPP","1995",21.722,"T30:132",
"KGZ","FX:3249","EAR_INEE_CUR_NB","CUR_TYPE_USD","1995",6.93,"T30:132",
"KHM","FX:3270","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2024",200,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2024",0.135,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_CUR_NB","CUR_TYPE_USD","2024",0.049,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2023",200,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_CUR_NB","CUR_TYPE_PPP","2023",0.132,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_CUR_NB","CUR_TYPE_USD","2023",0.049,"I19:3444_T30:117",
"KHM","FX:3270","EAR_INEE_CUR_NB","CUR_TYPE_LCU","2022",194,"I19:3444_T30:117",
