"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2020",13.374,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2020",4.672,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_X","2020",6.685,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2020",11.513,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2020",37.097,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2020",3.81,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2020",10.114,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2020",15.477,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2020",6.351,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_X","2020",10.299,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2020",7.915,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2020",39.15,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2020",4.528,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2020",56.536,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2020",10.928,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2020",3.892,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_X","2020",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2019",9.369,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2019",40.099,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2019",7.35,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2019",5.327,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2019",8.524,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_X","2019",4.654,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2019",11.283,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2019",35.156,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2019",9.073,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2019",6.497,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2019",11.608,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_X","2019",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2019",7.163,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2019",53.877,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2019",5.467,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2019",2.202,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2019",6.277,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_X","2019",4.257,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2019",9.369,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2019",40.099,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2019",3.157,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2019",12.061,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2019",12.241,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2019",4.655,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_X","2019",4.654,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2019",11.283,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2019",35.156,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2019",4.099,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2019",11.765,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2019",15.093,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2019",5.672,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_X","2019",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2019",7.163,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2019",53.877,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2019",1.322,"U","C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2019",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2019",9.142,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2019",4.181,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_X","2019",4.257,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2018",5.437,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2018",21.887,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2018",4.356,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2018",3.122,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2018",4.822,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_X","2018",5.638,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2018",6.163,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2018",20.406,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2018",4.906,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2018",3.336,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2018",5.803,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_X","2018",7.779,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2018",4.626,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2018",25.244,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2018",3.768,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2018",2.621,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2018",4.079,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_X","2018",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2018",5.437,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2018",21.887,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2018",1.635,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2018",8.001,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2018",6.495,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2018",3.122,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_X","2018",5.638,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2018",6.163,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2018",20.406,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2018",1.34,"U","C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2018",7.668,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2018",7.814,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2018",2.332,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_X","2018",7.779,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2018",4.626,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2018",25.244,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2018",2.128,"U","C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2018",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2018",4.939,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2018",3.491,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_X","2018",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2017",10.749,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2017",40.179,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2017",8.87,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2017",5.854,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2017",9.906,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_X","2017",11.198,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2017",12.236,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2017",37.872,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2017",10.1,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2017",7.188,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2017",11.688,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_X","2017",13.214,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2017",9.021,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2017",45.282,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2017",7.495,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2017",2.615,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2017",8.48,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_X","2017",9.047,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2017",10.749,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2017",40.179,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2017",3.211,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2017",15.38,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2017",13.183,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2017",6.409,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_X","2017",11.198,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2017",12.236,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2017",37.872,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2017",3.512,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2017",15.921,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2017",14.364,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2017",7.373,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_X","2017",13.214,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2017",9.021,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2017",45.282,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2017",2.683,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2017",11.843,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2017",5.887,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_X","2017",9.047,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2016",2.726,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2016",16.986,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2016",1.797,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2016",1.882,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2016",1.538,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_X","2016",12.106,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2016",2.632,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2016",13.9,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2016",1.643,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2016",1.692,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2016",1.465,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_X","2016",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2016",2.836,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2016",24.598,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2016",1.969,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2016",2.341,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2016",1.597,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_X","2016",18.602,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2016",2.726,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2016",16.986,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2016",1.628,,"C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2016",2.738,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2016",1.974,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2016",1.077,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_X","2016",12.106,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2016",2.632,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2016",13.9,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2016",1.396,"U","C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2016",2.359,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2016",1.815,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2016",0.887,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_X","2016",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2016",2.836,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2016",24.598,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2016",2.032,"U","C5:1023_C5:2959",,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2016",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2016",2.159,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2016",1.177,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_X","2016",18.602,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2015",2.382,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2015",9.604,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2015",1.875,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2015",1.254,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2015",1.993,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_X","2015",80.039,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2015",2.049,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2015",7.058,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2015",1.556,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2015",1.23,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2015",1.579,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_X","2015",,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2015",2.77,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2015",16.659,"U",,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2015",2.227,,,,"R1:3513_T2:85"
"HUN","BB:3062","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2015",1.313,"U",,,"R1:3513_T2:85"
