# Series;Series description (EN);Metric;Unit of Measure;Reference date;Value;State
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2018-03-31;2.49;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2018-02-28;2.49;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2018-01-31;2.51;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-12-31;2.51;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-11-30;2.54;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-10-31;2.56;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-09-30;2.55;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-08-31;2.56;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-07-31;2.58;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-06-30;2.59;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-05-31;2.58;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-04-30;2.58;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-03-31;2.59;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-02-28;2.61;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2017-01-31;2.62;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-12-31;2.64;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-11-30;2.65;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-10-31;2.66;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-09-30;2.7;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-08-31;2.69;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-07-31;2.71;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-06-30;2.75;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-05-31;2.78;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-04-30;2.79;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-03-31;2.8;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-02-29;2.85;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-01-31;2.88;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-12-31;2.9;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-11-30;2.95;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-10-31;2.97;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-09-30;2.99;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-08-31;3.02;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-07-31;3.03;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-06-30;3.07;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-05-31;3.14;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-04-30;3.18;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-03-31;3.21;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-02-28;3.24;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-01-31;3.26;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-12-31;3.32;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-11-30;3.34;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-10-31;3.35;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-09-30;3.4;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-08-31;3.43;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-07-31;3.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-06-30;3.51;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-05-31;3.53;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-04-30;3.53;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-03-31;3.52;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-02-28;3.51;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-01-31;3.51;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-12-31;3.49;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-11-30;3.48;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-10-31;3.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-09-30;3.45;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-08-31;3.42;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-07-31;3.44;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-06-30;3.45;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-05-31;3.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-04-30;3.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-03-31;3.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-02-28;3.47;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-01-31;3.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-12-31;3.51;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-11-30;3.59;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-10-31;3.64;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-09-30;3.69;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-08-31;3.74;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-07-31;3.82;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-06-30;3.88;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-05-31;3.97;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-04-30;4.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-03-31;4.1;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-02-29;4.2;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-01-31;4.26;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-12-31;4.3;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-11-30;4.24;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-10-31;4.21;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-09-30;4.18;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-08-31;4.11;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-07-31;3.96;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-06-30;3.82;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-05-31;3.65;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-04-30;3.52;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-03-31;3.45;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-02-28;3.38;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-01-31;3.32;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-12-31;3.27;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-11-30;3.16;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-10-31;3.09;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-09-30;3.02;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-08-31;2.99;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-07-31;2.9;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-06-30;2.83;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-05-31;2.96;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-04-30;2.92;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-03-31;2.9;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-02-28;2.9;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-01-31;2.9;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-12-31;2.88;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-11-30;3.01;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-10-31;3.09;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-09-30;3.16;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-08-31;3.28;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-07-31;3.4;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-06-30;3.59;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-05-31;3.95;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-04-30;4.11;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-03-31;4.56;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-02-28;4.98;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-01-31;5.38;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-12-31;5.83;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-11-30;6.2;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-10-31;6.23;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-09-30;6.1;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-08-31;6.07;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-07-31;6.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-06-30;5.92;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-05-31;5.84;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-04-30;5.8;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-03-31;5.77;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-02-29;5.84;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-01-31;5.95;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-12-31;5.84;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-11-30;5.8;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-10-31;5.78;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-09-30;5.67;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-08-31;5.58;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-07-31;5.55;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-06-30;5.49;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-05-31;5.43;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-04-30;5.41;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-03-31;5.35;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-02-28;5.29;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-01-31;5.25;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-12-31;5.16;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-11-30;5.03;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-10-31;4.97;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-09-30;4.86;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-08-31;4.81;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-07-31;4.68;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-06-30;4.62;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-05-31;4.5;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-04-30;4.44;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-03-31;4.36;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-02-28;4.26;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2006-01-31;4.22;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-12-31;4.18;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-11-30;4.09;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-10-31;4.03;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-09-30;4.02;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-08-31;4.01;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-07-31;3.99;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-06-30;4;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-05-31;4.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-04-30;4.05;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-03-31;4.06;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-02-28;4.02;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2005-01-31;4.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-12-31;4.08;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-11-30;4.15;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-10-31;4.17;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-09-30;4.18;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-08-31;4.12;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-07-31;4.13;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-06-30;4.09;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-05-31;4.07;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-04-30;4.1;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-03-31;4.11;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-02-29;4.14;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2004-01-31;4.13;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-12-31;4.14;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-11-30;4.11;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-10-31;4.08;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-09-30;4.13;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-08-31;4.12;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-07-31;4.15;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-06-30;4.21;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-05-31;4.38;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-04-30;4.49;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-03-31;4.53;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-02-28;4.73;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2003-01-31;4.83;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2026-05-31;3.88;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2026-04-30;3.84;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2026-03-31;3.85;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2026-02-28;3.83;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2026-01-31;3.83;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-12-31;3.84;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-11-30;3.85;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-10-31;3.91;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-09-30;3.87;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-08-31;3.96;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-07-31;4.00;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-06-30;4.09;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-05-31;4.26;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-04-30;4.37;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-03-31;4.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-02-28;4.61;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2025-01-31;4.70;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-12-31;4.79;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-11-30;5.05;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-10-31;5.15;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-09-30;5.24;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-08-31;5.31;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-07-31;5.36;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-06-30;5.4;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-05-31;5.43;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-04-30;5.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-03-31;5.5;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-02-29;5.5;
