country_iso3,country_name,year,date,percentile_group,wid_variable_code,value,data_quality_score,source_dataset
SAU,Saudi Arabia,1923,1923-01-01,p0p100,anninc992i,14688.2,4.0,wid-world
SAU,Saudi Arabia,1923,1923-01-01,p0p100,anninc999i,7056.400000000001,4.0,wid-world
SAU,Saudi Arabia,1924,1924-01-01,p0p100,anninc992i,15214.7,4.0,wid-world
SAU,Saudi Arabia,1924,1924-01-01,p0p100,anninc999i,7309.3,4.0,wid-world
SAU,Saudi Arabia,1925,1925-01-01,p0p100,anninc992i,15745.6,4.0,wid-world
SAU,Saudi Arabia,1925,1925-01-01,p0p100,anninc999i,7564.400000000001,4.0,wid-world
SAU,Saudi Arabia,1926,1926-01-01,p0p100,anninc992i,16302.9,4.0,wid-world
SAU,Saudi Arabia,1926,1926-01-01,p0p100,anninc999i,7832.1,4.0,wid-world
SAU,Saudi Arabia,1927,1927-01-01,p0p100,anninc992i,16879.8,4.0,wid-world
SAU,Saudi Arabia,1927,1927-01-01,p0p100,anninc999i,8109.200000000001,4.0,wid-world
SAU,Saudi Arabia,1928,1928-01-01,p0p100,anninc992i,17484.0,4.0,wid-world
SAU,Saudi Arabia,1928,1928-01-01,p0p100,anninc999i,8399.5,4.0,wid-world
SAU,Saudi Arabia,1929,1929-01-01,p0p100,anninc992i,18100.0,4.0,wid-world
SAU,Saudi Arabia,1929,1929-01-01,p0p100,anninc999i,8695.5,4.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p0p100,anninc992i,18755.8,4.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p90p100,sptinc999j,0.5852,0.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p99p100,sptinc999j,0.2578,0.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p99p100,shweal992j,0.4613,0.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p90p100,shweal999j,0.7769,0.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p99p100,shweal999j,0.4613,0.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p90p100,sptinc992j,0.5852,0.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p99p100,sptinc992j,0.2578,0.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p0p100,anninc999i,9010.5,4.0,wid-world
SAU,Saudi Arabia,1930,1930-01-01,p90p100,shweal992j,0.7769,0.0,wid-world
SAU,Saudi Arabia,1931,1931-01-01,p0p100,anninc992i,19440.4,4.0,wid-world
SAU,Saudi Arabia,1931,1931-01-01,p0p100,anninc999i,9339.4,4.0,wid-world
SAU,Saudi Arabia,1932,1932-01-01,p0p100,anninc992i,20157.6,4.0,wid-world
SAU,Saudi Arabia,1932,1932-01-01,p0p100,anninc999i,9683.9,4.0,wid-world
SAU,Saudi Arabia,1933,1933-01-01,p0p100,anninc992i,20876.6,4.0,wid-world
SAU,Saudi Arabia,1933,1933-01-01,p0p100,anninc999i,10029.4,4.0,wid-world
SAU,Saudi Arabia,1934,1934-01-01,p0p100,anninc992i,21620.2,4.0,wid-world
SAU,Saudi Arabia,1934,1934-01-01,p0p100,anninc999i,10386.6,4.0,wid-world
SAU,Saudi Arabia,1935,1935-01-01,p0p100,anninc992i,22385.3,4.0,wid-world
SAU,Saudi Arabia,1935,1935-01-01,p0p100,anninc999i,10754.1,4.0,wid-world
SAU,Saudi Arabia,1936,1936-01-01,p0p100,anninc992i,23200.4,4.0,wid-world
SAU,Saudi Arabia,1936,1936-01-01,p0p100,anninc999i,11145.7,4.0,wid-world
SAU,Saudi Arabia,1937,1937-01-01,p0p100,anninc992i,24043.0,4.0,wid-world
SAU,Saudi Arabia,1937,1937-01-01,p0p100,anninc999i,11550.5,4.0,wid-world
SAU,Saudi Arabia,1938,1938-01-01,p0p100,anninc992i,24905.8,4.0,wid-world
SAU,Saudi Arabia,1938,1938-01-01,p0p100,anninc999i,11965.0,4.0,wid-world
SAU,Saudi Arabia,1939,1939-01-01,p0p100,anninc992i,25820.3,4.0,wid-world
SAU,Saudi Arabia,1939,1939-01-01,p0p100,anninc999i,12404.3,4.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p0p100,anninc992i,25154.2,4.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p90p100,sptinc999j,0.5803,0.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p99p100,sptinc999j,0.256,0.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p99p100,shweal992j,0.4603,0.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p90p100,shweal999j,0.7756000000000001,0.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p99p100,shweal999j,0.4603,0.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p90p100,sptinc992j,0.5803,0.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p99p100,sptinc992j,0.256,0.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p0p100,anninc999i,12084.3,4.0,wid-world
SAU,Saudi Arabia,1940,1940-01-01,p90p100,shweal992j,0.7756000000000001,0.0,wid-world
SAU,Saudi Arabia,1941,1941-01-01,p0p100,anninc992i,26067.4,4.0,wid-world
SAU,Saudi Arabia,1941,1941-01-01,p0p100,anninc999i,12523.1,4.0,wid-world
SAU,Saudi Arabia,1942,1942-01-01,p0p100,anninc992i,27106.6,4.0,wid-world
SAU,Saudi Arabia,1942,1942-01-01,p0p100,anninc999i,13022.3,4.0,wid-world
SAU,Saudi Arabia,1943,1943-01-01,p0p100,anninc992i,28102.4,4.0,wid-world
SAU,Saudi Arabia,1943,1943-01-01,p0p100,anninc999i,13500.7,4.0,wid-world
SAU,Saudi Arabia,1944,1944-01-01,p0p100,anninc992i,29133.2,4.0,wid-world
SAU,Saudi Arabia,1944,1944-01-01,p0p100,anninc999i,13995.9,4.0,wid-world
SAU,Saudi Arabia,1945,1945-01-01,p0p100,anninc992i,30440.7,4.0,wid-world
SAU,Saudi Arabia,1945,1945-01-01,p0p100,anninc999i,14624.1,4.0,wid-world
SAU,Saudi Arabia,1946,1946-01-01,p0p100,anninc992i,31323.0,4.0,wid-world
SAU,Saudi Arabia,1946,1946-01-01,p0p100,anninc999i,15047.9,4.0,wid-world
SAU,Saudi Arabia,1947,1947-01-01,p0p100,anninc992i,32381.4,4.0,wid-world
SAU,Saudi Arabia,1947,1947-01-01,p0p100,anninc999i,15556.4,4.0,wid-world
SAU,Saudi Arabia,1948,1948-01-01,p0p100,anninc992i,29150.3,4.0,wid-world
SAU,Saudi Arabia,1948,1948-01-01,p0p100,anninc999i,14004.1,4.0,wid-world
SAU,Saudi Arabia,1949,1949-01-01,p0p100,anninc992i,32237.9,4.0,wid-world
SAU,Saudi Arabia,1949,1949-01-01,p0p100,anninc999i,15487.5,4.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p0p100,anninc992i,21265.4,4.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p90p100,sptinc999j,0.5177,0.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p99p100,sptinc999j,0.2302,0.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p99p100,shweal992j,0.4524,0.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p90p100,shweal999j,0.7606,0.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p99p100,shweal999j,0.4524,0.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p90p100,sptinc992j,0.5177,0.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p99p100,sptinc992j,0.2302,0.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p0p100,anninc999i,10216.1,4.0,wid-world
SAU,Saudi Arabia,1950,1950-01-01,p90p100,shweal992j,0.7606,0.0,wid-world
SAU,Saudi Arabia,1951,1951-01-01,p0p100,anninc992i,22217.9,4.0,wid-world
SAU,Saudi Arabia,1951,1951-01-01,p0p100,anninc999i,10690.8,4.0,wid-world
SAU,Saudi Arabia,1952,1952-01-01,p0p100,anninc992i,23497.8,4.0,wid-world
SAU,Saudi Arabia,1952,1952-01-01,p0p100,anninc999i,11320.0,4.0,wid-world
SAU,Saudi Arabia,1953,1953-01-01,p0p100,anninc992i,25654.3,4.0,wid-world
SAU,Saudi Arabia,1953,1953-01-01,p0p100,anninc999i,12366.3,4.0,wid-world
SAU,Saudi Arabia,1954,1954-01-01,p0p100,anninc992i,27884.5,4.0,wid-world
SAU,Saudi Arabia,1954,1954-01-01,p0p100,anninc999i,13440.0,4.0,wid-world
SAU,Saudi Arabia,1955,1955-01-01,p0p100,anninc992i,30232.6,4.0,wid-world
SAU,Saudi Arabia,1955,1955-01-01,p0p100,anninc999i,14559.3,4.0,wid-world
SAU,Saudi Arabia,1956,1956-01-01,p0p100,anninc992i,31153.8,4.0,wid-world
SAU,Saudi Arabia,1956,1956-01-01,p0p100,anninc999i,14980.5,4.0,wid-world
SAU,Saudi Arabia,1957,1957-01-01,p0p100,anninc992i,31726.1,4.0,wid-world
SAU,Saudi Arabia,1957,1957-01-01,p0p100,anninc999i,15224.5,4.0,wid-world
SAU,Saudi Arabia,1958,1958-01-01,p0p100,anninc992i,32695.2,4.0,wid-world
SAU,Saudi Arabia,1958,1958-01-01,p0p100,anninc999i,15647.0,4.0,wid-world
SAU,Saudi Arabia,1959,1959-01-01,p0p100,anninc992i,35588.5,4.0,wid-world
SAU,Saudi Arabia,1959,1959-01-01,p0p100,anninc999i,16971.8,4.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p0p100,anninc992i,42409.4,4.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p90p100,sptinc999j,0.5809000000000001,0.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p99p100,sptinc999j,0.266,0.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p99p100,shweal992j,0.4604,0.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p90p100,shweal999j,0.7757000000000001,0.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p99p100,shweal999j,0.4604,0.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p90p100,sptinc992j,0.5809000000000001,0.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p99p100,sptinc992j,0.266,0.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p0p100,anninc999i,20137.9,4.0,wid-world
SAU,Saudi Arabia,1960,1960-01-01,p90p100,shweal992j,0.7757000000000001,0.0,wid-world
SAU,Saudi Arabia,1961,1961-01-01,p0p100,anninc992i,46676.3,4.0,wid-world
SAU,Saudi Arabia,1961,1961-01-01,p0p100,anninc999i,22056.7,4.0,wid-world
SAU,Saudi Arabia,1962,1962-01-01,p0p100,anninc992i,50447.9,4.0,wid-world
SAU,Saudi Arabia,1962,1962-01-01,p0p100,anninc999i,23715.1,4.0,wid-world
SAU,Saudi Arabia,1963,1963-01-01,p0p100,anninc992i,60130.3,4.0,wid-world
SAU,Saudi Arabia,1963,1963-01-01,p0p100,anninc999i,28112.2,4.0,wid-world
SAU,Saudi Arabia,1964,1964-01-01,p0p100,anninc992i,63501.5,4.0,wid-world
SAU,Saudi Arabia,1964,1964-01-01,p0p100,anninc999i,29519.4,4.0,wid-world
SAU,Saudi Arabia,1965,1965-01-01,p0p100,anninc992i,69403.6,4.0,wid-world
SAU,Saudi Arabia,1965,1965-01-01,p0p100,anninc999i,32076.8,4.0,wid-world
SAU,Saudi Arabia,1966,1966-01-01,p0p100,anninc992i,77935.8,4.0,wid-world
SAU,Saudi Arabia,1966,1966-01-01,p0p100,anninc999i,35809.7,4.0,wid-world
SAU,Saudi Arabia,1967,1967-01-01,p0p100,anninc992i,81128.6,4.0,wid-world
SAU,Saudi Arabia,1967,1967-01-01,p0p100,anninc999i,37059.5,4.0,wid-world
SAU,Saudi Arabia,1968,1968-01-01,p0p100,anninc992i,90264.90000000001,4.0,wid-world
SAU,Saudi Arabia,1968,1968-01-01,p0p100,anninc999i,40978.60000000001,4.0,wid-world
SAU,Saudi Arabia,1969,1969-01-01,p0p100,anninc992i,87900.20000000001,4.0,wid-world
SAU,Saudi Arabia,1969,1969-01-01,p0p100,anninc999i,39706.8,4.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p0p100,anninc992i,90492.5,4.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p90p100,sptinc999j,0.6447,0.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p99p100,sptinc999j,0.3023,0.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p99p100,shweal992j,0.4695,0.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p90p100,shweal999j,0.7871,0.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p99p100,shweal999j,0.4695,0.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p90p100,sptinc992j,0.6447,0.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p99p100,sptinc992j,0.3023,0.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p0p100,anninc999i,40766.60000000001,4.0,wid-world
SAU,Saudi Arabia,1970,1970-01-01,p90p100,shweal992j,0.7871,0.0,wid-world
SAU,Saudi Arabia,1971,1971-01-01,p0p100,anninc992i,148682.9,5.0,wid-world
SAU,Saudi Arabia,1971,1971-01-01,p0p100,anninc999i,66931.6,5.0,wid-world
SAU,Saudi Arabia,1972,1972-01-01,p0p100,anninc992i,186488.4,5.0,wid-world
SAU,Saudi Arabia,1972,1972-01-01,p0p100,anninc999i,84073.1,5.0,wid-world
SAU,Saudi Arabia,1973,1973-01-01,p0p100,anninc992i,193245.3,5.0,wid-world
SAU,Saudi Arabia,1973,1973-01-01,p0p100,anninc999i,87381.3,5.0,wid-world
SAU,Saudi Arabia,1974,1974-01-01,p0p100,anninc992i,602310.4,5.0,wid-world
SAU,Saudi Arabia,1974,1974-01-01,p0p100,anninc999i,273388.6,5.0,wid-world
SAU,Saudi Arabia,1975,1975-01-01,p0p100,anninc992i,551277.8,5.0,wid-world
SAU,Saudi Arabia,1975,1975-01-01,p0p100,anninc999i,251222.0,5.0,wid-world
SAU,Saudi Arabia,1976,1976-01-01,p0p100,anninc992i,608548.1,5.0,wid-world
SAU,Saudi Arabia,1976,1976-01-01,p0p100,anninc999i,278514.4,5.0,wid-world
SAU,Saudi Arabia,1977,1977-01-01,p0p100,anninc992i,614865.8,5.0,wid-world
SAU,Saudi Arabia,1977,1977-01-01,p0p100,anninc999i,282755.0,5.0,wid-world
SAU,Saudi Arabia,1978,1978-01-01,p0p100,anninc992i,535758.7000000001,5.0,wid-world
SAU,Saudi Arabia,1978,1978-01-01,p0p100,anninc999i,247586.7,5.0,wid-world
SAU,Saudi Arabia,1979,1979-01-01,p0p100,anninc992i,586245.1,5.0,wid-world
SAU,Saudi Arabia,1979,1979-01-01,p0p100,anninc999i,272176.5,5.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p0p100,anninc992i,574722.3,5.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p99p100,shweal992j,0.3011,0.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p90p100,shweal999j,0.6418,0.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p99p100,shweal999j,0.3011,0.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p0p100,anninc999i,268000.5,5.0,wid-world
SAU,Saudi Arabia,1980,1980-01-01,p90p100,shweal992j,0.6418,0.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p0p100,anninc992i,564373.8,5.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p99p100,shweal992j,0.301,0.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p90p100,shweal999j,0.6417,0.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p99p100,shweal999j,0.301,0.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p0p100,anninc999i,264432.9,5.0,wid-world
SAU,Saudi Arabia,1981,1981-01-01,p90p100,shweal992j,0.6417,0.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p0p100,anninc992i,459410.3,5.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p99p100,shweal992j,0.3013,0.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p90p100,shweal999j,0.6419,0.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p99p100,shweal999j,0.3013,0.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p0p100,anninc999i,216373.3,5.0,wid-world
SAU,Saudi Arabia,1982,1982-01-01,p90p100,shweal992j,0.6419,0.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p0p100,anninc992i,402241.7,5.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p99p100,shweal992j,0.3019,0.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p90p100,shweal999j,0.6425000000000001,0.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p99p100,shweal999j,0.3019,0.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p0p100,anninc999i,190377.0,5.0,wid-world
SAU,Saudi Arabia,1983,1983-01-01,p90p100,shweal992j,0.6425000000000001,0.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p0p100,anninc992i,359235.5,5.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p99p100,shweal992j,0.3016,0.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p90p100,shweal999j,0.6422,0.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p99p100,shweal999j,0.3016,0.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p0p100,anninc999i,170692.0,5.0,wid-world
SAU,Saudi Arabia,1984,1984-01-01,p90p100,shweal992j,0.6422,0.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p0p100,anninc992i,320427.5,5.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p99p100,shweal992j,0.3012,0.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p90p100,shweal999j,0.6419,0.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p99p100,shweal999j,0.3012,0.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p0p100,anninc999i,152672.0,5.0,wid-world
SAU,Saudi Arabia,1985,1985-01-01,p90p100,shweal992j,0.6419,0.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p0p100,anninc992i,313617.5,5.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p99p100,shweal992j,0.3015,0.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p90p100,shweal999j,0.6421,0.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p99p100,shweal999j,0.3015,0.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p0p100,anninc999i,149865.8,5.0,wid-world
SAU,Saudi Arabia,1986,1986-01-01,p90p100,shweal992j,0.6421,0.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p0p100,anninc992i,283636.7,5.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p99p100,shweal992j,0.301,0.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p90p100,shweal999j,0.6417,0.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p99p100,shweal999j,0.301,0.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p0p100,anninc999i,136029.1,5.0,wid-world
SAU,Saudi Arabia,1987,1987-01-01,p90p100,shweal992j,0.6417,0.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p0p100,anninc992i,285420.0,5.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p99p100,shweal992j,0.3007,0.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p90p100,shweal999j,0.6414000000000001,0.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p99p100,shweal999j,0.3007,0.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p0p100,anninc999i,137255.6,5.0,wid-world
SAU,Saudi Arabia,1988,1988-01-01,p90p100,shweal992j,0.6414000000000001,0.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p0p100,anninc992i,267367.1,5.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p99p100,shweal992j,0.3011,0.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p90p100,shweal999j,0.6417,0.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p99p100,shweal999j,0.3011,0.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p0p100,anninc999i,128877.3,5.0,wid-world
SAU,Saudi Arabia,1989,1989-01-01,p90p100,shweal992j,0.6417,0.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p0p100,anninc992i,269396.5,5.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p99p100,shweal992j,0.3014,0.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p90p100,shweal999j,0.642,0.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p99p100,shweal999j,0.3014,0.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p0p100,anninc999i,130258.7,5.0,wid-world
SAU,Saudi Arabia,1990,1990-01-01,p90p100,shweal992j,0.642,0.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p0p100,anninc992i,272467.1,5.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p99p100,shweal992j,0.3016,0.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p90p100,shweal999j,0.6421,0.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p99p100,shweal999j,0.3016,0.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p0p100,anninc999i,132225.9,5.0,wid-world
SAU,Saudi Arabia,1991,1991-01-01,p90p100,shweal992j,0.6421,0.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p0p100,anninc992i,267302.2,5.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p90p100,sptinc999j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p99p100,sptinc999j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p99p100,shweal992j,0.3012,0.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p90p100,shweal999j,0.6418,0.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p99p100,shweal999j,0.3012,0.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p90p100,sptinc992j,0.5205000000000001,1.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p99p100,sptinc992j,0.2316,1.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p0p100,anninc999i,130271.1,5.0,wid-world
SAU,Saudi Arabia,1992,1992-01-01,p90p100,shweal992j,0.6418,0.0,wid-world
SAU,Saudi Arabia,1993,1993-01-01,p0p100,anninc992i,252930.5,5.0,wid-world
