date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1965/66,1966,Government Finance,Government expenditures (Figure 29) -- Current expenditure -- Total,61.7,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1966/67,1967,Government Finance,Government expenditures (Figure 29) -- Current expenditure -- Total,70.5,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1967/68,1968,Government Finance,Government expenditures (Figure 29) -- Current expenditure -- Total,82.1,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1968/69,1969,Government Finance,Government expenditures (Figure 29) -- Current expenditure -- Total,98.8,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1969/70,1970,Government Finance,Government expenditures (Figure 29) -- Current expenditure -- Total,114.4,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1970/71 (estimated),1971,Government Finance,Government expenditures (Figure 29) -- Current expenditure -- Total,134.4,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1971/72 (draft budget),1972,Government Finance,Government expenditures (Figure 29) -- Current expenditure -- Total,168.9,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1965/66 to 1970/71 average annual increase,1971,Government Finance,Government expenditures (Figure 29) average annual increase 1965/66-1970/71 -- Current expenditure -- Total,16.8,percent/year,Figure 29 final column.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1965/66,1966,Government Finance,Government expenditures (Figure 29) -- Investment expenditure,37.0,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1966/67,1967,Government Finance,Government expenditures (Figure 29) -- Investment expenditure,37.9,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1967/68,1968,Government Finance,Government expenditures (Figure 29) -- Investment expenditure,54.0,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1968/69,1969,Government Finance,Government expenditures (Figure 29) -- Investment expenditure,70.1,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1969/70,1970,Government Finance,Government expenditures (Figure 29) -- Investment expenditure,83.0,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1970/71 (estimated),1971,Government Finance,Government expenditures (Figure 29) -- Investment expenditure,97.9,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1971/72 (draft budget),1972,Government Finance,Government expenditures (Figure 29) -- Investment expenditure,136.0,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1965/66 to 1970/71 average annual increase,1971,Government Finance,Government expenditures (Figure 29) average annual increase 1965/66-1970/71 -- Investment expenditure,21.5,percent/year,Figure 29 final column.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1965/66,1966,Government Finance,Government expenditures (Figure 29) -- Total expenditure,98.7,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1966/67,1967,Government Finance,Government expenditures (Figure 29) -- Total expenditure,108.4,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1967/68,1968,Government Finance,Government expenditures (Figure 29) -- Total expenditure,136.1,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1968/69,1969,Government Finance,Government expenditures (Figure 29) -- Total expenditure,168.9,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1969/70,1970,Government Finance,Government expenditures (Figure 29) -- Total expenditure,197.4,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1970/71 (estimated),1971,Government Finance,Government expenditures (Figure 29) -- Total expenditure,232.3,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1971/72 (draft budget),1972,Government Finance,Government expenditures (Figure 29) -- Total expenditure,304.9,billion Iranian rials,Figure 29.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
1965/66 to 1970/71 average annual increase,1971,Government Finance,Government expenditures (Figure 29) average annual increase 1965/66-1970/71 -- Total expenditure,18.7,percent/year,Figure 29 final column.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.34 (printed p.26)"
"March 1973-March 1978 (Fifth Plan, preliminary)",1978,Government Finance,Fifth Development Plan targeted annual GNP growth rate,11.4,percent/year,Per preliminary reports; roughly the rate maintained since the mid-1960s.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fifth Plan,1978,Government Finance,Fifth Development Plan total planned investment,32.5,billion USD,More than double investments in the Fourth Development Plan; government to provide 62% of the total.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
since 1965/66,1971,Government Finance,Overall government deficit increase to 1970/71,>700,percent,"Rose to about 61 billion rials in 1970/71 as printed narrative text (cross-check: Figure 28 on the same page reports the 1970/71 overall deficit as 60.9 billion rials -- the narrative's ""61 million rials"" appears to be a typographical error in the original document for ""61 billion""; both figures preserved, not silently corrected).",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
6 years to March 1971,1971,Government Finance,"Net utilization of foreign loans, cumulative",74,billion Iranian rials (roughly US$1 billion),Financed about 37% of the cumulative deficit during the period.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures, Third Plan -- Agriculture and irrigation",49.0,billion Iranian rials,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures share, Third Plan -- Agriculture and irrigation",21.3,percent,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures, Fourth Plan -- Agriculture and irrigation",113.5,billion Iranian rials,"Figure 30. Total column does not add to 518.0/100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures share, Fourth Plan -- Agriculture and irrigation",21.9,percent,"Figure 30. Total percentage column does not add to 100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures, Third Plan -- Industry and mining",28.6,billion Iranian rials,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures share, Third Plan -- Industry and mining",12.4,percent,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures, Fourth Plan -- Industry and mining",99.0,billion Iranian rials,"Figure 30. Total column does not add to 518.0/100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures share, Fourth Plan -- Industry and mining",19.1,percent,"Figure 30. Total percentage column does not add to 100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures, Third Plan -- Fuels and power",36.5,billion Iranian rials,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures share, Third Plan -- Fuels and power",15.9,percent,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures, Fourth Plan -- Fuels and power",89.3,billion Iranian rials,"Figure 30. Total column does not add to 518.0/100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures share, Fourth Plan -- Fuels and power",17.2,percent,"Figure 30. Total percentage column does not add to 100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures, Third Plan -- Transportation and communications",59.5,billion Iranian rials,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures share, Third Plan -- Transportation and communications",25.9,percent,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures, Fourth Plan -- Transportation and communications",113.2,billion Iranian rials,"Figure 30. Total column does not add to 518.0/100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures share, Fourth Plan -- Transportation and communications",21.9,percent,"Figure 30. Total percentage column does not add to 100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures, Third Plan -- Construction and housing",12.4,billion Iranian rials,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures share, Third Plan -- Construction and housing",5.4,percent,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures, Fourth Plan -- Construction and housing",23.0,billion Iranian rials,"Figure 30. Total column does not add to 518.0/100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures share, Fourth Plan -- Construction and housing",4.4,percent,"Figure 30. Total percentage column does not add to 100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures, Third Plan -- Education and health",31.6,billion Iranian rials,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures share, Third Plan -- Education and health",13.7,percent,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures, Fourth Plan -- Education and health",48.8,billion Iranian rials,"Figure 30. Total column does not add to 518.0/100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures share, Fourth Plan -- Education and health",9.4,percent,"Figure 30. Total percentage column does not add to 100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures, Third Plan -- Other",12.4,billion Iranian rials,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures share, Third Plan -- Other",5.4,percent,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures, Fourth Plan -- Other",31.1,billion Iranian rials,"Figure 30. Total column does not add to 518.0/100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures share, Fourth Plan -- Other",6.0,percent,"Figure 30. Total percentage column does not add to 100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures, Third Plan -- Total",230.0,billion Iranian rials,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Third Plan (Sept 1963-March 1968),1968,Government Finance,"Government developmental expenditures share, Third Plan -- Total",100.0,percent,Figure 30.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures, Fourth Plan -- Total",518.0,billion Iranian rials,"Figure 30. Total column does not add to 518.0/100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
Fourth Plan (March 1968-March 1973),1973,Government Finance,"Government developmental expenditures share, Fourth Plan -- Total",100.0,percent,"Figure 30. Total percentage column does not add to 100.0 due to rounding, per source note.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.35 (printed p.27)"
March 1967 vs Dec 1971,1971,Government Finance,Credit to public sector by specialized banks,nearly doubled,qualitative (no printed numeric value),Descriptive statement only; no numeric figure printed.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
n/a,1972,Government Finance,Total insurance receipts share of national income -- Iran,<1,percent,Compared to 10% in the United Kingdom (comparator figure).,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
n/a,1972,Government Finance,Total insurance receipts share of national income -- United Kingdom,10,percent,Comparator figure printed alongside Iran's.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
n/a,1972,Foreign exchange,Rial/USD exchange rate,75.75 (buy) / 76.50 (sell),rials per US dollar,10 rials = 1 toman; 100 dinars = 1 rial.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1964/65,1965,Money supply,Money supply -- Total,92.3,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1964/65,1965,Money supply,Money supply -- Percentage change from previous year,13.4,percent,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1964/65,1965,Money supply,Money supply -- Currency,24.0,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1964/65,1965,Money supply,Money supply -- Demand deposits,29.8,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1964/65,1965,Money supply,Money supply -- Quasi-money (time and savings deposits),38.5,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1965/66,1966,Money supply,Money supply -- Total,105.5,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1965/66,1966,Money supply,Money supply -- Percentage change from previous year,14.3,percent,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1965/66,1966,Money supply,Money supply -- Currency,25.4,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1965/66,1966,Money supply,Money supply -- Demand deposits,34.9,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1965/66,1966,Money supply,Money supply -- Quasi-money (time and savings deposits),45.2,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966/67,1967,Money supply,Money supply -- Total,120.7,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966/67,1967,Money supply,Money supply -- Percentage change from previous year,14.4,percent,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966/67,1967,Money supply,Money supply -- Currency,27.4,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966/67,1967,Money supply,Money supply -- Demand deposits,39.4,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966/67,1967,Money supply,Money supply -- Quasi-money (time and savings deposits),53.9,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1967/68,1968,Money supply,Money supply -- Total,144.2,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1967/68,1968,Money supply,Money supply -- Percentage change from previous year,19.5,percent,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1967/68,1968,Money supply,Money supply -- Currency,30.8,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1967/68,1968,Money supply,Money supply -- Demand deposits,46.3,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1967/68,1968,Money supply,Money supply -- Quasi-money (time and savings deposits),67.2,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1968/69,1969,Money supply,Money supply -- Total,175.2,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1968/69,1969,Money supply,Money supply -- Percentage change from previous year,21.5,percent,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1968/69,1969,Money supply,Money supply -- Currency,34.1,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1968/69,1969,Money supply,Money supply -- Demand deposits,53.8,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1968/69,1969,Money supply,Money supply -- Quasi-money (time and savings deposits),87.4,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1969/70,1970,Money supply,Money supply -- Total,201.5,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1969/70,1970,Money supply,Money supply -- Percentage change from previous year,15.0,percent,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1969/70,1970,Money supply,Money supply -- Currency,37.2,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1969/70,1970,Money supply,Money supply -- Demand deposits,53.3,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1969/70,1970,Money supply,Money supply -- Quasi-money (time and savings deposits),111.0,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
