year_sh,row_category,row_category_fa,fuel_type,fuel_type_fa,value_million_boe,note
1393,oil_refineries,پالایشگاه‌های نفت,total_energy,کل انرژی,-13.7,
1393,power_plants,نیروگاه‌ها,oil_products,نفت خام و فرآورده‌های نفتی,-125.2,
1393,power_plants,نیروگاه‌ها,natural_gas,گازطبیعی,-316.1,
1393,power_plants,نیروگاه‌ها,coal,زغال‌سنگ,-1.8,
1393,power_plants,نیروگاه‌ها,combustible_renewables,منابع تجدیدپذیر قابل احتراق,-0.1,
1393,power_plants,نیروگاه‌ها,hydro,انرژی آبی,-8.2,
1393,power_plants,نیروگاه‌ها,solar_wind,انرژی خورشیدی و بادی,-0.2,
1393,power_plants,نیروگاه‌ها,nuclear,انرژی هسته‌ای,-8.0,
1393,power_plants,نیروگاه‌ها,electricity,کل برق,161.5,
1393,power_plants,نیروگاه‌ها,total_energy,کل انرژی,-298.1,
1393,coking_plants,واحدهای کک‌سازی,coal,زغال‌سنگ,-1.7,
1393,coking_plants,واحدهای کک‌سازی,total_energy,کل انرژی,-1.7,
1393,blast_furnaces,واحدهای کوره بلند,coal,زغال‌سنگ,-2.6,
1393,blast_furnaces,واحدهای کوره بلند,total_energy,کل انرژی,-2.6,
1393,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,oil_products,نفت خام و فرآورده‌های نفتی,-35.6,
1393,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,natural_gas,گازطبیعی,-77.2,"includes natural gas consumed at refineries, gas facilities, pressure-boosting stations and gas-lift diesel"
1393,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,coal,زغال‌سنگ,-1.5,
1393,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,electricity,کل برق,-27.2,
1393,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,total_energy,کل انرژی,-141.5,
1393,total_final_consumption,کل مصرف نهایی (TFC),oil_products,نفت خام و فرآورده‌های نفتی,482.5,
1393,total_final_consumption,کل مصرف نهایی (TFC),natural_gas,گازطبیعی,696.7,
1393,total_final_consumption,کل مصرف نهایی (TFC),coal,زغال‌سنگ,3.2,
1393,total_final_consumption,کل مصرف نهایی (TFC),combustible_renewables,منابع تجدیدپذیر قابل احتراق,8.4,
1393,total_final_consumption,کل مصرف نهایی (TFC),electricity,کل برق,130.3,
1393,total_final_consumption,کل مصرف نهایی (TFC),total_energy,کل انرژی,1321.0,
1393,residential_public_commercial,خانگی، عمومی و تجاری,oil_products,نفت خام و فرآورده‌های نفتی,45.3,
1393,residential_public_commercial,خانگی، عمومی و تجاری,natural_gas,گازطبیعی,327.6,
1393,residential_public_commercial,خانگی، عمومی و تجاری,coal,زغال‌سنگ,0.1,
1393,residential_public_commercial,خانگی، عمومی و تجاری,combustible_renewables,منابع تجدیدپذیر قابل احتراق,8.4,
1393,residential_public_commercial,خانگی، عمومی و تجاری,electricity,کل برق,62.5,
1393,residential_public_commercial,خانگی، عمومی و تجاری,total_energy,کل انرژی,443.8,
1393,industry,صنعت,oil_products,نفت خام و فرآورده‌های نفتی,35.6,
1393,industry,صنعت,natural_gas,گازطبیعی,241.9,
1393,industry,صنعت,coal,زغال‌سنگ,1.0,
1393,industry,صنعت,electricity,کل برق,44.6,
1393,industry,صنعت,total_energy,کل انرژی,323.1,
1393,transport,حمل و نقل,oil_products,نفت خام و فرآورده‌های نفتی,296.6,
1393,transport,حمل و نقل,natural_gas,گازطبیعی,44.5,
1393,transport,حمل و نقل,electricity,کل برق,0.2,
1393,transport,حمل و نقل,total_energy,کل انرژی,341.3,
1393,agriculture,کشاورزی,oil_products,نفت خام و فرآورده‌های نفتی,21.1,
1393,agriculture,کشاورزی,natural_gas,گازطبیعی,8.5,
1393,agriculture,کشاورزی,electricity,کل برق,20.7,
1393,agriculture,کشاورزی,total_energy,کل انرژی,50.3,
1393,other_consumption,سایر مصارف,electricity,کل برق,2.3,
1393,other_consumption,سایر مصارف,total_energy,کل انرژی,2.3,
1393,non_energy_uses,مصارف غیرانرژی,oil_products,نفت خام و فرآورده‌های نفتی,83.9,
1393,non_energy_uses,مصارف غیرانرژی,natural_gas,گازطبیعی,74.2,
1393,non_energy_uses,مصارف غیرانرژی,coal,زغال‌سنگ,2.1,
1393,non_energy_uses,مصارف غیرانرژی,total_energy,کل انرژی,160.2,
1394,production,تولید,oil_products,نفت خام و فرآورده‌های نفتی,1229.1,preliminary/provisional data (marked with black square in source)
1394,production,تولید,natural_gas,گازطبیعی,1177.7,preliminary/provisional data (marked with black square in source)
1394,production,تولید,coal,زغال‌سنگ,5.9,preliminary/provisional data (marked with black square in source)
1394,production,تولید,combustible_renewables,منابع تجدیدپذیر قابل احتراق,8.5,preliminary/provisional data (marked with black square in source)
1394,production,تولید,hydro,انرژی آبی,8.3,preliminary/provisional data (marked with black square in source)
1394,production,تولید,solar_wind,انرژی خورشیدی و بادی,0.1,preliminary/provisional data (marked with black square in source)
1394,production,تولید,nuclear,انرژی هسته‌ای,5.2,preliminary/provisional data (marked with black square in source)
1394,production,تولید,total_energy,کل انرژی,2434.1,preliminary/provisional data (marked with black square in source)
1394,imports,واردات,oil_products,نفت خام و فرآورده‌های نفتی,29.8,preliminary/provisional data (marked with black square in source); excludes MTBE imports (no production/import figures available)
1394,imports,واردات,natural_gas,گازطبیعی,54.0,preliminary/provisional data (marked with black square in source)
1394,imports,واردات,coal,زغال‌سنگ,3.3,preliminary/provisional data (marked with black square in source)
1394,imports,واردات,electricity,کل برق,2.4,preliminary/provisional data (marked with black square in source)
1394,imports,واردات,total_energy,کل انرژی,89.6,preliminary/provisional data (marked with black square in source)
1394,exports,صادرات,oil_products,نفت خام و فرآورده‌های نفتی,-638.4,preliminary/provisional data (marked with black square in source)
1394,exports,صادرات,natural_gas,گازطبیعی,-57.1,preliminary/provisional data (marked with black square in source); includes exports of NGL and gas condensates
1394,exports,صادرات,coal,زغال‌سنگ,-1.0,preliminary/provisional data (marked with black square in source)
1394,exports,صادرات,electricity,کل برق,-4.0,preliminary/provisional data (marked with black square in source)
1394,exports,صادرات,total_energy,کل انرژی,-700.5,preliminary/provisional data (marked with black square in source)
1394,international_marine_bunkers,سوخت کشتی‌های بین‌المللی,oil_products,نفت خام و فرآورده‌های نفتی,-34.9,preliminary/provisional data (marked with black square in source)
1394,international_marine_bunkers,سوخت کشتی‌های بین‌المللی,total_energy,کل انرژی,-34.9,preliminary/provisional data (marked with black square in source)
1394,international_aviation_bunkers,سوخت هواپیماهای بین‌المللی,oil_products,نفت خام و فرآورده‌های نفتی,-9.7,preliminary/provisional data (marked with black square in source)
1394,international_aviation_bunkers,سوخت هواپیماهای بین‌المللی,total_energy,کل انرژی,-9.7,preliminary/provisional data (marked with black square in source)
1394,stock_change_and_statistical_discrepancy,تغییر در ذخایر و اختلاف آماری,oil_products,نفت خام و فرآورده‌های نفتی,29.8,preliminary/provisional data (marked with black square in source)
1394,stock_change_and_statistical_discrepancy,تغییر در ذخایر و اختلاف آماری,natural_gas,گازطبیعی,-14.0,preliminary/provisional data (marked with black square in source)
1394,stock_change_and_statistical_discrepancy,تغییر در ذخایر و اختلاف آماری,coal,زغال‌سنگ,1.7,preliminary/provisional data (marked with black square in source)
1394,stock_change_and_statistical_discrepancy,تغییر در ذخایر و اختلاف آماری,electricity,کل برق,-0.2,preliminary/provisional data (marked with black square in source)
1394,stock_change_and_statistical_discrepancy,تغییر در ذخایر و اختلاف آماری,total_energy,کل انرژی,17.3,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),oil_products,نفت خام و فرآورده‌های نفتی,605.7,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),natural_gas,گازطبیعی,1159.8,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),coal,زغال‌سنگ,10.0,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),combustible_renewables,منابع تجدیدپذیر قابل احتراق,8.5,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),hydro,انرژی آبی,8.3,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),solar_wind,انرژی خورشیدی و بادی,0.1,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),nuclear,انرژی هسته‌ای,5.2,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),electricity,کل برق,-1.7,preliminary/provisional data (marked with black square in source)
1394,total_primary_energy_supply,عرضه کل انرژی اولیه (TPES),total_energy,کل انرژی,1795.9,preliminary/provisional data (marked with black square in source)
1394,transfers,انتقالات,oil_products,نفت خام و فرآورده‌های نفتی,-13.1,preliminary/provisional data (marked with black square in source)
1394,transfers,انتقالات,total_energy,کل انرژی,-13.1,preliminary/provisional data (marked with black square in source)
1394,oil_refineries,پالایشگاه‌های نفت,oil_products,نفت خام و فرآورده‌های نفتی,-12.3,preliminary/provisional data (marked with black square in source)
1394,oil_refineries,پالایشگاه‌های نفت,total_energy,کل انرژی,-12.3,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,oil_products,نفت خام و فرآورده‌های نفتی,-85.2,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,natural_gas,گازطبیعی,-368.1,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,coal,زغال‌سنگ,-1.6,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,combustible_renewables,منابع تجدیدپذیر قابل احتراق,-0.1,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,hydro,انرژی آبی,-8.3,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,solar_wind,انرژی خورشیدی و بادی,-0.2,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,nuclear,انرژی هسته‌ای,-5.2,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,electricity,کل برق,165.0,preliminary/provisional data (marked with black square in source)
1394,power_plants,نیروگاه‌ها,total_energy,کل انرژی,-303.5,preliminary/provisional data (marked with black square in source)
1394,coking_plants,واحدهای کک‌سازی,coal,زغال‌سنگ,-1.5,preliminary/provisional data (marked with black square in source)
1394,coking_plants,واحدهای کک‌سازی,total_energy,کل انرژی,-1.5,preliminary/provisional data (marked with black square in source)
1394,blast_furnaces,واحدهای کوره بلند,coal,زغال‌سنگ,-2.0,preliminary/provisional data (marked with black square in source)
1394,blast_furnaces,واحدهای کوره بلند,total_energy,کل انرژی,-2.0,preliminary/provisional data (marked with black square in source)
1394,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,oil_products,نفت خام و فرآورده‌های نفتی,-32.2,preliminary/provisional data (marked with black square in source)
1394,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,natural_gas,گازطبیعی,-85.0,"preliminary/provisional data (marked with black square in source); includes natural gas consumed at refineries, gas facilities, pressure-boosting stations and gas-lift diesel"
1394,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,coal,زغال‌سنگ,-1.5,preliminary/provisional data (marked with black square in source)
1394,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,electricity,کل برق,-26.4,preliminary/provisional data (marked with black square in source)
1394,energy_sector_own_use_and_td_losses,مصارف بخش انرژی و تلفات انتقال و توزیع,total_energy,کل انرژی,-145.0,preliminary/provisional data (marked with black square in source)
1394,total_final_consumption,کل مصرف نهایی (TFC),oil_products,نفت خام و فرآورده‌های نفتی,463.0,preliminary/provisional data (marked with black square in source)
1394,total_final_consumption,کل مصرف نهایی (TFC),natural_gas,گازطبیعی,706.8,preliminary/provisional data (marked with black square in source)
1394,total_final_consumption,کل مصرف نهایی (TFC),coal,زغال‌سنگ,3.3,preliminary/provisional data (marked with black square in source)
1394,total_final_consumption,کل مصرف نهایی (TFC),combustible_renewables,منابع تجدیدپذیر قابل احتراق,8.4,preliminary/provisional data (marked with black square in source)
1394,total_final_consumption,کل مصرف نهایی (TFC),electricity,کل برق,136.9,preliminary/provisional data (marked with black square in source)
1394,total_final_consumption,کل مصرف نهایی (TFC),total_energy,کل انرژی,1318.4,preliminary/provisional data (marked with black square in source)
1394,residential_public_commercial,خانگی، عمومی و تجاری,oil_products,نفت خام و فرآورده‌های نفتی,43.1,preliminary/provisional data (marked with black square in source)
1394,residential_public_commercial,خانگی، عمومی و تجاری,natural_gas,گازطبیعی,337.1,preliminary/provisional data (marked with black square in source)
1394,residential_public_commercial,خانگی، عمومی و تجاری,coal,زغال‌سنگ,0.1,preliminary/provisional data (marked with black square in source)
1394,residential_public_commercial,خانگی، عمومی و تجاری,combustible_renewables,منابع تجدیدپذیر قابل احتراق,8.4,preliminary/provisional data (marked with black square in source)
1394,residential_public_commercial,خانگی، عمومی و تجاری,electricity,کل برق,67.6,preliminary/provisional data (marked with black square in source)
1394,residential_public_commercial,خانگی، عمومی و تجاری,total_energy,کل انرژی,456.3,preliminary/provisional data (marked with black square in source)
1394,industry,صنعت,oil_products,نفت خام و فرآورده‌های نفتی,25.3,preliminary/provisional data (marked with black square in source)
1394,industry,صنعت,natural_gas,گازطبیعی,239.1,preliminary/provisional data (marked with black square in source)
1394,industry,صنعت,coal,زغال‌سنگ,0.8,preliminary/provisional data (marked with black square in source)
1394,industry,صنعت,electricity,کل برق,45.4,preliminary/provisional data (marked with black square in source)
1394,industry,صنعت,total_energy,کل انرژی,310.7,preliminary/provisional data (marked with black square in source)
1394,transport,حمل و نقل,oil_products,نفت خام و فرآورده‌های نفتی,290.7,preliminary/provisional data (marked with black square in source)
1394,transport,حمل و نقل,natural_gas,گازطبیعی,46.7,preliminary/provisional data (marked with black square in source)
1394,transport,حمل و نقل,electricity,کل برق,0.3,preliminary/provisional data (marked with black square in source)
1394,transport,حمل و نقل,total_energy,کل انرژی,337.7,preliminary/provisional data (marked with black square in source)
1394,agriculture,کشاورزی,oil_products,نفت خام و فرآورده‌های نفتی,19.8,preliminary/provisional data (marked with black square in source)
1394,agriculture,کشاورزی,natural_gas,گازطبیعی,10.3,preliminary/provisional data (marked with black square in source)
1394,agriculture,کشاورزی,electricity,کل برق,21.2,preliminary/provisional data (marked with black square in source)
1394,agriculture,کشاورزی,total_energy,کل انرژی,51.4,preliminary/provisional data (marked with black square in source)
1394,other_consumption,سایر مصارف,electricity,کل برق,2.4,preliminary/provisional data (marked with black square in source)
1394,other_consumption,سایر مصارف,total_energy,کل انرژی,2.4,preliminary/provisional data (marked with black square in source)
1394,non_energy_uses,مصارف غیرانرژی,oil_products,نفت خام و فرآورده‌های نفتی,84.1,preliminary/provisional data (marked with black square in source)
1394,non_energy_uses,مصارف غیرانرژی,natural_gas,گازطبیعی,73.5,preliminary/provisional data (marked with black square in source)
1394,non_energy_uses,مصارف غیرانرژی,coal,زغال‌سنگ,2.4,preliminary/provisional data (marked with black square in source)
1394,non_energy_uses,مصارف غیرانرژی,total_energy,کل انرژی,160.0,preliminary/provisional data (marked with black square in source)
